,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
63,3905,296.22709,-14.711820000000001,16.28,0.06,0.22,16.18,0.08,0.15,13.92,0.07,0.1,12.2,0.06,0.12,7.34,0.01,0.350053595404051,296.22699,-14.711829999999999,18.77,0.096,18.503,0.09300000000000001,18.113,0.095,-9999,5,5
64,4020,296.24093999999997,-14.78864,16.25,0.04,-0.34,16.21,0.05,-0.26,15.55,0.09,-0.1,14.32,0.11,0.59,9.6,0.27,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
65,4037,296.24056,-14.79563,16.2,0.06,-0.02,16.21,0.05,-0.12,15.12,0.09,0.33,13.22,0.09,-0.08,9.59,0.25,0.186870118661075,296.24057,-14.795681,18.266,0.066,17.445999999999998,0.05,16.986,0.040999999999999995,4,5,5
66,4236,296.22194,-14.71843,16.59,0.1,0.34,16.27,0.1,0.24,14.02,0.1,0.39,12.36,0.1,0.56,5.05,0.01,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
67,4256,296.2645,-14.73059,16.21,0.05,-0.16,16.27,0.06,-0.11,15.97,0.09,-0.29,15.55,0.07,-9999.0,12.59,0.27,0.408011016591619,296.264404,-14.730525,18.105,0.057,17.325,0.044000000000000004,16.788,0.037000000000000005,4,5,2
68,4362,296.254,-14.79534,16.28,0.06,-0.03,16.31,0.09,-0.13,15.66,0.07,0.41,14.48,0.1,0.76,10.47,0.07,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
69,4403,296.21344,-14.87995,16.59,0.08,0.45,16.32,0.11,0.47,15.35,0.09,0.84,13.81,0.1,1.21,7.22,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
70,4485,296.28598,-14.804570000000002,16.14,0.14,3.12,16.34,0.18,3.31,12.82,0.01,-9999.0,12.76,0.02,-9999.0,11.66,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
71,4587,296.14104,-14.709970000000002,16.56,0.08,0.3,16.37,0.13,0.11,14.76,0.07,0.0,13.26,0.07,0.14,9.34,0.04,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
72,4605,296.13087,-14.69711,16.86,0.09,0.45,16.37,0.13,0.49,14.98,0.1,0.54,13.75,0.08,0.97,8.01,0.06,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,5
73,4673,296.24169,-14.79595,16.17,0.04,-0.53,16.39,0.04,-0.37,15.02,0.1,-9999.0,13.56,0.1,0.47,9.99,-9999.0,0.181028516659691,296.24163799999997,-14.795951,17.88,0.048,16.999000000000002,0.034,16.689,0.032,4,4,5
