ID,CMD3region,RA,Dec,k36mag,e36mag,k80mag,e80mag,threesixMINUSeightzero,ERRORthreesixMINUSeightzero
20546,6,296.18193,-14.86713,18.41,0.08,16.39,0.22,2.02,0.234093998
20547,6,296.11123,-14.74887,18.25,0.1,16.09,0.1,2.16,0.141421356
20549,6,296.26818,-14.69688,18.2,0.1,16.64,0.19,1.56,0.214709106
20554,6,296.15105,-14.777,18.12,0.07,16.61,0.16,1.51,0.174642492
20555,6,296.29287,-14.81047,17.87,0.09,15.62,0.11,2.25,0.142126704
20557,6,296.19838,-14.72735,18.22,0.07,16.06,0.11,2.16,0.130384048
20559,6,296.19591,-14.85453,18.02,0.09,16.39,0.17,1.63,0.192353841
20560,6,296.28454,-14.77469,18,0.12,16.59,0.27,1.41,0.295465734
20562,6,296.25429,-14.65293,18.72,0.14,16.22,0.13,2.5,0.191049732
20563,6,296.19118,-14.91807,17.78,0.07,15.51,0.08,2.27,0.106301458
20565,6,296.22046,-14.81168,18.04,0.09,16.15,0.15,1.89,0.174928557
20568,6,296.098,-14.81916,18.26,0.12,16.26,0.17,2,0.20808652
20569,6,296.33621,-14.90907,18.54,0.08,15.81,0.18,2.73,0.196977156
20572,6,296.33391,-14.89552,17.97,0.06,15.54,0.11,2.43,0.125299641
20573,6,296.31097,-14.92279,18.07,0.08,15.9,0.1,2.17,0.128062485
20574,6,296.14765,-14.84972,17.97,0.07,15.84,0.09,2.13,0.114017543
20575,6,296.13971,-14.91731,18.43,0.08,16.49,0.21,1.94,0.224722051
20579,6,296.19148,-14.76648,18.32,0.09,16.5,0.16,1.82,0.183575598
20580,6,296.3018,-14.77081,18.13,0.11,15.99,0.19,2.14,0.219544984
20581,6,296.13354,-14.90654,18.22,0.07,15.58,0.1,2.64,0.122065556
20582,6,296.06854,-14.79902,18.23,0.17,15.71,0.22,2.52,0.278028775
20585,6,296.25385,-14.76645,18.32,0.08,16.07,0.11,2.25,0.136014705
20586,6,296.33517,-14.81369,18.06,0.07,16.25,0.18,1.81,0.193132079
20588,6,296.32396,-14.86307,18.36,0.1,16.74,0.19,1.62,0.214709106
20589,6,296.33177,-14.84564,18.2,0.08,16.25,0.14,1.95,0.161245155
20590,6,296.19639,-14.9202,17.99,0.18,16.38,0.22,1.61,0.284253408
20591,6,296.38464,-14.913,18.3,0.08,15.62,0.19,2.68,0.206155281
20594,6,296.25389,-14.88855,18.1,0.09,16.33,0.16,1.77,0.183575598
20595,6,296.22928,-14.7102,17.66,0.07,15.08,0.09,2.58,0.114017543
20599,6,296.07904,-14.74262,18.13,0.07,16.15,0.14,1.98,0.156524758
20600,6,296.37833,-14.81541,18.29,0.09,15.71,0.09,2.58,0.127279221
20602,6,296.18323,-14.85724,18.12,0.08,15.92,0.12,2.2,0.144222051
20603,6,296.14879,-14.83526,18.15,0.06,16.75,0.16,1.4,0.170880075
20605,6,296.19817,-14.8252,18.05,0.12,16.02,0.21,2.03,0.241867732
20606,6,296.28958,-14.68215,18.29,0.09,16.2,0.13,2.09,0.158113883
20607,6,296.20984,-14.92725,18.12,0.08,15.55,0.11,2.57,0.136014705
20608,6,296.3021,-14.71323,18.95,0.13,16.66,0.25,2.29,0.281780056
20610,6,296.31671,-14.91747,17.96,0.07,16.41,0.22,1.55,0.230867928
20616,6,296.31946,-14.85515,18.11,0.1,16.23,0.14,1.88,0.172046505
20617,6,296.1225,-14.83533,18.81,0.16,16.3,0.16,2.51,0.22627417
20619,6,296.21061,-14.92342,17.83,0.06,15.99,0.2,1.84,0.20880613
20620,6,296.18279,-14.80199,17.91,0.05,16.61,0.18,1.3,0.186815417
20621,6,296.39073,-14.77441,18.45,0.15,15.89,0.12,2.56,0.192093727
20622,6,296.25328,-14.82444,18.29,0.1,16.32,0.18,1.97,0.205912603
20623,6,296.36682,-14.74104,18.29,0.08,16.44,0.16,1.85,0.178885438
20624,6,296.15827,-14.77614,18.39,0.11,16.31,0.14,2.08,0.178044938
20627,6,296.36384,-14.87077,18.32,0.07,16.51,0.3,1.81,0.308058436
20629,6,296.30141,-14.83227,17.91,0.07,16.35,0.17,1.56,0.183847763
20632,6,296.20232,-14.65583,18.22,0.07,15.95,0.2,2.27,0.211896201
20636,6,296.05657,-14.77326,18.39,0.11,16.64,0.27,1.75,0.291547595
20637,6,296.24026,-14.78984,18,0.1,16.31,0.19,1.69,0.214709106
20638,6,296.283,-14.75002,18.24,0.1,16.79,0.15,1.45,0.180277564
20640,6,296.25201,-14.72556,18.4,0.1,16.54,0.26,1.86,0.278567766
20641,6,296.18346,-14.78538,18.08,0.09,16.39,0.15,1.69,0.174928557
20642,6,296.29764,-14.68073,18.61,0.08,16.19,0.17,2.42,0.187882942
20645,6,296.30266,-14.79034,19.04,0.15,16.03,0.16,3.01,0.219317122
20647,6,296.13455,-14.91679,18.14,0.07,16.2,0.18,1.94,0.193132079
20649,6,296.06835,-14.67919,18.55,0.12,16.4,0.13,2.15,0.17691806
20651,6,296.391,-14.85168,17.93,0.06,16.29,0.17,1.64,0.180277564
20654,6,296.34747,-14.74179,18.13,0.09,16.01,0.12,2.12,0.15
20655,6,296.26228,-14.80701,17.87,0.05,16.29,0.19,1.58,0.196468827
20656,6,296.32484,-14.73899,18.49,0.11,16.29,0.15,2.2,0.186010752
20659,6,296.22756,-14.79469,18.3,0.11,15.71,0.1,2.59,0.148660687
20660,6,296.38724,-14.6887,17.9,0.09,16.03,0.25,1.87,0.265706605
20661,6,296.35237,-14.80971,18.11,0.08,16.64,0.29,1.47,0.300832179
20662,6,296.19286,-14.85356,17.87,0.07,16.04,0.14,1.83,0.156524758
20665,6,296.29536,-14.79829,18.2,0.09,16.11,0.13,2.09,0.158113883
20666,6,296.1371,-14.8149,18.35,0.12,16.31,0.1,2.04,0.156204994
20673,6,296.27892,-14.91454,18.64,0.1,15.33,0.11,3.31,0.148660687
20677,6,296.33052,-14.85165,18.13,0.07,16.51,0.25,1.62,0.2596151
20678,6,296.20545,-14.85515,18.31,0.08,15.38,0.09,2.93,0.120415946
20679,6,296.08701,-14.94838,17.98,0.08,16.25,0.19,1.73,0.206155281
20681,6,296.11599,-14.88746,18.47,0.1,16.24,0.28,2.23,0.297321375
20682,6,296.24647,-14.89744,17.99,0.11,15.76,0.12,2.23,0.162788206
20689,6,296.06456,-14.79371,18.7,0.12,16.46,0.29,2.24,0.313847097
20690,6,296.2142,-14.86747,18.47,0.1,16.03,0.18,2.44,0.205912603
20692,6,296.06639,-14.88756,18.11,0.07,16.16,0.18,1.95,0.193132079
20696,6,296.39485,-14.75153,18.88,0.16,16.03,0.21,2.85,0.264007576
20699,6,296.235,-14.91499,18.78,0.09,15.64,0.15,3.14,0.174928557
20702,6,296.04555,-14.70827,18.35,0.14,16,0.12,2.35,0.184390889
20703,6,296.12085,-14.76035,18.52,0.11,16.23,0.14,2.29,0.178044938
20704,6,296.21235,-14.85537,18.32,0.12,16.37,0.25,1.95,0.277308492
20705,6,296.0786,-14.96411,18.43,0.08,15.85,0.25,2.58,0.262488095
20710,6,296.26022,-14.76009,17.51,0.06,16.23,0.16,1.28,0.170880075
20712,6,296.13017,-14.80995,18.34,0.09,15.94,0.1,2.4,0.13453624
20714,6,296.2378,-14.91693,17.88,0.07,16.06,0.25,1.82,0.2596151
20715,6,296.07407,-14.76327,18.55,0.08,16.61,0.21,1.94,0.224722051
20716,6,296.29825,-14.81136,17.73,0.08,15.43,0.09,2.3,0.120415946
20717,6,296.31026,-14.81136,18.33,0.16,16.5,0.23,1.83,0.280178515
20721,6,296.11821,-14.8919,17.98,0.07,15.86,0.15,2.12,0.165529454
20723,6,296.1137,-14.95118,18.2,0.07,16.43,0.27,1.77,0.278926514
20728,6,296.42554,-14.80369,18.41,0.09,15.6,0.18,2.81,0.201246118
20731,6,296.22579,-14.88939,18.1,0.07,16.32,0.26,1.78,0.26925824
20736,6,296.29756,-14.81822,18.34,0.11,15.32,0.06,3.02,0.125299641
20737,6,296.33219,-14.68652,18.07,0.08,16.76,0.27,1.31,0.281602557
20738,6,296.16961,-14.76223,17.9,0.07,16.2,0.21,1.7,0.221359436
20741,6,296.23169,-14.7091,18.39,0.08,15.97,0.14,2.42,0.161245155
20744,6,296.07172,-14.72423,18.3,0.08,16.26,0.1,2.04,0.128062485
20745,6,296.35846,-14.73423,18.25,0.06,16.03,0.16,2.22,0.170880075
20746,6,296.31639,-14.92478,18.44,0.08,16.48,0.22,1.96,0.234093998
20747,6,296.37194,-14.63236,18.03,0.12,15.99,0.18,2.04,0.216333077
20749,6,296.14132,-14.81556,18,0.1,16.16,0.26,1.84,0.278567766
20759,6,296.21129,-14.76241,17.97,0.1,15.88,0.12,2.09,0.156204994
20761,6,296.07645,-14.77793,18.76,0.1,16.11,0.27,2.65,0.287923601
20765,6,296.10988,-14.82291,18.15,0.09,16.74,0.2,1.41,0.219317122
20766,6,296.14257,-14.7082,18.56,0.14,15.22,0.08,3.34,0.161245155
20770,6,296.08595,-14.86875,18.54,0.12,15.69,0.22,2.85,0.250599282
20775,6,296.31724,-14.71963,18.24,0.06,16.42,0.26,1.82,0.266833281
20780,6,296.29773,-14.75869,18.12,0.06,16.77,0.27,1.35,0.276586334
20781,6,296.20156,-14.85893,18.56,0.09,16.26,0.17,2.3,0.192353841
20784,6,296.36894,-14.76528,18.57,0.07,16.48,0.29,2.09,0.298328678
20785,6,296.25518,-14.90336,18.11,0.07,16.07,0.09,2.04,0.114017543
20788,6,296.3286,-14.86554,18.28,0.1,16.5,0.16,1.78,0.188679623
20790,6,296.31153,-14.79792,18.28,0.15,16.26,0.22,2.02,0.266270539
20795,6,296.22467,-14.75086,17.97,0.06,16.51,0.28,1.46,0.286356421
20797,6,296.09573,-14.79801,18.39,0.1,16.53,0.2,1.86,0.223606798
20798,6,296.38496,-14.76254,18.13,0.07,16.29,0.29,1.84,0.298328678
20805,6,296.26809,-14.7543,18.43,0.1,16,0.1,2.43,0.141421356
20808,6,296.36015,-14.76142,18.39,0.11,16.88,0.26,1.51,0.282311884
20812,6,296.24867,-14.70789,17.97,0.09,15.09,0.06,2.88,0.108166538
20814,6,296.21363,-14.82934,18.19,0.1,16.53,0.22,1.66,0.241660919
20816,6,296.17743,-14.83049,17.93,0.07,16.51,0.21,1.42,0.221359436
20821,6,296.30673,-14.77898,18.05,0.09,16.06,0.16,1.99,0.183575598
20824,6,296.05267,-14.83697,18.44,0.09,16.14,0.26,2.3,0.27513633
20825,6,296.18022,-14.81145,17.79,0.06,15.92,0.18,1.87,0.18973666
20828,6,296.27598,-14.84451,18.11,0.08,16.1,0.14,2.01,0.161245155
20831,6,296.34396,-14.90505,18.42,0.08,16.47,0.23,1.95,0.243515913
20833,6,296.22495,-14.70163,18.4,0.11,16.76,0.23,1.64,0.254950976
20839,6,296.3234,-14.82055,18.06,0.08,16.21,0.14,1.85,0.161245155
20840,6,296.18306,-14.89749,18.37,0.09,17.01,0.23,1.36,0.246981781
20841,6,296.34748,-14.69613,18.16,0.08,16.21,0.29,1.95,0.300832179
20843,6,296.41865,-14.72808,19.05,0.16,15.83,0.12,3.22,0.2
20844,6,296.37823,-14.8287,17.96,0.07,16.59,0.25,1.37,0.2596151
20846,6,296.1775,-14.83791,18.09,0.07,16.19,0.18,1.9,0.193132079
20848,6,296.17376,-14.69608,18.37,0.11,16.35,0.13,2.02,0.170293864
20849,6,296.28431,-14.89099,18.03,0.07,16.32,0.14,1.71,0.156524758
20854,6,296.33463,-14.91678,18.47,0.07,16.31,0.2,2.16,0.211896201
20855,6,296.20889,-14.88848,17.74,0.08,15.26,0.15,2.48,0.17
20858,6,296.05698,-14.83116,18.59,0.11,16.19,0.14,2.4,0.178044938
20860,6,296.20151,-14.90138,18.39,0.07,16.37,0.18,2.02,0.193132079
20862,6,296.28123,-14.65284,19.05,0.13,15.75,0.09,3.3,0.158113883
20863,6,296.17184,-14.86217,18.24,0.09,15.66,0.11,2.58,0.142126704
20866,6,296.16856,-14.93007,18.86,0.09,15.95,0.16,2.91,0.183575598
20867,6,296.32231,-14.80296,17.91,0.09,16.34,0.26,1.57,0.27513633
20868,6,296.20158,-14.82398,17.92,0.08,16.57,0.21,1.35,0.224722051
20869,6,296.2094,-14.839,17.98,0.06,16.04,0.17,1.94,0.180277564
20871,6,296.29869,-14.65738,18.37,0.1,16.48,0.16,1.89,0.188679623
20872,6,296.15835,-14.70448,18.79,0.1,16.33,0.2,2.46,0.223606798
20874,6,296.32412,-14.70971,18.36,0.06,16.35,0.15,2.01,0.161554944
20876,6,296.09664,-14.766,18.6,0.1,16.13,0.17,2.47,0.197230829
20877,6,296.27712,-14.93607,18.25,0.06,15.92,0.24,2.33,0.247386338
20880,6,296.30373,-14.63585,18.23,0.1,16.01,0.18,2.22,0.205912603
20881,6,296.32444,-14.6528,18.21,0.08,16.3,0.17,1.91,0.187882942
20882,6,296.32199,-14.88905,17.97,0.07,16.43,0.22,1.54,0.230867928
20883,6,296.12078,-14.96323,18.06,0.08,15.92,0.13,2.14,0.152643375
20887,6,296.09929,-14.8005,18.19,0.09,16.64,0.26,1.55,0.27513633
20889,6,296.25582,-14.76266,18.16,0.12,15.24,0.19,2.92,0.224722051
20892,6,296.1535,-14.92173,18.23,0.06,16.58,0.27,1.65,0.276586334
20895,6,296.29069,-14.91336,17.83,0.09,16.09,0.18,1.74,0.201246118
20900,6,296.17943,-14.72908,18.02,0.06,16.19,0.17,1.83,0.180277564
20902,6,296.32743,-14.69017,18.4,0.08,16.28,0.19,2.12,0.206155281
20909,6,296.10846,-14.81441,18.32,0.1,16.6,0.17,1.72,0.197230829
20910,6,296.11313,-14.68092,18.6,0.14,16.9,0.27,1.7,0.304138127
20911,6,296.30023,-14.77967,18.14,0.09,16.07,0.14,2.07,0.16643317
20913,6,296.17344,-14.85068,18.47,0.1,16.63,0.12,1.84,0.156204994
20915,6,296.32868,-14.79905,18.09,0.08,16.02,0.1,2.07,0.128062485
20916,6,296.31215,-14.63979,18.03,0.09,16.45,0.11,1.58,0.142126704
20919,6,296.15166,-14.68489,18.16,0.11,16.16,0.21,2,0.237065392
20921,6,296.25525,-14.70892,17.9,0.1,16.27,0.2,1.63,0.223606798
20923,6,296.33486,-14.87994,18.02,0.07,16.1,0.15,1.92,0.165529454
20926,6,296.31842,-14.87026,18,0.09,16.25,0.18,1.75,0.201246118
20929,6,296.19482,-14.89458,18.58,0.09,15.81,0.14,2.77,0.16643317
20930,6,296.16159,-14.7726,18.15,0.07,16.68,0.18,1.47,0.193132079
20933,6,296.07667,-14.73625,18.19,0.18,16.9,0.26,1.29,0.316227766
20936,6,296.34267,-14.71982,17.97,0.08,16.11,0.18,1.86,0.196977156
20939,6,296.28087,-14.81136,18.13,0.12,15.05,0.09,3.08,0.15
20940,6,296.28126,-14.84404,18.5,0.09,16.24,0.2,2.26,0.219317122
20941,6,296.23786,-14.74333,18.13,0.08,15.91,0.11,2.22,0.136014705
20943,6,296.26661,-14.93765,18.65,0.07,16.05,0.29,2.6,0.298328678
20945,6,296.3033,-14.8773,18.27,0.1,16.87,0.26,1.4,0.278567766
20948,6,296.37899,-14.83299,17.98,0.06,16.39,0.2,1.59,0.20880613
20949,6,296.17392,-14.89915,18.08,0.07,16.21,0.13,1.87,0.147648231
20950,6,296.42767,-14.83384,18.5,0.13,16.15,0.28,2.35,0.308706981
20951,6,296.12571,-14.82009,18.07,0.11,16.73,0.25,1.34,0.273130006
20954,6,296.36213,-14.91944,18.48,0.1,15.89,0.15,2.59,0.180277564
20957,6,296.21883,-14.69743,18.12,0.07,16.22,0.23,1.9,0.240416306
20960,6,296.33428,-14.86243,18.21,0.1,16.27,0.22,1.94,0.241660919
20964,6,296.25678,-14.74183,18.49,0.08,16.28,0.26,2.21,0.27202941
20966,6,296.18111,-14.7044,17.93,0.07,16.12,0.19,1.81,0.202484567
20967,6,296.30567,-14.81248,17.92,0.06,16.14,0.16,1.78,0.170880075
20968,6,296.22268,-14.80795,18.07,0.09,15.55,0.08,2.52,0.120415946
20971,6,296.22893,-14.7148,18.08,0.07,15.87,0.14,2.21,0.156524758
20973,6,296.29325,-14.71478,18.04,0.09,16.17,0.3,1.87,0.313209195
20978,6,296.1999,-14.72272,18.88,0.16,15.86,0.21,3.02,0.264007576
20979,6,296.33598,-14.66159,19.38,0.18,16.41,0.18,2.97,0.254558441
20981,6,296.40348,-14.74692,18.61,0.1,15.97,0.2,2.64,0.223606798
20982,6,296.18632,-14.67814,18.07,0.09,16.77,0.27,1.3,0.284604989
20983,6,296.19389,-14.87226,18.13,0.09,16.72,0.25,1.41,0.265706605
20984,6,296.24604,-14.92549,17.94,0.09,15.84,0.18,2.1,0.201246118
20985,6,296.16591,-14.72143,18.54,0.1,16.45,0.28,2.09,0.297321375
20986,6,296.3527,-14.86678,18.17,0.1,16.32,0.24,1.85,0.26
20989,6,296.4249,-14.87428,18.43,0.09,16.39,0.23,2.04,0.246981781
20991,6,296.38625,-14.62595,18.66,0.14,15.99,0.28,2.67,0.313049517
20992,6,296.12192,-14.83197,18.14,0.07,16.13,0.29,2.01,0.298328678
20993,6,296.15729,-14.77102,18.74,0.15,15.87,0.11,2.87,0.186010752
20994,6,296.21094,-14.89457,17.99,0.07,16.14,0.13,1.85,0.147648231
20995,6,296.26227,-14.73638,18.2,0.08,16.85,0.19,1.35,0.206155281
20996,6,296.16873,-14.83357,18.32,0.1,16.36,0.17,1.96,0.197230829
20998,6,296.12624,-14.7092,18.02,0.06,16.19,0.18,1.83,0.18973666
21000,6,296.11992,-14.90771,18.1,0.06,16.01,0.16,2.09,0.170880075
21002,6,296.15989,-14.90309,18.09,0.08,16.34,0.25,1.75,0.262488095
21003,6,296.43213,-14.85874,18.33,0.11,16.38,0.28,1.95,0.300832179
21004,6,296.27717,-14.7745,18.58,0.09,16.88,0.16,1.7,0.183575598
21005,6,296.25213,-14.82661,18.31,0.11,16.35,0.14,1.96,0.178044938
21009,6,296.19087,-14.742,18.23,0.12,16.05,0.23,2.18,0.259422435
21010,6,296.22399,-14.91246,18.1,0.07,16.44,0.22,1.66,0.230867928
21011,6,296.25213,-14.94088,18.22,0.08,15.95,0.14,2.27,0.161245155
21013,6,296.26041,-14.84486,18.01,0.07,15.92,0.18,2.09,0.193132079
21014,6,296.25572,-14.64493,18.09,0.1,16.01,0.17,2.08,0.197230829
21015,6,296.20766,-14.68514,18.32,0.12,16.4,0.22,1.92,0.250599282
21018,6,296.16441,-14.96006,19.11,0.14,15.99,0.17,3.12,0.220227155
21020,6,296.2193,-14.87864,17.8,0.11,15.8,0.14,2,0.178044938
21021,6,296.20316,-14.85759,17.77,0.06,15.91,0.1,1.86,0.116619038
21022,6,296.15043,-14.88852,18.27,0.11,16.67,0.21,1.6,0.237065392
21023,6,296.24385,-14.87993,18.13,0.09,16.35,0.17,1.78,0.192353841
21024,6,296.39515,-14.92037,18.43,0.13,15.88,0.13,2.55,0.183847763
21026,6,296.26787,-14.79536,17.91,0.09,16.47,0.2,1.44,0.219317122
21029,6,296.31475,-14.8535,18.02,0.09,16.23,0.14,1.79,0.16643317
21030,6,296.28639,-14.8727,18.15,0.07,15.86,0.13,2.29,0.147648231
21034,6,296.37287,-14.81511,17.95,0.07,16.15,0.22,1.8,0.230867928
21036,6,296.29321,-14.80322,18.23,0.08,16.24,0.27,1.99,0.281602557
21037,6,296.29123,-14.82612,18.27,0.09,16.44,0.17,1.83,0.192353841
21040,6,296.29968,-14.7764,18.25,0.09,15.88,0.19,2.37,0.21023796
21041,6,296.21124,-14.94855,18.34,0.12,15.94,0.15,2.4,0.192093727
21042,6,296.17721,-14.80257,18.16,0.09,16.43,0.2,1.73,0.219317122
21043,6,296.18817,-14.89638,17.9,0.09,15.73,0.18,2.17,0.201246118
21045,6,296.28205,-14.73724,18.34,0.09,15.64,0.11,2.7,0.142126704
21046,6,296.26603,-14.92887,17.85,0.11,15.83,0.17,2.02,0.202484567
21047,6,296.39939,-14.89255,18.63,0.13,16.18,0.22,2.45,0.255538647
21048,6,296.18243,-14.69533,18.01,0.09,16.65,0.21,1.36,0.228473193
21049,6,296.31609,-14.91643,18.14,0.07,16,0.16,2.14,0.174642492
21050,6,296.07066,-14.89842,18.29,0.11,16.42,0.24,1.87,0.264007576
21051,6,296.32231,-14.68434,18.66,0.11,16.46,0.2,2.2,0.228254244
21053,6,296.2012,-14.8597,18,0.08,16.54,0.21,1.46,0.224722051
21054,6,296.13022,-14.93365,18.23,0.08,16.33,0.23,1.9,0.243515913
21056,6,296.2757,-14.90959,18.81,0.11,16.78,0.15,2.03,0.186010752
21057,6,296.178,-14.7025,18.02,0.09,15.87,0.12,2.15,0.15
21059,6,296.15338,-14.67707,18.64,0.12,16.82,0.26,1.82,0.286356421
21060,6,296.28973,-14.84459,18.14,0.09,16.5,0.19,1.64,0.21023796
21063,6,296.41444,-14.88022,18.31,0.14,16.09,0.18,2.22,0.228035085
21064,6,296.07722,-14.77849,18.25,0.09,15.57,0.21,2.68,0.228473193
21066,6,296.22595,-14.68483,18.21,0.07,16.51,0.2,1.7,0.211896201
21067,6,296.18389,-14.86949,18.12,0.08,16.46,0.16,1.66,0.178885438
21068,6,296.18257,-14.81877,18.33,0.11,16.09,0.15,2.24,0.186010752
21070,6,296.27926,-14.77675,17.98,0.1,16.42,0.18,1.56,0.205912603
21071,6,296.21081,-14.70228,18.04,0.07,16.11,0.13,1.93,0.147648231
21072,6,296.10665,-14.70189,18.28,0.08,16.21,0.12,2.07,0.144222051
21073,6,296.24521,-14.66033,18.29,0.08,16.65,0.25,1.64,0.262488095
21075,6,296.07513,-14.97251,18.42,0.07,15.67,0.2,2.75,0.211896201
21077,6,296.13464,-14.90672,18.26,0.07,15.91,0.13,2.35,0.147648231
21082,6,296.2173,-14.76893,18.04,0.08,15.53,0.14,2.51,0.161245155
21083,6,296.0882,-14.84177,18.43,0.1,16.2,0.15,2.23,0.180277564
21084,6,296.17922,-14.95821,18.25,0.1,15.82,0.1,2.43,0.141421356
21085,6,296.29946,-14.64262,17.97,0.07,16.23,0.24,1.74,0.25
21088,6,296.34152,-14.78224,18.17,0.09,16.84,0.17,1.33,0.192353841
21089,6,296.24385,-14.73948,18.28,0.08,16.82,0.27,1.46,0.281602557
21090,6,296.26166,-14.7682,18.02,0.06,16.19,0.13,1.83,0.143178211
21092,6,296.24299,-14.86921,18.22,0.08,16.78,0.23,1.44,0.243515913
21095,6,296.05615,-14.85635,17.79,0.07,16.46,0.25,1.33,0.2596151
21096,6,296.30302,-14.8711,18.22,0.08,16.48,0.17,1.74,0.187882942
21097,6,296.18052,-14.86662,18.2,0.11,15.99,0.1,2.21,0.148660687
21099,6,296.1798,-14.82608,18.01,0.06,16.6,0.29,1.41,0.296141858
21101,6,296.26833,-14.9163,18.5,0.09,15.83,0.27,2.67,0.284604989
21105,6,296.26951,-14.70076,18.35,0.11,16.04,0.14,2.31,0.178044938
21106,6,296.13841,-14.8063,17.97,0.08,16.27,0.2,1.7,0.215406592
21109,6,296.12774,-14.76221,19.13,0.16,15.33,0.09,3.8,0.183575598
21110,6,296.15812,-14.89336,18.84,0.1,17.01,0.29,1.83,0.306757233
21111,6,296.27734,-14.71699,17.8,0.06,16.07,0.28,1.73,0.286356421
21113,6,296.16797,-14.86702,18.02,0.1,15.09,0.08,2.93,0.128062485
21114,6,296.15269,-14.96251,18.63,0.1,16.09,0.24,2.54,0.26
21115,6,296.1755,-14.79589,18.59,0.13,16.85,0.22,1.74,0.255538647
21116,6,296.17907,-14.76087,18.05,0.06,16.24,0.09,1.81,0.108166538
21120,6,296.28211,-14.77961,17.98,0.08,16.46,0.19,1.52,0.206155281
21122,6,296.33161,-14.7443,18.86,0.11,16.81,0.19,2.05,0.219544984
21128,6,296.28903,-14.83904,18.27,0.09,16.22,0.17,2.05,0.192353841
21129,6,296.1275,-14.8824,18.19,0.06,16.38,0.27,1.81,0.276586334
21130,6,296.30218,-14.87183,19.24,0.15,16.33,0.26,2.91,0.30016662
21133,6,296.30268,-14.89456,18.33,0.07,16.69,0.28,1.64,0.288617394
21137,6,296.16916,-14.82094,18.49,0.13,17.12,0.29,1.37,0.317804972
21140,6,296.13854,-14.77389,18.18,0.08,16.23,0.21,1.95,0.224722051
21142,6,296.25476,-14.71391,18.13,0.07,15.41,0.07,2.72,0.098994949
21144,6,296.0855,-14.71588,18.46,0.08,16.46,0.2,2,0.215406592
21145,6,296.29261,-14.89137,17.89,0.07,16.37,0.19,1.52,0.202484567
21146,6,296.20674,-14.76443,18.01,0.06,15.88,0.1,2.13,0.116619038
21147,6,296.05251,-14.70017,18.59,0.16,16.46,0.21,2.13,0.264007576
21149,6,296.1804,-14.71294,18.18,0.08,16.09,0.11,2.09,0.136014705
21151,6,296.13536,-14.7494,18.19,0.09,16.16,0.17,2.03,0.192353841
21152,6,296.16089,-14.96119,18.59,0.08,15.12,0.08,3.47,0.113137085
21155,6,296.23285,-14.71215,18.04,0.07,16.12,0.16,1.92,0.174642492
21158,6,296.18053,-14.87955,18.03,0.06,16.22,0.13,1.81,0.143178211
21159,6,296.26539,-14.68511,18.12,0.09,16.28,0.2,1.84,0.219317122
21160,6,296.084,-14.87268,19.24,0.16,16.04,0.24,3.2,0.288444102
21161,6,296.32763,-14.69783,18.22,0.09,15.93,0.14,2.29,0.16643317
21162,6,296.30436,-14.74594,17.85,0.11,15.91,0.19,1.94,0.219544984
21164,6,296.31817,-14.65728,18.2,0.12,16.32,0.17,1.88,0.20808652
21167,6,296.13336,-14.73266,19.01,0.12,16.2,0.26,2.81,0.286356421
21168,6,296.22096,-14.85958,18.27,0.07,15.43,0.1,2.84,0.122065556
21170,6,296.31945,-14.76858,17.92,0.1,16.64,0.18,1.28,0.205912603
21172,6,296.28931,-14.93163,17.91,0.07,15.62,0.11,2.29,0.130384048
21173,6,296.08078,-14.8291,17.61,0.06,15.69,0.14,1.92,0.152315462
21174,6,296.15639,-14.95413,18.38,0.1,16.27,0.16,2.11,0.188679623
21176,6,296.0692,-14.68208,18.26,0.09,16.48,0.25,1.78,0.265706605
21177,6,296.21989,-14.87359,18.24,0.12,16.01,0.11,2.23,0.162788206
21178,6,296.23353,-14.9332,18.08,0.06,15.77,0.12,2.31,0.134164079
21179,6,296.39415,-14.66422,18.07,0.08,16,0.17,2.07,0.187882942
21182,6,296.11206,-14.83567,18.6,0.11,16.94,0.15,1.66,0.186010752
21184,6,296.19904,-14.78899,18.08,0.06,16.73,0.18,1.35,0.18973666
21185,6,296.0644,-14.74908,18.66,0.09,15.67,0.12,2.99,0.15
21187,6,296.27385,-14.76811,18.28,0.11,16.13,0.11,2.15,0.155563492
21188,6,296.2088,-14.85723,18.19,0.08,15.78,0.12,2.41,0.144222051
21190,6,296.30354,-14.64162,17.95,0.05,16.32,0.23,1.63,0.235372046
21194,6,296.1517,-14.74481,17.74,0.09,16.46,0.23,1.28,0.246981781
21195,6,296.35538,-14.76236,18.31,0.09,16.42,0.17,1.89,0.192353841
21196,6,296.06643,-14.90692,18.48,0.12,16.09,0.26,2.39,0.286356421
21199,6,296.20711,-14.68404,17.84,0.07,16.04,0.17,1.8,0.183847763
21202,6,296.18979,-14.82988,18.33,0.07,16.71,0.26,1.62,0.26925824
21203,6,296.07663,-14.6958,18.72,0.12,16.11,0.19,2.61,0.224722051
21204,6,296.21263,-14.8408,17.88,0.11,16,0.24,1.88,0.264007576
21205,6,296.34346,-14.79806,18.03,0.08,16.54,0.16,1.49,0.178885438
21206,6,296.11233,-14.91304,17.98,0.06,16.3,0.17,1.68,0.180277564
21211,6,296.42585,-14.78927,17.93,0.07,16.07,0.24,1.86,0.25
21213,6,296.23024,-14.69801,18.81,0.12,16.2,0.16,2.61,0.2
21214,6,296.37866,-14.79678,18.13,0.07,16.02,0.11,2.11,0.130384048
