,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
4662,4663,296.28307,-14.739120000000002,16.3,0.04,-0.15,16.38,0.08,0.0,16.35,0.12,-9999.0,15.61,0.16,0.29,9.74,0.15,0.0439683421311545,296.283081,-14.739114,17.437,0.033,16.63,0.025,16.509,0.03,2,2,2
4664,4665,296.16677000000004,-14.91717,16.25,0.05,-0.07,16.38,0.08,-0.03,16.25,0.06,0.09,16.2,0.23,0.51,12.18,-9999.0,0.29309598483675203,296.166687,-14.917156,17.313,0.031,16.674,0.025,16.511,0.027999999999999997,2,2,6
4666,4667,296.2293,-14.799660000000001,16.27,0.07,0.11,16.38,0.06,0.2,16.6,0.16,0.05,15.28,0.08,-9999.0,12.12,-9999.0,0.30777921174149697,296.229218,-14.799628,17.401,0.033,16.724,0.027000000000000003,16.545,0.028999999999999998,2,2,2
4670,4671,296.23093,-14.86447,16.39,0.04,0.25,16.38,0.05,0.07,16.23,0.07,0.37,16.07,0.12,-9999.0,11.85,-9999.0,0.26865082050583,296.230896,-14.864403,17.392,0.033,16.779,0.027999999999999997,16.637,0.031,2,2,6
4678,4679,296.15137999999996,-14.847779999999998,16.22,0.04,-0.06,16.39,0.04,0.14,16.16,0.17,0.51,15.58,0.1,0.73,10.5,0.08,0.15237764493276001,296.151337,-14.847772,17.575,0.038,16.679000000000002,0.026000000000000002,16.543,0.028999999999999998,3,3,2
4679,4680,296.25821,-14.835410000000001,16.25,0.06,-0.12,16.39,0.04,-0.13,15.91,0.08,-0.85,15.93,0.15,-9999.0,11.76,-9999.0,0.233778216699024,296.258148,-14.835385,17.627,0.039,16.757,0.027000000000000003,16.692,0.032,3,3,2
4681,4682,296.25677,-14.76392,16.28,0.05,0.2,16.39,0.05,0.22,16.36,0.13,-0.11,15.7,0.09,-0.01,11.95,-9999.0,0.109258628033437,296.25674399999997,-14.763902999999999,17.451,0.034,16.684,0.026000000000000002,16.415,0.026000000000000002,3,2,2
4682,4683,296.40792999999996,-14.794579999999998,16.47,0.07,-0.11,16.39,0.09,-0.07,15.85,0.11,-0.41,16.33,-9999.0,-9999.0,12.58,-9999.0,0.43281515230880496,296.407806,-14.794589000000002,17.567,0.031,17.005,0.027999999999999997,16.746,0.032,2,2,-9999
4683,4684,296.3612,-14.83392,16.5,0.04,0.02,16.39,0.05,-0.07,15.93,0.05,-0.33,16.4,0.2,0.52,11.42,0.17,0.5136990759497609,296.36105299999997,-14.833932999999998,17.432000000000002,0.027999999999999997,16.798,0.024,16.569000000000003,0.027000000000000003,2,2,6
4684,4685,296.35817000000003,-14.72465,16.24,0.04,-0.14,16.39,0.06,-0.17,17.16,0.27,0.7,16.47,0.22,0.52,12.51,-9999.0,0.16790427967028498,296.35812400000003,-14.724664,17.399,0.027999999999999997,16.576,0.02,16.427,0.025,3,2,6
4685,4686,296.25858,-14.72579,16.45,0.06,0.23,16.39,0.06,0.12,16.29,0.11,-0.09,16.0,0.15,0.04,12.72,-9999.0,0.257054646076521,296.258514,-14.725757999999999,17.778,0.044000000000000004,16.985,0.033,16.694000000000003,0.035,3,3,6
4686,4687,296.20082,-14.769160000000001,16.34,0.06,0.34,16.39,0.09,0.25,16.25,0.13,-0.45,16.44,0.2,1.02,11.58,-9999.0,0.10234785344554902,296.200806,-14.769135,17.677,0.040999999999999995,16.87,0.03,16.715,0.033,3,3,6
4688,4689,296.10125,-14.73816,16.5,0.04,0.13,16.39,0.06,0.03,15.88,0.07,-0.2,15.65,0.09,-0.16,12.92,-9999.0,0.36357031586526,296.10116600000003,-14.7381,17.584,0.038,16.857,0.03,16.497,0.027999999999999997,3,2,6
4690,4691,296.29017000000005,-14.87698,16.34,0.04,0.5,16.39,0.04,0.4,15.94,0.1,0.0,16.3,0.22,-9999.0,13.33,-9999.0,0.25027130112456303,296.2901,-14.876964000000001,17.688,0.040999999999999995,16.792,0.027999999999999997,16.659000000000002,0.031,3,3,6
4694,4695,296.2721,-14.903979999999999,16.38,0.05,-0.02,16.39,0.06,0.0,16.36,0.09,-0.23,16.4,-9999.0,-9999.0,13.16,-9999.0,0.34431470695440797,296.272003,-14.903960999999999,17.607,0.038,16.678,0.025,16.625999999999998,0.03,3,3,-9999
4697,4698,296.16757,-14.89311,16.32,0.03,0.19,16.39,0.07,0.26,16.47,0.12,0.27,16.91,0.25,0.48,12.8,-9999.0,0.319040714822865,296.16747999999995,-14.893127,17.6,0.039,16.694000000000003,0.026000000000000002,16.515,0.027999999999999997,3,3,6
4698,4699,296.27786000000003,-14.835729999999998,16.12,0.05,-0.22,16.39,0.06,-0.15,15.95,0.09,-0.57,16.0,0.14,-0.26,12.25,-9999.0,0.203883776067857,296.277802,-14.835722,17.574,0.037000000000000005,16.706,0.026000000000000002,16.587,0.028999999999999998,3,3,2
4699,4700,296.38096,-14.88393,16.37,0.05,-0.06,16.39,0.06,-0.03,16.67,0.13,0.2,16.36,0.19,-9999.0,12.61,-9999.0,0.36274283137236796,296.380859,-14.883904999999999,17.628,0.033,16.762999999999998,0.023,16.596,0.027999999999999997,3,3,6
4703,4704,296.33975,-14.78115,16.26,0.05,-0.08,16.39,0.08,-0.07,16.35,0.08,0.2,15.82,0.11,-9999.0,12.42,-9999.0,0.121174599329629,296.339722,-14.78113,17.53,0.03,16.707,0.022000000000000002,16.532,0.027000000000000003,3,3,2
4705,4706,296.1418,-14.900570000000002,16.37,0.05,0.02,16.39,0.07,0.05,16.07,0.1,-0.36,15.48,0.06,0.12,12.1,0.29,0.17265313337021201,296.141754,-14.900588,17.477,0.035,16.868,0.03,16.685,0.032,2,2,2
4709,4710,296.33651000000003,-14.658760000000001,16.54,0.05,-0.01,16.39,0.07,-0.08,16.06,0.12,-9999.0,16.08,0.17,0.4,12.37,-9999.0,0.318536604321284,296.33642599999996,-14.658725,17.433,0.032,16.755,0.025,16.509,0.024,2,2,6
4710,4711,296.25638,-14.731620000000001,16.71,0.05,0.69,16.39,0.07,0.44,15.91,0.06,-0.29,16.22,0.15,-9999.0,12.47,-9999.0,0.22428166724693,296.25631699999997,-14.731607,17.85,0.047,17.151,0.038,16.944000000000003,0.040999999999999995,3,3,6
4713,4714,296.10938,-14.85454,16.4,0.09,0.11,16.4,0.09,0.06,16.11,0.08,-0.36,15.39,0.06,-9999.0,13.25,-9999.0,0.48573258574062494,296.10925299999997,-14.854484,17.378,0.032,16.822,0.028999999999999998,16.671,0.032,2,2,2
4716,4717,296.18339,-14.756929999999999,16.29,0.04,-0.05,16.4,0.05,-0.14,15.95,0.06,-0.34,15.6,0.08,-9999.0,12.2,-9999.0,0.139668367175475,296.18335,-14.756927,17.24,0.028999999999999998,16.572,0.023,16.489,0.027000000000000003,2,2,2
4717,4718,296.29689,-14.742989999999999,17.08,0.16,0.77,16.4,0.08,0.25,16.26,0.09,0.02,15.4,0.11,0.44,12.1,-9999.0,0.45588772220875895,296.29699700000003,-14.742917000000002,18.092,0.055999999999999994,17.578,0.054000000000000006,17.351,0.068,2,2,6
4718,4719,296.13763,-14.72688,16.4,0.08,0.0,16.4,0.1,0.09,16.14,0.1,-0.4,16.12,0.14,-9999.0,11.75,-9999.0,0.20108627561748102,296.137573,-14.726889000000002,17.373,0.032,16.697,0.026000000000000002,16.485,0.027000000000000003,2,2,6
