ID,CMD1region,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk
1774,4,296.27611,-14.81667,17.697,0.041,15.721,0.015,1.976,0.04365776
1782,4,296.21154,-14.92078,17.104,0.026,15.73,0.015,1.374,0.030016662
1786,4,296.26588,-14.82434,17.445,0.034,15.668,0.014,1.777,0.036769553
1793,4,296.22683,-14.88139,17.365,0.032,15.908,0.017,1.457,0.036235342
1801,4,296.24508,-14.93226,17.45,0.034,15.79,0.016,1.66,0.037576588
1802,4,296.22526,-14.71264,17.317,0.029,15.785,0.014,1.532,0.032202484
1803,4,296.23488,-14.7211,17.194,0.026,15.752,0.014,1.442,0.029529646
1807,4,296.11284,-14.86825,17.17,0.028,15.588,0.014,1.582,0.031304952
1810,4,296.22613,-14.88226,17.165,0.027,15.716,0.015,1.449,0.03088689
1821,4,296.22579,-14.75585,16.835,0.021,15.577,0.013,1.258,0.024698178
1823,4,296.22009,-14.75805,17.141,0.027,15.591,0.014,1.55,0.030413813
1825,4,296.23516,-14.68571,16.955,0.022,15.748,0.014,1.207,0.02607681
1826,4,296.2735,-14.73001,17.436,0.033,15.925,0.02,1.511,0.038587563
1827,4,296.22295,-14.86672,17.465,0.035,15.969,0.018,1.496,0.039357337
1829,4,296.17366,-14.79282,17.331,0.031,15.676,0.015,1.655,0.034438351
1831,4,296.26728,-14.79852,17.256,0.029,15.783,0.016,1.473,0.03312099
1835,4,296.18619,-14.79094,17.239,0.029,15.745,0.015,1.494,0.032649655
1843,4,296.29656,-14.79415,17.407,0.033,16.01,0.019,1.397,0.038078866
1848,4,296.24181,-14.81591,17.201,0.028,15.908,0.017,1.293,0.032756679
1854,4,296.15924,-14.86657,17.284,0.03,15.731,0.015,1.553,0.03354102
1862,4,296.13568,-14.81706,17.243,0.029,15.844,0.016,1.399,0.03312099
1871,4,296.22718,-14.87691,17.543,0.037,15.858,0.017,1.685,0.040718546
1872,4,296.19067,-14.80434,17.699,0.042,15.831,0.016,1.868,0.04494441
1873,4,296.12819,-14.79049,17.47,0.035,16.05,0.019,1.42,0.039824616
1875,4,296.28393,-14.73242,17.272,0.029,15.872,0.018,1.4,0.034132096
1884,4,296.44003,-14.88437,17.113,0.022,15.704,0.014,1.409,0.02607681
1888,4,296.33071,-14.82124,17.5,0.03,15.849,0.016,1.651,0.034
1895,4,296.23731,-14.82295,17.191,0.028,15.86,0.017,1.331,0.032756679
1903,4,296.19121,-14.86697,17.392,0.033,15.721,0.015,1.671,0.036249138
1908,4,296.30499,-14.86876,17.395,0.032,15.762,0.015,1.633,0.035341194
1911,4,296.1479,-14.78655,17.224,0.029,15.913,0.017,1.311,0.033615473
1917,4,296.28791,-14.81396,17.365,0.032,15.932,0.018,1.433,0.03671512
1919,4,296.23304,-14.84998,17.595,0.038,15.941,0.018,1.654,0.042047592
1920,4,296.13465,-14.86182,17.191,0.028,15.489,0.013,1.702,0.030870698
1921,4,296.25371,-14.80406,17.409,0.033,15.792,0.016,1.617,0.036674242
1922,4,296.1707,-14.85994,17.313,0.031,15.916,0.017,1.397,0.035355339
1927,4,296.24063,-14.88796,17.112,0.026,15.819,0.016,1.293,0.030528675
1929,4,296.25379,-14.75486,17.148,0.027,15.545,0.013,1.603,0.029966648
1930,4,296.22457,-14.86309,17.083,0.026,15.704,0.015,1.379,0.030016662
1936,4,296.25981,-14.82211,17.409,0.033,16.006,0.019,1.403,0.038078866
1943,4,296.23035,-14.84235,17.324,0.031,15.839,0.016,1.485,0.034885527
1948,4,296.29484,-14.86473,17.147,0.026,15.763,0.015,1.384,0.030016662
1951,4,296.18623,-14.81309,17.198,0.028,15.798,0.016,1.4,0.032249031
1958,4,296.38409,-14.84012,17.842,0.038,15.864,0.016,1.978,0.041231056
1959,4,296.31371,-14.86682,17.322,0.03,15.921,0.017,1.401,0.034481879
1968,4,296.18015,-14.8253,17.231,0.029,15.897,0.017,1.334,0.033615473
1970,4,296.23247,-14.80813,17.048,0.025,15.816,0.016,1.232,0.029681644
1979,4,296.20143,-14.84878,17.479,0.035,15.901,0.017,1.578,0.038910153
1985,4,296.21498,-14.7879,17.277,0.03,15.935,0.018,1.342,0.034985711
1986,4,296.35571,-14.81935,17.585,0.032,16.004,0.018,1.581,0.03671512
1999,4,296.23206,-14.90148,17.136,0.027,15.883,0.017,1.253,0.031906112
2009,4,296.2236,-14.74163,17.53,0.037,16.002,0.019,1.528,0.041593269
2016,4,296.22999,-14.76649,17.526,0.036,15.858,0.017,1.668,0.039812058
2022,4,296.16168,-14.79347,17.36,0.032,16.017,0.019,1.343,0.037215588
2026,4,296.29908,-14.78344,17.48,0.035,15.729,0.016,1.751,0.038483763
2027,4,296.19947,-14.79926,17.226,0.029,15.908,0.017,1.318,0.033615473
2040,4,296.34675,-14.85536,17.32,0.026,16.022,0.018,1.298,0.031622777
2052,4,296.18977,-14.90009,17.139,0.027,15.823,0.016,1.316,0.03138471
2061,4,296.25065,-14.83883,17.076,0.026,15.84,0.016,1.236,0.030528675
2065,4,296.21512,-14.8475,17.156,0.027,15.781,0.016,1.375,0.03138471
2069,4,296.14739,-14.83757,17.527,0.036,15.897,0.017,1.63,0.039812058
2079,4,296.27387,-14.67652,17.247,0.027,15.916,0.016,1.331,0.03138471
2089,4,296.1596,-14.88224,17.318,0.031,15.882,0.017,1.436,0.035355339
2091,4,296.25367,-14.77368,17.206,0.028,15.983,0.018,1.223,0.033286634
2093,4,296.24943,-14.77051,17.391,0.032,15.857,0.017,1.534,0.036235342
2096,4,296.20271,-14.77378,17.296,0.03,15.714,0.015,1.582,0.03354102
2104,4,296.25788,-14.76931,17.861,0.047,16.043,0.019,1.818,0.050695167
2109,4,296.26774,-14.9085,17.529,0.036,15.819,0.016,1.71,0.039395431
2110,4,296.21536,-14.86096,17.556,0.037,15.864,0.017,1.692,0.040718546
2117,4,296.24926,-14.76379,17.377,0.032,15.799,0.016,1.578,0.035777088
2120,4,296.35687,-14.74817,17.254,0.025,15.885,0.016,1.369,0.029681644
2129,4,296.24246,-14.84225,17.176,0.028,15.932,0.018,1.244,0.033286634
2131,4,296.24241,-14.67144,17.361,0.03,15.907,0.015,1.454,0.03354102
2140,4,296.08286,-14.68627,17.236,0.03,15.928,0.016,1.308,0.034
2147,4,296.31194,-14.92137,17.396,0.032,15.792,0.016,1.604,0.035777088
2150,4,296.1214,-14.67934,17.359,0.03,16.029,0.017,1.33,0.034481879
2155,4,296.21708,-14.87605,17.51,0.036,16.037,0.019,1.473,0.040706265
2168,4,296.17277,-14.75008,17.437,0.034,15.878,0.017,1.559,0.038013156
2172,4,296.3415,-14.71285,17.321,0.029,15.851,0.015,1.47,0.032649655
2175,4,296.21044,-14.81318,17.387,0.033,15.912,0.017,1.475,0.037121422
2176,4,296.14394,-14.70249,17.369,0.03,16.044,0.017,1.325,0.034481879
2180,4,296.31798,-14.84104,17.341,0.026,15.881,0.016,1.46,0.030528675
2184,4,296.21778,-14.78791,17.451,0.034,15.992,0.019,1.459,0.038948684
2188,4,296.24647,-14.89563,17.64,0.039,15.96,0.018,1.68,0.042953463
2189,4,296.22319,-14.7543,17.358,0.032,16.041,0.019,1.317,0.037215588
2193,4,296.16095,-14.85936,17.054,0.025,15.763,0.015,1.291,0.029154759
2199,4,296.13552,-14.85899,17.247,0.029,16.01,0.019,1.237,0.034669872
2200,4,296.29363,-14.72383,17.219,0.028,15.616,0.017,1.603,0.032756679
2209,4,296.42117,-14.74717,17.184,0.023,15.753,0.014,1.431,0.026925824
2229,4,296.26363,-14.83353,17.484,0.035,15.976,0.018,1.508,0.039357337
2258,4,296.33589,-14.903,17.233,0.024,16.022,0.018,1.211,0.03
2261,4,296.28167,-14.82143,17.46,0.034,15.905,0.017,1.555,0.038013156
2277,4,296.10974,-14.74068,17.119,0.026,15.912,0.018,1.207,0.031622777
2282,4,296.22093,-14.80093,17.236,0.029,15.956,0.018,1.28,0.034132096
2283,4,296.25746,-14.806,17.426,0.033,16.008,0.019,1.418,0.038078866
2286,4,296.20049,-14.79362,17.143,0.027,15.981,0.018,1.162,0.032449961
2287,4,296.27647,-14.78499,17.296,0.03,15.95,0.018,1.346,0.034985711
2288,4,296.09619,-14.80545,17.235,0.029,15.908,0.017,1.327,0.033615473
2295,4,296.25945,-14.83448,17.508,0.035,15.975,0.018,1.533,0.039357337
2303,4,296.31286,-14.75598,17.186,0.027,15.939,0.021,1.247,0.034205263
2304,4,296.18172,-14.7577,17.175,0.027,15.944,0.018,1.231,0.032449961
2311,4,296.16221,-14.86903,17.522,0.036,16.015,0.019,1.507,0.040706265
2314,4,296.24105,-14.85061,17.452,0.034,15.98,0.018,1.472,0.038470768
2318,4,296.24793,-14.89738,17.604,0.038,16.012,0.019,1.592,0.042485292
2325,4,296.34887,-14.67696,17.24,0.028,15.943,0.016,1.297,0.032249031
2354,4,296.08803,-14.7402,17.225,0.032,15.904,0.025,1.321,0.040607881
2364,4,296.29065,-14.83057,17.417,0.033,16.019,0.019,1.398,0.038078866
2396,4,296.3391,-14.82267,17.292,0.025,15.897,0.016,1.395,0.029681644
2406,4,296.1565,-14.75906,17.296,0.03,16.028,0.019,1.268,0.035510562
2407,4,296.2312,-14.82569,17.762,0.044,16.023,0.019,1.739,0.047927028
2419,4,296.22073,-14.86389,17.288,0.03,15.978,0.018,1.31,0.034985711
2432,4,296.20622,-14.75639,16.932,0.023,15.711,0.015,1.221,0.02745906
2442,4,296.06738,-14.9031,17.492,0.04,15.966,0.018,1.526,0.043863424
2449,4,296.21906,-14.8026,17.309,0.031,15.994,0.019,1.315,0.036359318
2457,4,296.38598,-14.77067,17.497,0.029,16.032,0.018,1.465,0.034132096
2465,4,296.31809,-14.73903,17.173,0.023,15.97,0.017,1.203,0.028600699
2468,4,296.34572,-14.83459,17.219,0.024,15.898,0.016,1.321,0.02884441
2490,4,296.33833,-14.80884,17.411,0.028,16.053,0.018,1.358,0.033286634
2502,4,296.34956,-14.89429,17.314,0.026,16.036,0.018,1.278,0.031622777
2504,4,296.22426,-14.94052,17.259,0.029,15.943,0.018,1.316,0.034132096
2512,4,296.18482,-14.71779,17.435,0.032,16.039,0.017,1.396,0.036235342
2527,4,296.265,-14.71538,17.411,0.031,16.041,0.017,1.37,0.035355339
2560,4,296.16308,-14.83488,17.367,0.032,15.976,0.018,1.391,0.03671512
2576,4,296.15149,-14.65679,17.352,0.029,15.885,0.015,1.467,0.032649655
2589,4,296.22606,-14.67385,17.222,0.027,15.957,0.016,1.265,0.03138471
2601,4,296.21225,-14.83015,17.27,0.03,16.036,0.019,1.234,0.035510562
2620,4,296.2761,-14.75169,17.531,0.036,16.026,0.02,1.505,0.041182521
2625,4,296.08376,-14.72388,17.549,0.038,15.9,0.015,1.649,0.040853396
2627,4,296.15238,-14.78843,17.135,0.027,15.976,0.018,1.159,0.032449961
2646,4,296.24486,-14.71601,17.331,0.029,16.024,0.017,1.307,0.033615473
2665,4,296.08957,-14.79139,17.168,0.031,15.975,0.02,1.193,0.036891733
2693,4,296.24014,-14.81849,17.235,0.029,15.925,0.017,1.31,0.033615473
2713,4,296.24041,-14.85244,17.237,0.029,16.029,0.019,1.208,0.034669872
2717,4,296.19493,-14.86145,17.267,0.03,16.018,0.019,1.249,0.035510562
2718,4,296.28979,-14.87625,17.404,0.032,15.991,0.018,1.413,0.03671512
2725,4,296.05135,-14.86675,17.404,0.037,15.876,0.016,1.528,0.040311289
2917,4,296.07753,-14.78311,17.247,0.033,15.895,0.018,1.352,0.037589892
3178,4,296.23223,-14.70798,17.221,0.027,16.017,0.017,1.204,0.031906112
3530,4,296.20296,-14.76569,17.495,0.035,15.933,0.018,1.562,0.039357337
3839,4,296.13572,-14.81966,17.243,0.029,16.02,0.019,1.223,0.034669872
4068,4,296.25411,-14.75487,17.148,0.027,15.545,0.013,1.603,0.029966648
4202,4,296.20326,-14.76568,17.495,0.035,15.933,0.018,1.562,0.039357337
5244,4,296.07123,-14.78998,17.178,0.031,16.004,0.02,1.174,0.036891733
5995,4,296.21176,-14.77458,17.031,0.025,15.465,0.012,1.566,0.027730849
7278,4,296.22091,-14.81084,17.659,0.04,15.991,0.019,1.668,0.04428318
8261,4,296.29931,-14.78347,17.48,0.035,15.729,0.016,1.751,0.038483763
9458,4,296.15211,-14.78843,17.135,0.027,15.976,0.018,1.159,0.032449961
402,4,296.29929,-14.83644,16.762,0.02,14.861,0.008,1.901,0.021540659
435,4,296.29714,-14.80258,16.821,0.021,14.954,0.009,1.867,0.022847319
546,4,296.23884,-14.85754,16.51,0.017,14.684,0.007,1.826,0.018384776
589,4,296.11609,-14.88108,17.31,0.031,15.45,0.012,1.86,0.03324154
627,4,296.22061,-14.80001,16.804,0.021,14.908,0.008,1.896,0.022472205
632,4,296.24124,-14.72373,17.138,0.025,15.058,0.008,2.08,0.026248809
636,4,296.22884,-14.80433,17.086,0.026,15.41,0.012,1.676,0.028635642
676,4,296.24717,-14.83917,17.106,0.026,15.305,0.011,1.801,0.028231188
689,4,296.20466,-14.83086,16.57,0.018,14.859,0.008,1.711,0.019697716
707,4,296.20164,-14.88634,16.685,0.019,15.007,0.009,1.678,0.021023796
722,4,296.22674,-14.75058,16.969,0.024,15.022,0.009,1.947,0.025632011
733,4,296.27338,-14.79197,17.184,0.028,15.174,0.01,2.01,0.029732137
777,4,296.2408,-14.8036,16.778,0.02,15.077,0.009,1.701,0.021931712
785,4,296.23201,-14.83793,16.734,0.02,15.031,0.009,1.703,0.021931712
787,4,296.16398,-14.82744,17.105,0.026,15.211,0.01,1.894,0.027856777
794,4,296.32658,-14.64138,16.649,0.017,15.114,0.009,1.535,0.019235384
796,4,296.1795,-14.75292,16.663,0.019,15.234,0.01,1.429,0.021470911
800,4,296.21514,-14.80938,17.091,0.026,15.262,0.011,1.829,0.028231188
806,4,296.24889,-14.76497,17.11,0.026,15.228,0.01,1.882,0.027856777
813,4,296.17186,-14.88967,17.222,0.029,15.304,0.011,1.918,0.031016125
819,4,296.26359,-14.80887,17.291,0.03,15.238,0.01,2.053,0.031622777
822,4,296.1744,-14.81858,16.724,0.02,15.105,0.01,1.619,0.02236068
835,4,296.20212,-14.76901,17.342,0.031,15.28,0.011,2.062,0.032893768
836,4,296.22834,-14.78978,17.427,0.034,15.345,0.011,2.082,0.035735137
849,4,296.27878,-14.8589,16.683,0.019,15.117,0.01,1.566,0.021470911
856,4,296.24409,-14.80405,17.057,0.025,15.241,0.01,1.816,0.026925824
864,4,296.21039,-14.84612,16.682,0.019,15.182,0.01,1.5,0.021470911
877,4,296.17404,-14.87038,16.98,0.024,15.289,0.011,1.691,0.026400758
883,4,296.24146,-14.79171,17.185,0.028,15.43,0.012,1.755,0.030463092
907,4,296.33008,-14.76777,17.105,0.022,15.383,0.011,1.722,0.024596748
911,4,296.23877,-14.89657,17.085,0.026,15.145,0.01,1.94,0.027856777
913,4,296.20668,-14.92663,16.997,0.024,15.147,0.01,1.85,0.026
915,4,296.165,-14.85327,17.217,0.029,15.151,0.01,2.066,0.030675723
916,4,296.36821,-14.91326,16.961,0.02,15.151,0.009,1.81,0.021931712
917,4,296.23017,-14.81552,16.86,0.022,15.209,0.01,1.651,0.024166092
921,4,296.23009,-14.6512,17.422,0.031,15.373,0.01,2.049,0.032572995
923,4,296.4064,-14.80079,17.028,0.021,15.285,0.01,1.743,0.023259407
930,4,296.29047,-14.79542,17.081,0.025,15.339,0.011,1.742,0.027313001
931,4,296.36964,-14.87292,17.025,0.021,15.317,0.01,1.708,0.023259407
933,4,296.28732,-14.79587,17.123,0.026,15.382,0.012,1.741,0.028635642
942,4,296.37154,-14.9042,17.137,0.023,15.195,0.01,1.942,0.025079872
946,4,296.3559,-14.72544,17.188,0.024,15.36,0.011,1.828,0.026400758
951,4,296.29422,-14.88469,16.906,0.022,15.156,0.01,1.75,0.024166092
957,4,296.26086,-14.83242,16.984,0.024,15.264,0.011,1.72,0.026400758
961,4,296.28568,-14.87812,17.182,0.027,15.415,0.012,1.767,0.029546573
963,4,296.19794,-14.80249,16.637,0.019,15.129,0.01,1.508,0.021470911
965,4,296.20722,-14.74505,17.006,0.024,15.379,0.012,1.627,0.026832816
969,4,296.26238,-14.84864,16.967,0.023,15.197,0.01,1.77,0.025079872
973,4,296.12699,-14.78975,16.835,0.021,15.107,0.01,1.728,0.023259407
979,4,296.24552,-14.74956,16.912,0.022,15.245,0.011,1.667,0.024596748
988,4,296.28573,-14.74072,16.67,0.019,15.091,0.01,1.579,0.021470911
992,4,296.29455,-14.80926,16.634,0.018,15.141,0.01,1.493,0.02059126
1005,4,296.22874,-14.8155,17.098,0.026,15.349,0.011,1.749,0.028231188
1006,4,296.24419,-14.81313,17.32,0.031,15.349,0.011,1.971,0.032893768
1008,4,296.24542,-14.85231,17.313,0.031,15.425,0.012,1.888,0.03324154
1010,4,296.20528,-14.77653,17.163,0.027,15.329,0.011,1.834,0.029154759
1014,4,296.11074,-14.76174,16.967,0.024,15.371,0.012,1.596,0.026832816
1021,4,296.24286,-14.81939,16.847,0.022,15.32,0.011,1.527,0.024596748
1046,4,296.24398,-14.79239,16.926,0.023,15.457,0.012,1.469,0.025942244
1050,4,296.15346,-14.88787,17.099,0.026,15.404,0.012,1.695,0.028635642
1055,4,296.21678,-14.81113,17.268,0.03,15.342,0.011,1.926,0.031953091
1058,4,296.25126,-14.82856,16.929,0.023,15.268,0.011,1.661,0.025495098
1072,4,296.25796,-14.90376,17.206,0.028,15.38,0.012,1.826,0.030463092
1075,4,296.14891,-14.78752,16.872,0.022,15.247,0.011,1.625,0.024596748
1076,4,296.23615,-14.74519,17.296,0.03,15.431,0.012,1.865,0.032310989
1077,4,296.34676,-14.91954,17.135,0.023,15.287,0.01,1.848,0.025079872
1093,4,296.21133,-14.81136,17.056,0.025,15.429,0.012,1.627,0.027730849
1098,4,296.19299,-14.7994,17.368,0.032,15.37,0.012,1.998,0.034176015
1116,4,296.1632,-14.89449,16.753,0.02,15.436,0.012,1.317,0.023323808
1117,4,296.21608,-14.79618,17.18,0.028,15.388,0.012,1.792,0.030463092
1123,4,296.11107,-14.85967,17.142,0.027,15.281,0.011,1.861,0.029154759
1124,4,296.22053,-14.85472,17.319,0.031,15.418,0.012,1.901,0.03324154
1129,4,296.26861,-14.72636,16.964,0.023,15.227,0.011,1.737,0.025495098
1133,4,296.20433,-14.89677,17.289,0.03,15.379,0.012,1.91,0.032310989
1135,4,296.2774,-14.83823,17.102,0.026,15.376,0.012,1.726,0.028635642
1155,4,296.10372,-14.7247,17.142,0.025,15.33,0.01,1.812,0.026925824
1181,4,296.13549,-14.82316,16.682,0.019,15.297,0.011,1.385,0.021954498
1188,4,296.2158,-14.81363,17.39,0.033,15.448,0.012,1.942,0.0351141
1192,4,296.13161,-14.85487,16.875,0.022,15.339,0.011,1.536,0.024596748
1195,4,296.23927,-14.7246,17.399,0.031,15.392,0.011,2.007,0.032893768
1202,4,296.2626,-14.84786,17.049,0.025,15.442,0.012,1.607,0.027730849
1219,4,296.04299,-14.7822,16.913,0.026,15.401,0.012,1.512,0.028635642
1239,4,296.22411,-14.8577,17.076,0.026,15.425,0.012,1.651,0.028635642
1241,4,296.2942,-14.75103,17.105,0.026,15.431,0.014,1.674,0.029529646
1258,4,296.2693,-14.66631,16.822,0.02,15.432,0.011,1.39,0.022825424
1277,4,296.20027,-14.78031,17.036,0.025,15.439,0.012,1.597,0.027730849
1289,4,296.23892,-14.91002,17.06,0.025,15.342,0.011,1.718,0.027313001
1300,4,296.20544,-14.81281,17.205,0.029,15.401,0.012,1.804,0.03138471
1307,4,296.22766,-14.81381,17.083,0.026,15.446,0.012,1.637,0.028635642
1356,4,296.26468,-14.89052,16.813,0.021,15.449,0.012,1.364,0.024186773
1425,4,296.22901,-14.72473,17.227,0.029,15.457,0.012,1.77,0.03138471
1439,4,296.17963,-14.73701,17.065,0.025,15.353,0.011,1.712,0.027313001
1465,4,296.20288,-14.70022,17.115,0.025,15.382,0.011,1.733,0.027313001
1553,4,296.1594,-14.76772,17.027,0.025,15.431,0.012,1.596,0.027730849
1574,4,296.20985,-14.92999,17.069,0.025,15.345,0.012,1.724,0.027730849
1588,4,296.11073,-14.72588,17.149,0.025,15.451,0.011,1.698,0.027313001
