ID,CMD1region,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk
3156,2,296.19658,-14.73587,17.428,0.033,16.509,0.028,0.919,0.04327817
3163,2,296.40621,-14.69846,17.059,0.024,16.144,0.018,0.915,0.03
3164,2,296.24951,-14.78779,17.034,0.025,16.126,0.02,0.908,0.032015621
3167,2,296.38999,-14.89747,16.932,0.02,16.072,0.018,0.86,0.026907248
3170,2,296.27177,-14.70458,16.697,0.018,16.042,0.017,0.655,0.024758837
3171,2,296.2674,-14.71721,16.994,0.023,16.062,0.017,0.932,0.028600699
3176,2,296.10816,-14.96679,16.873,0.022,16.143,0.022,0.73,0.031112698
3179,2,296.17281,-14.68185,17.187,0.026,16.454,0.024,0.733,0.035383612
3180,2,296.21177,-14.74805,16.811,0.021,16.012,0.019,0.799,0.028319605
3188,2,296.35246,-14.74521,17,0.021,16.189,0.02,0.811,0.029
3191,2,296.33449,-14.91918,16.91,0.02,16.102,0.019,0.808,0.027586228
3193,2,296.24227,-14.75487,17.248,0.029,16.405,0.026,0.843,0.038948684
3197,2,296.26419,-14.81688,17.091,0.026,16.28,0.023,0.811,0.03471311
3203,2,296.42773,-14.87878,17.028,0.021,16.157,0.02,0.871,0.029
3207,2,296.09293,-14.76404,16.946,0.023,16.077,0.02,0.869,0.030479501
3217,2,296.16532,-14.712,17.04,0.023,16.092,0.018,0.948,0.029206164
3219,2,296.24352,-14.84296,17.146,0.027,16.368,0.025,0.778,0.036796739
3220,2,296.10309,-14.70337,17.089,0.024,16.206,0.019,0.883,0.030610456
3221,2,296.29345,-14.67297,16.705,0.018,15.983,0.016,0.722,0.024083189
3223,2,296.2321,-14.75287,16.936,0.023,16.127,0.021,0.809,0.031144823
3233,2,296.12707,-14.71522,16.98,0.022,16.128,0.018,0.852,0.028425341
3239,2,296.07771,-14.73738,17,0.027,16.196,0.029,0.804,0.039623226
3243,2,296.31019,-14.85696,16.943,0.023,16.188,0.022,0.755,0.031827661
3244,2,296.25072,-14.68771,16.665,0.018,16.032,0.017,0.633,0.024758837
3247,2,296.33214,-14.84184,17.264,0.025,16.376,0.024,0.888,0.034655447
3248,2,296.08289,-14.86164,17.156,0.031,16.378,0.024,0.778,0.039204592
3251,2,296.18702,-14.68905,17.064,0.024,16.203,0.019,0.861,0.030610456
3253,2,296.18412,-14.77474,17.213,0.028,16.46,0.027,0.753,0.038897301
3254,2,296.22906,-14.93105,16.741,0.02,16.074,0.02,0.667,0.028284271
3261,2,296.06625,-14.78949,17.001,0.027,16.284,0.025,0.717,0.036796739
3262,2,296.19276,-14.9303,16.935,0.023,16.223,0.022,0.712,0.031827661
3273,2,296.32694,-14.76229,16.854,0.019,16.164,0.02,0.69,0.027586228
3277,2,296.3503,-14.76565,16.955,0.02,16.134,0.019,0.821,0.027586228
3281,2,296.27035,-14.76954,17.113,0.026,16.198,0.022,0.915,0.034058773
3291,2,296.18176,-14.8568,16.991,0.024,16.191,0.022,0.8,0.032557641
3293,2,296.26712,-14.6496,17.027,0.023,16.169,0.019,0.858,0.029832868
3296,2,296.20367,-14.73358,16.801,0.021,16.008,0.019,0.793,0.028319605
3301,2,296.15618,-14.69878,17,0.023,16.112,0.018,0.888,0.029206164
3305,2,296.26794,-14.79635,16.924,0.023,16.08,0.02,0.844,0.030479501
3311,2,296.20392,-14.85795,16.876,0.022,16.046,0.019,0.83,0.029068884
3315,2,296.08583,-14.88722,17.293,0.034,16.47,0.026,0.823,0.042801869
3317,2,296.04775,-14.78629,16.556,0.02,15.868,0.017,0.688,0.026248809
3324,2,296.39309,-14.6587,16.797,0.019,16.068,0.017,0.729,0.025495098
3326,2,296.22334,-14.77844,16.805,0.021,16.043,0.019,0.762,0.028319605
3328,2,296.15647,-14.75993,17,0.024,16.209,0.022,0.791,0.032557641
3329,2,296.17261,-14.66835,16.718,0.018,16.005,0.017,0.713,0.024758837
3332,2,296.16914,-14.89222,17.146,0.027,16.251,0.023,0.895,0.035468296
3334,2,296.29951,-14.67238,17.188,0.026,16.326,0.021,0.862,0.03342155
3337,2,296.06752,-14.72555,16.863,0.024,16.013,0.023,0.85,0.03324154
3338,2,296.17209,-14.75598,16.845,0.021,16.103,0.02,0.742,0.029
3343,2,296.26916,-14.75393,17.328,0.031,16.431,0.027,0.897,0.04110961
3344,2,296.19695,-14.95469,16.908,0.022,16.203,0.024,0.705,0.032557641
3348,2,296.16583,-14.71499,16.972,0.022,16.196,0.019,0.776,0.029068884
3349,2,296.23657,-14.8243,16.852,0.022,16.176,0.021,0.676,0.030413813
3355,2,296.2298,-14.7704,16.871,0.022,16.084,0.02,0.787,0.029732137
3358,2,296.15845,-14.77051,16.998,0.024,16.219,0.022,0.779,0.032557641
3360,2,296.18208,-14.70865,16.983,0.022,16.105,0.018,0.878,0.028425341
3362,2,296.10641,-14.83205,17.18,0.028,16.44,0.026,0.74,0.038209946
3367,2,296.22099,-14.78618,17.056,0.025,16.223,0.022,0.833,0.033301652
3368,2,296.29532,-14.90056,16.82,0.021,16.002,0.018,0.818,0.027658633
3382,2,296.21807,-14.82835,17.006,0.024,16.09,0.02,0.916,0.031240999
3388,2,296.06448,-14.80707,16.939,0.026,16.159,0.021,0.78,0.03342155
3389,2,296.30596,-14.67849,17.091,0.024,16.353,0.022,0.738,0.032557641
3391,2,296.13459,-14.79679,16.88,0.022,16.19,0.022,0.69,0.031112698
3399,2,296.2397,-14.77657,17.099,0.026,16.353,0.025,0.746,0.036069378
3401,2,296.27484,-14.73639,16.921,0.022,16.259,0.025,0.662,0.033301652
3404,2,296.09161,-14.92536,16.868,0.022,16.156,0.021,0.712,0.030413813
3413,2,296.23846,-14.67084,16.793,0.019,15.923,0.016,0.87,0.024839485
3414,2,296.07086,-14.71117,17.103,0.027,16.313,0.021,0.79,0.034205263
3416,2,296.13652,-14.82555,17.256,0.029,16.44,0.026,0.816,0.038948684
3419,2,296.04361,-14.68026,17.07,0.026,16.163,0.019,0.907,0.032202484
3422,2,296.20923,-14.75584,17.006,0.024,16.188,0.021,0.818,0.031890437
3425,2,296.25461,-14.91427,16.88,0.022,16.066,0.019,0.814,0.029068884
3430,2,296.17862,-14.944,16.555,0.017,15.884,0.018,0.671,0.024758837
3433,2,296.39559,-14.75854,17.14,0.023,16.342,0.023,0.798,0.032526912
3437,2,296.10595,-14.94099,17.176,0.027,16.425,0.026,0.751,0.03748333
3443,2,296.34554,-14.63936,16.867,0.02,16.091,0.017,0.776,0.026248809
3452,2,296.12273,-14.74679,17.14,0.027,16.4,0.026,0.74,0.03748333
3454,2,296.4033,-14.75628,17.002,0.021,16.211,0.021,0.791,0.029698485
3461,2,296.11792,-14.82395,17.199,0.028,16.488,0.027,0.711,0.038897301
3463,2,296.15468,-14.74291,16.933,0.023,16.166,0.021,0.767,0.031144823
3466,2,296.31461,-14.86218,17.148,0.026,16.458,0.027,0.69,0.03748333
3468,2,296.3517,-14.85636,17.154,0.023,16.274,0.022,0.88,0.031827661
3470,2,296.26792,-14.73548,17.192,0.028,16.522,0.03,0.67,0.041036569
3471,2,296.06776,-14.90862,16.67,0.021,16.053,0.019,0.617,0.028319605
3475,2,296.12511,-14.77523,17.084,0.026,16.256,0.023,0.828,0.03471311
3481,2,296.18236,-14.72787,16.933,0.023,16.208,0.022,0.725,0.031827661
3482,2,296.21539,-14.88376,17.122,0.026,16.184,0.021,0.938,0.03342155
3486,2,296.43485,-14.90687,16.423,0.014,15.645,0.013,0.778,0.019104973
3494,2,296.23526,-14.91249,16.694,0.019,16.074,0.02,0.62,0.027586228
3499,2,296.24594,-14.90024,17.374,0.032,16.52,0.028,0.854,0.042520583
3500,2,296.2887,-14.72608,17.204,0.028,16.35,0.028,0.854,0.03959798
3501,2,296.29152,-14.6945,16.998,0.022,16.172,0.019,0.826,0.029068884
3505,2,296.17857,-14.7799,17.11,0.026,16.249,0.023,0.861,0.03471311
3510,2,296.15019,-14.71579,17.22,0.027,16.294,0.021,0.926,0.034205263
3514,2,296.24804,-14.91665,16.724,0.02,15.856,0.017,0.868,0.026248809
3517,2,296.14739,-14.84448,17.365,0.032,16.438,0.026,0.927,0.041231056
3518,2,296.14572,-14.70691,16.869,0.02,16.249,0.02,0.62,0.028284271
3521,2,296.1298,-14.85408,16.982,0.024,16.252,0.023,0.73,0.03324154
3522,2,296.18323,-14.90251,16.921,0.023,16.153,0.021,0.768,0.031144823
3524,2,296.09191,-14.89497,17.06,0.025,16.236,0.022,0.824,0.033301652
3526,2,296.30995,-14.79896,17.253,0.029,16.348,0.027,0.905,0.039623226
3529,2,296.25557,-14.75264,17.057,0.025,16.326,0.024,0.731,0.034655447
3531,2,296.37675,-14.79721,17.071,0.022,16.301,0.022,0.77,0.031112698
3534,2,296.26805,-14.87381,17.149,0.027,16.358,0.024,0.791,0.036124784
3542,2,296.18959,-14.86223,17.313,0.031,16.409,0.026,0.904,0.040459857
3544,2,296.40007,-14.75835,17.275,0.025,16.431,0.025,0.844,0.035355339
3545,2,296.16468,-14.79549,16.781,0.021,16.085,0.02,0.696,0.029
3546,2,296.15283,-14.67007,16.968,0.022,16.204,0.019,0.764,0.029068884
3550,2,296.24311,-14.83133,17.047,0.025,16.21,0.022,0.837,0.033301652
3554,2,296.30914,-14.77494,17.173,0.027,16.482,0.03,0.691,0.040360872
3555,2,296.24517,-14.81752,17.037,0.025,16.184,0.021,0.853,0.032649655
3556,2,296.22094,-14.79139,17.022,0.025,16.249,0.023,0.773,0.033970576
3559,2,296.20512,-14.73186,16.629,0.018,15.7,0.015,0.929,0.023430749
3560,2,296.20874,-14.73936,16.978,0.024,16.064,0.019,0.914,0.030610456
3564,2,296.36285,-14.76148,17.355,0.027,16.497,0.026,0.858,0.03748333
3565,2,296.2672,-14.69637,17.231,0.027,16.376,0.022,0.855,0.03482815
3566,2,296.1191,-14.79396,17.187,0.028,16.393,0.026,0.794,0.038209946
3568,2,296.22268,-14.64627,17.086,0.024,16.234,0.02,0.852,0.031240999
3572,2,296.31493,-14.90416,17.355,0.031,16.433,0.026,0.922,0.040459857
3573,2,296.05365,-14.72656,16.83,0.024,16.039,0.021,0.791,0.031890437
3576,2,296.3657,-14.7546,17.003,0.021,16.174,0.02,0.829,0.029
3584,2,296.142,-14.66509,17.067,0.024,16.217,0.02,0.85,0.031240999
3586,2,296.37564,-14.64916,16.793,0.019,16.107,0.018,0.686,0.026172505
3587,2,296.2481,-14.87794,16.96,0.023,16.289,0.023,0.671,0.032526912
3589,2,296.2473,-14.71576,16.9,0.021,16.226,0.02,0.674,0.029
3595,2,296.21413,-14.7877,17.367,0.032,16.446,0.027,0.921,0.041868843
3596,2,296.21651,-14.66501,17.434,0.032,16.591,0.026,0.843,0.041231056
3598,2,296.04106,-14.73343,16.757,0.023,16.099,0.021,0.658,0.031144823
3601,2,296.15967,-14.92523,17.261,0.029,16.448,0.026,0.813,0.038948684
3607,2,296.25477,-14.77995,17.206,0.028,16.273,0.023,0.933,0.036235342
3610,2,296.18569,-14.6873,16.995,0.022,16.351,0.022,0.644,0.031112698
3613,2,296.31548,-14.66301,17.486,0.033,16.571,0.026,0.915,0.042011903
3615,2,296.33795,-14.63738,17.005,0.023,16.23,0.019,0.775,0.029832868
3616,2,296.11725,-14.80781,17.324,0.031,16.599,0.03,0.725,0.043139309
3620,2,296.35483,-14.89424,17.01,0.021,16.238,0.021,0.772,0.029698485
3628,2,296.36977,-14.63358,16.82,0.02,16.126,0.018,0.694,0.026907248
3629,2,296.24398,-14.79831,16.885,0.022,16.188,0.021,0.697,0.030413813
3641,2,296.12268,-14.75955,17.369,0.032,16.531,0.029,0.838,0.043185646
3646,2,296.23965,-14.76584,17.25,0.029,16.52,0.028,0.73,0.040311289
3651,2,296.24761,-14.84679,17.148,0.027,16.327,0.024,0.821,0.036124784
3655,2,296.25297,-14.69066,17.276,0.028,16.428,0.023,0.848,0.036235342
3656,2,296.36304,-14.87657,17.001,0.021,16.179,0.02,0.822,0.029
3660,2,296.32276,-14.92158,16.93,0.02,16.102,0.019,0.828,0.027586228
3661,2,296.26735,-14.91812,16.939,0.023,16.181,0.021,0.758,0.031144823
3665,2,296.13139,-14.70107,17.463,0.032,16.592,0.026,0.871,0.041231056
3669,2,296.21532,-14.85103,17.008,0.024,16.08,0.02,0.928,0.031240999
3674,2,296.20087,-14.72406,16.912,0.021,16.224,0.02,0.688,0.029
3679,2,296.11212,-14.75918,17.095,0.026,16.328,0.024,0.767,0.035383612
3680,2,296.34098,-14.65422,17.173,0.026,16.362,0.021,0.811,0.03342155
3681,2,296.28482,-14.78666,17.355,0.031,16.457,0.027,0.898,0.04110961
3684,2,296.07262,-14.91506,16.844,0.024,16.123,0.02,0.721,0.031240999
3690,2,296.0932,-14.88725,17.094,0.026,16.34,0.024,0.754,0.035383612
3691,2,296.11149,-14.92954,17.496,0.035,16.715,0.034,0.781,0.048795492
3694,2,296.27098,-14.78687,17.372,0.032,16.462,0.027,0.91,0.041868843
3701,2,296.30168,-14.79377,17.054,0.025,16.328,0.027,0.726,0.036796739
3703,2,296.04157,-14.79085,16.839,0.024,16.02,0.019,0.819,0.030610456
3706,2,296.24363,-14.79632,16.887,0.022,16.152,0.021,0.735,0.030413813
3711,2,296.39563,-14.62742,17.477,0.033,16.611,0.026,0.866,0.042011903
3713,2,296.25388,-14.76769,17.03,0.024,16.253,0.023,0.777,0.03324154
3714,2,296.21508,-14.82497,16.96,0.024,16.247,0.023,0.713,0.03324154
3715,2,296.27983,-14.88271,17.362,0.031,16.427,0.026,0.935,0.040459857
3716,2,296.20117,-14.67765,17.176,0.026,16.494,0.024,0.682,0.035383612
3721,2,296.43302,-14.8183,16.567,0.015,15.83,0.015,0.737,0.021213203
3727,2,296.14718,-14.89039,16.903,0.022,16.227,0.022,0.676,0.031112698
3729,2,296.32322,-14.77824,16.972,0.02,16.278,0.022,0.694,0.029732137
3734,2,296.29725,-14.78323,17.189,0.028,16.316,0.025,0.873,0.037536649
3738,2,296.4127,-14.75641,17.442,0.028,16.714,0.031,0.728,0.041773197
3740,2,296.23241,-14.79036,17.016,0.024,16.268,0.023,0.748,0.03324154
3746,2,296.18068,-14.86724,17.334,0.031,16.591,0.03,0.743,0.043139309
3747,2,296.21218,-14.80301,17.293,0.031,16.406,0.026,0.887,0.040459857
3752,2,296.25358,-14.81972,17.297,0.03,16.461,0.027,0.836,0.040360872
3755,2,296.08486,-14.93108,17.179,0.031,16.32,0.023,0.859,0.038600518
3760,2,296.30019,-14.81293,17.3,0.03,16.662,0.032,0.638,0.043863424
3761,2,296.22372,-14.82887,17.202,0.028,16.29,0.024,0.912,0.036878178
3764,2,296.07639,-14.95403,17.107,0.025,16.454,0.039,0.653,0.046324939
3768,2,296.1197,-14.80548,17.076,0.026,16.426,0.026,0.65,0.036769553
3771,2,296.21169,-14.85706,17.196,0.028,16.347,0.024,0.849,0.036878178
3777,2,296.27553,-14.9108,17.047,0.025,16.309,0.024,0.738,0.034655447
3778,2,296.23373,-14.93013,17.268,0.029,16.487,0.027,0.781,0.039623226
3779,2,296.4066,-14.82321,17.196,0.024,16.415,0.024,0.781,0.033941125
3780,2,296.11295,-14.85258,16.962,0.024,16.228,0.022,0.734,0.032557641
3784,2,296.2828,-14.88013,17.101,0.026,16.372,0.025,0.729,0.036069378
3786,2,296.4273,-14.85887,17.41,0.028,16.575,0.028,0.835,0.03959798
3787,2,296.21024,-14.79322,17.212,0.029,16.447,0.027,0.765,0.039623226
3796,2,296.08886,-14.81911,17.206,0.032,16.383,0.027,0.823,0.041868843
3797,2,296.23565,-14.68322,16.887,0.021,16.28,0.021,0.607,0.029698485
3806,2,296.09317,-14.86092,17.108,0.026,16.254,0.023,0.854,0.03471311
3817,2,296.19553,-14.85638,17.284,0.03,16.445,0.027,0.839,0.040360872
3820,2,296.3953,-14.86143,16.95,0.02,16.254,0.021,0.696,0.029
3823,2,296.2312,-14.84231,16.984,0.024,16.285,0.023,0.699,0.03324154
3827,2,296.2751,-14.76311,17.143,0.027,16.293,0.024,0.85,0.036124784
3828,2,296.29946,-14.75638,17.668,0.04,16.84,0.041,0.828,0.057280014
3836,2,296.18044,-14.85714,17.184,0.028,16.437,0.026,0.747,0.038209946
3845,2,296.38089,-14.79536,17.176,0.023,16.342,0.023,0.834,0.032526912
3847,2,296.28494,-14.85092,17.257,0.029,16.334,0.024,0.923,0.03764306
3848,2,296.3987,-14.64058,17.132,0.025,16.349,0.021,0.783,0.032649655
3849,2,296.36223,-14.87945,17.037,0.021,16.215,0.021,0.822,0.029698485
3852,2,296.3128,-14.90892,17.07,0.025,16.36,0.025,0.71,0.035355339
3855,2,296.42599,-14.84063,17.342,0.026,16.499,0.026,0.843,0.036769553
3858,2,296.06846,-14.82359,17.311,0.035,16.444,0.027,0.867,0.044204072
3861,2,296.26328,-14.88003,16.962,0.023,16.315,0.024,0.647,0.03324154
3863,2,296.43202,-14.80682,17.009,0.021,16.252,0.021,0.757,0.029698485
3870,2,296.36009,-14.90248,17.095,0.022,16.27,0.022,0.825,0.031112698
3877,2,296.09564,-14.80109,16.897,0.022,16.193,0.022,0.704,0.031112698
3878,2,296.22196,-14.86669,17.063,0.025,16.233,0.022,0.83,0.033301652
3882,2,296.32821,-14.93112,17.399,0.028,16.558,0.027,0.841,0.038897301
3891,2,296.35818,-14.6995,16.978,0.022,16.199,0.019,0.779,0.029068884
3894,2,296.39091,-14.86035,16.838,0.018,16.189,0.02,0.649,0.026907248
3901,2,296.20893,-14.77729,16.659,0.019,15.879,0.017,0.78,0.025495098
3903,2,296.044,-14.79951,17.434,0.038,16.545,0.028,0.889,0.047201695
3908,2,296.39253,-14.71366,17.203,0.027,16.368,0.022,0.835,0.03482815
3910,2,296.1504,-14.95849,17.379,0.032,16.584,0.032,0.795,0.045254834
3911,2,296.25635,-14.92495,17.314,0.03,16.436,0.026,0.878,0.039698866
3914,2,296.40923,-14.78431,17.537,0.03,16.632,0.029,0.905,0.041725292
3925,2,296.17244,-14.7342,17.212,0.028,16.483,0.027,0.729,0.038897301
3929,2,296.21006,-14.81517,17.105,0.026,16.284,0.023,0.821,0.03471311
3931,2,296.11678,-14.68588,16.987,0.022,16.249,0.02,0.738,0.029732137
3932,2,296.13659,-14.84656,17.238,0.029,16.534,0.028,0.704,0.040311289
3935,2,296.33774,-14.72536,17.405,0.028,16.611,0.029,0.794,0.040311289
3937,2,296.11855,-14.90989,17.34,0.031,16.606,0.03,0.734,0.043139309
3939,2,296.35103,-14.72256,17.14,0.023,16.391,0.024,0.749,0.03324154
3941,2,296.42541,-14.87097,17.199,0.024,16.435,0.025,0.764,0.034655447
3944,2,296.24922,-14.79054,17.292,0.03,16.539,0.028,0.753,0.041036569
3946,2,296.11214,-14.69176,17.048,0.023,16.303,0.021,0.745,0.031144823
3948,2,296.21194,-14.84984,17.612,0.039,16.767,0.034,0.845,0.051739733
3949,2,296.07225,-14.8117,17.134,0.03,16.274,0.025,0.86,0.039051248
3950,2,296.13292,-14.66518,17.188,0.026,16.243,0.02,0.945,0.032802439
3954,2,296.19368,-14.93408,17.188,0.028,16.524,0.028,0.664,0.03959798
3955,2,296.11641,-14.77431,16.892,0.022,16.194,0.022,0.698,0.031112698
3958,2,296.22694,-14.78672,16.852,0.022,15.979,0.018,0.873,0.028425341
3960,2,296.42718,-14.8008,17.447,0.028,16.682,0.03,0.765,0.041036569
3962,2,296.42784,-14.8629,17.763,0.036,16.889,0.036,0.874,0.050911688
3967,2,296.13956,-14.94906,17.139,0.027,16.265,0.025,0.874,0.036796739
3978,2,296.39532,-14.63534,17.098,0.024,16.338,0.021,0.76,0.031890437
3979,2,296.25647,-14.79483,17.29,0.03,16.39,0.025,0.9,0.039051248
3981,2,296.14604,-14.77123,17.212,0.028,16.566,0.029,0.646,0.040311289
3982,2,296.21841,-14.75405,17.31,0.031,16.4,0.025,0.91,0.039824616
3983,2,296.06412,-14.75869,17.072,0.029,16.152,0.022,0.92,0.036400549
3987,2,296.25662,-14.74937,17.455,0.034,16.757,0.035,0.698,0.048795492
3989,2,296.25191,-14.70317,17.218,0.027,16.292,0.021,0.926,0.034205263
3990,2,296.32849,-14.85578,17.015,0.021,16.203,0.021,0.812,0.029698485
3991,2,296.37423,-14.87962,17.368,0.027,16.542,0.027,0.826,0.038183766
3995,2,296.21087,-14.83556,16.881,0.022,16.255,0.023,0.626,0.031827661
4004,2,296.12731,-14.75249,16.849,0.021,16.187,0.022,0.662,0.030413813
4005,2,296.23471,-14.86172,16.961,0.023,16.204,0.022,0.757,0.031827661
4011,2,296.35747,-14.68936,17.071,0.024,16.311,0.021,0.76,0.031890437
4013,2,296.25923,-14.87551,17.151,0.027,16.424,0.026,0.727,0.03748333
4014,2,296.12383,-14.70517,17.225,0.027,16.293,0.021,0.932,0.034205263
4021,2,296.16589,-14.76728,17.229,0.029,16.534,0.029,0.695,0.041012193
4031,2,296.225,-14.913,17.2,0.028,16.442,0.026,0.758,0.038209946
4032,2,296.32624,-14.87611,17.032,0.021,16.228,0.021,0.804,0.029698485
4041,2,296.35121,-14.72731,17.489,0.029,16.632,0.029,0.857,0.041012193
4047,2,296.2587,-14.88687,17.175,0.027,16.447,0.026,0.728,0.03748333
4051,2,296.24736,-14.76493,17.385,0.032,16.493,0.028,0.892,0.042520583
4054,2,296.31365,-14.65634,17.2,0.026,16.447,0.023,0.753,0.03471311
4056,2,296.15778,-14.84025,17.273,0.03,16.442,0.026,0.831,0.039698866
4059,2,296.37339,-14.85969,16.93,0.02,16.284,0.022,0.646,0.029732137
4061,2,296.20638,-14.82577,17.006,0.024,16.301,0.024,0.705,0.033941125
4063,2,296.33113,-14.70284,17.197,0.027,16.353,0.021,0.844,0.034205263
4064,2,296.04683,-14.76368,17.312,0.034,16.485,0.027,0.827,0.043416587
4066,2,296.30369,-14.69681,17.426,0.031,16.65,0.028,0.776,0.041773197
4067,2,296.11438,-14.67026,17.174,0.026,16.353,0.022,0.821,0.034058773
4070,2,296.11866,-14.8068,17.31,0.031,16.572,0.029,0.738,0.042449971
4073,2,296.26562,-14.81451,17.322,0.031,16.591,0.03,0.731,0.043139309
4077,2,296.12336,-14.79759,17.234,0.029,16.5,0.028,0.734,0.040311289
4078,2,296.41004,-14.78112,17.385,0.027,16.574,0.028,0.811,0.038897301
4081,2,296.25225,-14.67886,17.415,0.031,16.577,0.026,0.838,0.040459857
4084,2,296.24795,-14.76917,17.192,0.028,16.479,0.027,0.713,0.038897301
4093,2,296.14347,-14.67845,17.127,0.025,16.318,0.021,0.809,0.032649655
4104,2,296.30476,-14.91971,17.393,0.032,16.464,0.027,0.929,0.041868843
4105,2,296.20522,-14.80968,17.392,0.033,16.612,0.03,0.78,0.044598206
4108,2,296.29897,-14.90883,17.372,0.032,16.662,0.031,0.71,0.044553339
4111,2,296.14926,-14.70286,17.326,0.029,16.486,0.024,0.84,0.03764306
4123,2,296.27064,-14.91671,17.433,0.033,16.605,0.03,0.828,0.044598206
4124,2,296.24206,-14.82271,17.413,0.033,16.482,0.027,0.931,0.042638011
4125,2,296.3006,-14.77102,17.288,0.03,16.49,0.03,0.798,0.042426407
4127,2,296.28646,-14.90024,17.225,0.028,16.483,0.027,0.742,0.038897301
4128,2,296.22747,-14.834,17.05,0.025,16.293,0.023,0.757,0.033970576
4129,2,296.25824,-14.90007,17.178,0.027,16.427,0.026,0.751,0.03748333
4130,2,296.35174,-14.66896,17.099,0.025,16.367,0.022,0.732,0.033301652
4132,2,296.4124,-14.85668,16.456,0.014,15.665,0.013,0.791,0.019104973
4134,2,296.13653,-14.81052,17.261,0.029,16.453,0.027,0.808,0.039623226
4135,2,296.31225,-14.67795,16.879,0.02,16.277,0.021,0.602,0.029
4142,2,296.20974,-14.7588,17.292,0.03,16.437,0.026,0.855,0.039698866
4143,2,296.08699,-14.76569,17.154,0.03,16.361,0.027,0.793,0.040360872
4145,2,296.16798,-14.88293,17.279,0.03,16.519,0.028,0.76,0.041036569
4150,2,296.3455,-14.84102,17.381,0.027,16.553,0.027,0.828,0.038183766
4155,2,296.22076,-14.76473,17.39,0.033,16.601,0.03,0.789,0.044598206
4160,2,296.24564,-14.78542,17.321,0.031,16.393,0.025,0.928,0.039824616
4162,2,296.244,-14.82582,17.165,0.027,16.487,0.027,0.678,0.038183766
4163,2,296.22215,-14.93188,17.46,0.034,16.654,0.031,0.806,0.046010868
4170,2,296.27473,-14.81258,17.255,0.029,16.519,0.028,0.736,0.040311289
4174,2,296.32192,-14.64839,17.483,0.033,16.582,0.026,0.901,0.042011903
4177,2,296.07483,-14.90005,17.324,0.035,16.597,0.029,0.727,0.045453273
4178,2,296.21501,-14.94434,17.461,0.034,16.639,0.033,0.822,0.047381431
4180,2,296.29196,-14.78906,17.893,0.048,16.998,0.043,0.895,0.064443774
4182,2,296.19953,-14.76854,17.219,0.028,16.497,0.028,0.722,0.03959798
4183,2,296.21132,-14.93481,16.883,0.022,16.22,0.023,0.663,0.031827661
4184,2,296.19038,-14.79953,17.262,0.03,16.36,0.025,0.902,0.039051248
4199,2,296.3425,-14.82983,17.182,0.023,16.439,0.025,0.743,0.033970576
4206,2,296.11611,-14.91784,17.292,0.03,16.616,0.031,0.676,0.043139309
4213,2,296.0813,-14.84044,17.016,0.028,16.366,0.025,0.65,0.037536649
4222,2,296.34592,-14.67921,16.946,0.022,16.338,0.021,0.608,0.030413813
4223,2,296.25426,-14.89351,16.956,0.023,16.267,0.023,0.689,0.032526912
4225,2,296.33198,-14.69426,17.371,0.031,16.563,0.025,0.808,0.039824616
4229,2,296.08471,-14.85843,17.423,0.038,16.642,0.03,0.781,0.048414874
4233,2,296.24182,-14.72703,17.158,0.027,16.423,0.026,0.735,0.03748333
4247,2,296.237,-14.91422,17.41,0.033,16.621,0.03,0.789,0.044598206
4248,2,296.13068,-14.76754,17.455,0.034,16.584,0.03,0.871,0.045343136
4250,2,296.08254,-14.86076,17.494,0.04,16.62,0.03,0.874,0.05
4252,2,296.24521,-14.8055,17.172,0.027,16.319,0.024,0.853,0.036124784
4253,2,296.33115,-14.88195,17.173,0.023,16.452,0.025,0.721,0.033970576
4255,2,296.19495,-14.80551,17.054,0.025,16.273,0.023,0.781,0.033970576
4257,2,296.20269,-14.86932,17.055,0.025,16.397,0.026,0.658,0.036069378
4261,2,296.14714,-14.7041,17.456,0.032,16.595,0.027,0.861,0.041868843
4268,2,296.21711,-14.84484,17.396,0.033,16.585,0.03,0.811,0.044598206
4272,2,296.39678,-14.81837,17.129,0.023,16.489,0.026,0.64,0.03471311
4282,2,296.39664,-14.63107,17.219,0.027,16.442,0.023,0.777,0.035468296
4291,2,296.11031,-14.96527,17.181,0.027,16.448,0.029,0.733,0.039623226
4292,2,296.04254,-14.81705,17.372,0.036,16.547,0.028,0.825,0.045607017
4300,2,296.40458,-14.77724,17.449,0.028,16.633,0.029,0.816,0.040311289
4307,2,296.09225,-14.90868,17.021,0.025,16.216,0.022,0.805,0.033301652
4319,2,296.4093,-14.85973,17.523,0.03,16.739,0.032,0.784,0.043863424
4328,2,296.41262,-14.85647,16.456,0.014,15.665,0.013,0.791,0.019104973
4330,2,296.16427,-14.92079,17.341,0.031,16.658,0.031,0.683,0.04384062
4336,2,296.31717,-14.88699,17.414,0.028,16.574,0.028,0.84,0.03959798
4337,2,296.10743,-14.81736,16.921,0.023,16.341,0.024,0.58,0.03324154
4338,2,296.26921,-14.8989,17.337,0.031,16.516,0.028,0.821,0.041773197
4345,2,296.24245,-14.77645,17.471,0.034,16.566,0.029,0.905,0.044687806
4349,2,296.12995,-14.86497,17.091,0.026,16.385,0.025,0.706,0.036069378
4355,2,296.09739,-14.81541,17.057,0.025,16.401,0.026,0.656,0.036069378
4366,2,296.11053,-14.81616,17.502,0.036,16.765,0.034,0.737,0.049517674
