,ID,RA,Dec,k36mag,e36mag,d36mag,k45mag,e45mag,d45mag,k58mag,e58mag,d58mag,k80mag,e80mag,d80mag,k24mag,e24mag,dstArcSec,RAJ2000,DEJ2000,Jmag,eJmag,Hmag,eHmag,Kmag,eKmag,CMD1region,CMD2region,CMD3region
1307,1308,296.18457,-14.67809,15.68,0.12,0.5,15.01,0.05,-0.02,15.06,0.07,-0.34,15.05,0.08,-0.47,12.68,-9999.0,0.21833017800633803,296.184509,-14.678076,15.904000000000002,0.01,15.264000000000001,0.006999999999999999,15.139000000000001,0.009000000000000001,2,1,2
1370,1371,296.33832,-14.931120000000002,14.87,0.04,-0.08,15.05,0.09,0.02,14.7,0.04,-0.11,14.81,0.08,-0.33,13.7,-9999.0,0.484012233140105,296.338196,-14.931181,15.607999999999999,0.009000000000000001,15.005999999999998,0.006,14.884,0.008,2,1,2
1584,1585,296.0905,-14.958129999999999,15.21,0.06,-0.03,15.19,0.07,-0.07,14.97,0.08,-0.22,15.0,0.09,-9999.0,12.64,-9999.0,0.166693107791523,296.090454,-14.958117000000001,15.937999999999999,0.011000000000000001,15.296,0.01,15.183,0.013999999999999999,2,1,2
1615,1616,296.07343,-14.752839999999999,15.34,0.04,0.14,15.21,0.06,-0.05,15.01,0.04,-0.12,15.18,0.07,-0.19,11.79,0.21,0.236027395245228,296.073364,-14.752825,16.034000000000002,0.013999999999999999,15.439,0.009000000000000001,15.302999999999999,0.013000000000000001,2,1,2
1813,1814,296.42306,-14.910570000000002,15.25,0.06,-0.05,15.34,0.11,-0.09,15.34,0.06,0.01,14.74,0.13,-0.77,12.29,-9999.0,0.5154703686195,296.422913,-14.910552,15.955,0.011000000000000001,15.379000000000001,0.008,15.286,0.01,2,1,2
1922,1923,296.24575,-14.7527,15.43,0.04,0.03,15.4,0.06,0.01,15.57,0.14,0.05,15.33,0.08,0.17,12.9,-9999.0,0.18674422823210698,296.245697,-14.752707999999998,16.125999999999998,0.013000000000000001,15.591,0.011000000000000001,15.455,0.012,2,1,2
1937,1938,296.13246000000004,-14.873970000000002,15.51,0.04,0.01,15.4,0.04,-0.07,15.33,0.05,-0.26,15.53,0.09,0.21,11.71,-9999.0,0.15460873748894502,296.13241600000003,-14.873964,16.148,0.013000000000000001,15.609000000000002,0.011000000000000001,15.478,0.012,2,1,2
2091,2092,296.06727,-14.93056,15.56,0.05,-0.02,15.48,0.09,-0.09,15.52,0.07,-0.3,15.68,0.19,-9999.0,12.17,-9999.0,0.251967229543521,296.0672,-14.930542,16.268,0.016,15.715,0.011000000000000001,15.609000000000002,0.013999999999999999,2,1,2
2135,2136,296.12009,-14.680370000000002,15.92,0.11,0.37,15.5,0.06,0.01,15.17,0.05,-0.11,15.15,0.09,-0.22,12.21,-9999.0,0.0409549606228208,296.120087,-14.680359,16.17,0.012,15.554,0.008,15.447000000000001,0.011000000000000001,2,1,2
2195,2196,296.30262,-14.936960000000001,15.46,0.05,-0.04,15.53,0.09,0.02,15.34,0.05,-0.21,15.46,0.14,0.41,11.99,-9999.0,0.3568513125844529,296.302521,-14.936986,16.171,0.013000000000000001,15.616,0.011000000000000001,15.505999999999998,0.013000000000000001,2,1,2
