ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
9638,3,296.24292,-14.79301,17.05,0.04,18.473,0.078,1.423,0.087658428
9642,3,296.17321,-14.80179,17,0.07,18.422,0.075,1.422,0.102591423
9661,3,296.21419,-14.90512,17.01,0.05,18.104,0.058,1.094,0.076576759
9682,3,296.15852,-14.91494,17.05,0.04,18.087,0.057,1.037,0.069634761
9687,3,296.36728,-14.82969,17.05,0.09,18.37,0.058,1.32,0.107070071
9712,3,296.27968,-14.81241,17.07,0.08,18.416,0.074,1.346,0.108977062
9719,3,296.27636,-14.84337,17.14,0.05,18.358,0.07,1.218,0.086023253
9720,3,296.39663,-14.81675,16.85,0.06,18.194,0.05,1.344,0.078102497
9721,3,296.30383,-14.72185,17.05,0.1,18.445,0.072,1.395,0.123223374
9722,3,296.19799,-14.7603,17.09,0.06,18.397,0.074,1.307,0.095268043
9775,3,296.05794,-14.76116,17.07,0.05,18.29,0.076,1.22,0.090972523
9805,3,296.12043,-14.91525,17.11,0.05,18.249,0.065,1.139,0.082006097
9866,3,296.27132,-14.76869,17.12,0.06,18.354,0.07,1.234,0.092195445
9876,3,296.24071,-14.7788,17.14,0.07,18.496,0.08,1.356,0.106301458
9906,3,296.44645,-14.91289,17.15,0.13,18.507,0.065,1.357,0.145344419
9912,3,296.28703,-14.87059,17.1,0.04,18.257,0.065,1.157,0.076321688
9960,3,296.12836,-14.8203,17.05,0.05,18.189,0.062,1.139,0.079649231
9990,3,296.39875,-14.73614,17.12,0.05,18.329,0.056,1.209,0.075073298
10013,3,296.20495,-14.87812,17.13,0.06,18.262,0.066,1.132,0.089196412
10018,3,296.21966,-14.89891,17.12,0.04,18.324,0.069,1.204,0.079755878
10030,3,296.24356,-14.87654,17,0.05,18.404,0.074,1.404,0.089308454
10062,3,296.22771,-14.79099,17.15,0.07,18.175,0.062,1.025,0.093509358
10127,3,296.19894,-14.89244,17.07,0.05,18.354,0.071,1.284,0.086838931
10148,3,296.2581,-14.91276,17.06,0.04,18.31,0.068,1.25,0.078892332
10157,3,296.38152,-14.9249,17.12,0.06,18.382,0.059,1.262,0.084148678
10176,3,296.14893,-14.8544,17.14,0.05,18.329,0.07,1.189,0.086023253
10212,3,296.40369,-14.65205,17.12,0.09,18.308,0.066,1.188,0.111606451
10224,3,296.18562,-14.68376,17.08,0.05,18.342,0.066,1.262,0.082800966
10243,3,296.25076,-14.83974,17.05,0.06,18.437,0.076,1.387,0.096829747
10246,3,296.2053,-14.79724,17.12,0.04,18.438,0.077,1.318,0.08676981
10259,3,296.24202,-14.77142,17.11,0.06,18.385,0.073,1.275,0.094493386
10317,3,296.3328,-14.88926,17.1,0.05,18.299,0.055,1.199,0.074330344
10370,3,296.07806,-14.79628,17.15,0.05,18.315,0.078,1.165,0.092649879
10371,3,296.33901,-14.90246,17.02,0.08,18.189,0.051,1.169,0.0948736
10372,3,296.25348,-14.7364,17.15,0.06,18.397,0.073,1.247,0.094493386
10375,3,296.17613,-14.76777,17.14,0.05,18.536,0.083,1.396,0.096896852
10376,3,296.30802,-14.7485,17.1,0.07,18.351,0.07,1.251,0.098994949
10384,3,296.24326,-14.80569,17.13,0.06,18.511,0.081,1.381,0.100801786
10395,3,296.27098,-14.79414,17.14,0.05,18.488,0.08,1.348,0.094339811
10451,3,296.39527,-14.74019,17.1,0.04,18.505,0.065,1.405,0.076321688
10453,3,296.10111,-14.90493,17.1,0.05,18.247,0.065,1.147,0.082006097
10474,3,296.21191,-14.84125,17.07,0.05,18.185,0.063,1.115,0.080430094
10488,3,296.19552,-14.90013,17.15,0.04,18.433,0.076,1.283,0.085883642
10721,3,296.30328,-14.88272,17.14,0.05,18.419,0.074,1.279,0.089308454
10785,3,296.17254,-14.93477,17.05,0.06,18.407,0.074,1.357,0.095268043
10797,3,296.32597,-14.82902,17.1,0.06,18.479,0.064,1.379,0.087726849
10832,3,296.42536,-14.84671,17.09,0.08,18.483,0.064,1.393,0.102449988
10858,3,296.24606,-14.80285,17.09,0.08,18.337,0.07,1.247,0.106301458
10875,3,296.36035,-14.83775,17.13,0.04,18.322,0.056,1.192,0.068818602
10881,3,296.23859,-14.76305,17.03,0.07,18.442,0.076,1.412,0.103324731
10951,3,296.22275,-14.80257,17.03,0.04,18.115,0.059,1.085,0.071281134
10959,3,296.24469,-14.76432,17.08,0.05,18.164,0.06,1.084,0.078102497
11181,3,296.16542,-14.70256,17.04,0.12,18.39,0.069,1.35,0.138423264
11200,3,296.24744,-14.78112,17.15,0.06,18.474,0.078,1.324,0.098407317
11294,3,296.36254,-14.89144,17.07,0.05,18.196,0.051,1.126,0.071421285
11345,3,296.25078,-14.83525,17.13,0.06,18.419,0.075,1.289,0.096046864
11580,3,296.1363,-14.82292,17.14,0.05,18.348,0.071,1.208,0.086838931
11657,3,296.21878,-14.77088,17.07,0.04,18.476,0.08,1.406,0.089442719
11708,3,296.18657,-14.81117,17.14,0.08,18.248,0.065,1.108,0.103077641
13198,3,296.24324,-14.82373,17.12,0.07,18.406,0.075,1.286,0.102591423
13573,3,296.18568,-14.83991,17.11,0.06,18.421,0.075,1.311,0.096046864
14511,3,296.15239,-14.82173,17.11,0.07,18.246,0.065,1.136,0.095524866
15370,3,296.30063,-14.86601,17.15,0.05,18.473,0.077,1.323,0.091809586
15564,3,296.15205,-14.82169,17.11,0.07,18.246,0.065,1.136,0.095524866
17764,3,296.44061,-14.91888,17.05,0.08,18.225,0.052,1.175,0.095414884
18500,3,296.40873,-14.89911,17.15,0.06,18.284,0.054,1.134,0.080721744
18524,3,296.30061,-14.86566,17.15,0.05,18.473,0.077,1.323,0.091809586
1583,3,296.09289,-14.89217,15.75,0.12,17.214,0.028,1.464,0.123223374
2636,3,296.20719,-14.81457,15.74,0.03,17.146,0.027,1.406,0.040360872
2702,3,296.13265,-14.79541,16.09,0.05,17.419,0.033,1.329,0.059908263
2713,3,296.24041,-14.85244,15.77,0.05,17.237,0.029,1.467,0.057801384
2766,3,296.28157,-14.81253,15.84,0.07,17.295,0.03,1.455,0.076157731
2768,3,296.23644,-14.79791,15.82,0.05,17.253,0.029,1.433,0.057801384
2775,3,296.26131,-14.724,15.92,0.04,17.236,0.027,1.316,0.048259714
2807,3,296.21644,-14.89522,15.92,0.05,17.186,0.028,1.266,0.057306195
2812,3,296.2645,-14.83062,15.78,0.06,17.107,0.026,1.327,0.065391131
2816,3,296.31799,-14.8952,15.9,0.02,17.405,0.028,1.505,0.034409301
2819,3,296.22517,-14.86821,15.94,0.04,17.315,0.031,1.375,0.050606324
2843,3,296.23396,-14.67129,15.77,0.04,17.143,0.025,1.373,0.047169906
2854,3,296.1965,-14.77091,15.78,0.06,17.195,0.028,1.415,0.066211781
2919,3,296.20644,-14.8171,15.87,0.04,17.301,0.031,1.431,0.050606324
2951,3,296.15463,-14.76292,15.86,0.05,17.145,0.027,1.285,0.056824291
2970,3,296.24264,-14.83603,15.76,0.05,17.197,0.028,1.437,0.057306195
2997,3,296.17937,-14.68802,15.87,0.08,17.241,0.027,1.371,0.084433406
3007,3,296.25991,-14.68419,15.93,0.05,17.308,0.029,1.378,0.057801384
3026,3,296.281,-14.84598,15.92,0.05,17.285,0.03,1.365,0.058309519
3029,3,296.25463,-14.78318,15.77,0.06,17.056,0.025,1.286,0.065
3053,3,296.24856,-14.7971,15.84,0.04,17.318,0.031,1.478,0.050606324
3055,3,296.24449,-14.75469,15.78,0.04,17.25,0.029,1.47,0.049406477
3090,3,296.24597,-14.72734,15.8,0.04,17.148,0.027,1.348,0.048259714
3107,3,296.08508,-14.74851,15.99,0.06,17.309,0.034,1.319,0.068963759
3128,3,296.40488,-14.7539,16.16,0.06,17.38,0.027,1.22,0.065795137
3131,3,296.26008,-14.76679,15.81,0.04,17.252,0.029,1.442,0.049406477
3156,3,296.19658,-14.73587,16.23,0.04,17.428,0.033,1.198,0.051855569
3172,3,296.26056,-14.80675,15.85,0.05,17.344,0.031,1.494,0.058830264
3173,3,296.23098,-14.75842,16.03,0.06,17.315,0.031,1.285,0.067535176
3178,3,296.23223,-14.70798,15.83,0.04,17.221,0.027,1.391,0.048259714
3181,3,296.28207,-14.81271,15.83,0.07,17.163,0.027,1.333,0.075026662
3192,3,296.33249,-14.89066,15.87,0.06,17.212,0.024,1.342,0.064621978
3200,3,296.21222,-14.74947,15.84,0.04,17.226,0.029,1.386,0.049406477
3202,3,296.27473,-14.79691,15.8,0.05,17.124,0.026,1.324,0.056356011
3209,3,296.42059,-14.74557,15.84,0.09,17.237,0.024,1.397,0.093145048
3241,3,296.26121,-14.72188,16.09,0.05,17.606,0.036,1.516,0.061611687
3249,3,296.17388,-14.7318,16.09,0.03,17.335,0.031,1.245,0.043139309
3256,3,296.08999,-14.78136,15.88,0.06,17.296,0.034,1.416,0.068963759
3257,3,296.20596,-14.8135,15.81,0.04,17.112,0.027,1.302,0.048259714
3264,3,296.15717,-14.78306,16.13,0.05,17.472,0.035,1.342,0.061032778
3266,3,296.31852,-14.82745,16.05,0.04,17.525,0.03,1.475,0.05
3268,3,296.15898,-14.83647,16.02,0.06,17.497,0.035,1.477,0.06946222
3269,3,296.16544,-14.83318,15.88,0.03,17.271,0.03,1.391,0.042426407
3294,3,296.19925,-14.74105,15.83,0.04,17.207,0.028,1.377,0.048826222
3306,3,296.28022,-14.76358,16.05,0.04,17.394,0.032,1.344,0.051224994
3307,3,296.21666,-14.77963,16.08,0.04,17.305,0.031,1.225,0.050606324
3310,3,296.1313,-14.84872,15.96,0.04,17.24,0.029,1.28,0.049406477
3314,3,296.24747,-14.67172,15.89,0.05,17.159,0.025,1.269,0.055901699
3318,3,296.22359,-14.77086,15.95,0.06,17.252,0.029,1.302,0.066640828
3331,3,296.20213,-14.88787,16.09,0.07,17.309,0.031,1.219,0.076557168
3343,3,296.26916,-14.75393,16.09,0.05,17.328,0.031,1.238,0.058830264
3359,3,296.2258,-14.84328,15.83,0.03,17.261,0.03,1.431,0.042426407
3365,3,296.30908,-14.79068,15.92,0.06,17.422,0.033,1.502,0.068476273
3366,3,296.17893,-14.82271,15.94,0.03,17.33,0.031,1.39,0.043139309
3370,3,296.26772,-14.78112,15.95,0.04,17.212,0.028,1.262,0.048826222
3374,3,296.16012,-14.80209,15.99,0.04,17.377,0.032,1.387,0.051224994
3375,3,296.37439,-14.66123,16.06,0.06,17.404,0.031,1.344,0.067535176
3385,3,296.22632,-14.78373,15.83,0.06,17.222,0.029,1.392,0.066640828
3408,3,296.31229,-14.79546,16.02,0.05,17.298,0.03,1.278,0.058309519
3409,3,296.28102,-14.79543,16.34,0.05,17.834,0.046,1.494,0.067941151
3410,3,296.23816,-14.83616,15.98,0.04,17.366,0.032,1.386,0.051224994
3417,3,296.36875,-14.78839,15.86,0.06,17.186,0.023,1.326,0.064257295
3420,3,296.20503,-14.82828,15.91,0.05,17.381,0.033,1.471,0.059908263
3432,3,296.2052,-14.85624,15.96,0.04,17.242,0.029,1.282,0.049406477
3438,3,296.28397,-14.76029,16.01,0.06,17.455,0.034,1.445,0.068963759
3451,3,296.11437,-14.67292,16.48,0.06,17.816,0.043,1.336,0.073817342
3458,3,296.18781,-14.83589,16,0.05,17.376,0.032,1.376,0.059363288
3465,3,296.07359,-14.69076,16.14,0.07,17.39,0.033,1.25,0.07738863
3485,3,296.39058,-14.87256,16.03,0.03,17.484,0.029,1.454,0.041725292
3496,3,296.29883,-14.81189,16.14,0.02,17.452,0.034,1.312,0.039446166
3509,3,296.34278,-14.83922,16.1,0.04,17.418,0.028,1.318,0.048826222
3520,3,296.09323,-14.80809,15.94,0.04,17.323,0.031,1.383,0.050606324
3542,3,296.18959,-14.86223,16.06,0.06,17.313,0.031,1.253,0.067535176
3549,3,296.27614,-14.73747,16.05,0.05,17.378,0.032,1.328,0.059363288
3558,3,296.15841,-14.79742,15.95,0.04,17.227,0.029,1.277,0.049406477
3563,3,296.21309,-14.78353,16.01,0.04,17.373,0.032,1.363,0.051224994
3570,3,296.22804,-14.82843,16.05,0.05,17.54,0.037,1.49,0.062201286
3571,3,296.10427,-14.73529,15.94,0.07,17.261,0.029,1.321,0.075769387
3572,3,296.31493,-14.90416,16.1,0.04,17.355,0.031,1.255,0.050606324
3577,3,296.40564,-14.758,16.05,0.08,17.385,0.027,1.335,0.084433406
3582,3,296.39547,-14.83442,15.92,0.05,17.394,0.027,1.474,0.056824291
3595,3,296.21413,-14.7877,16,0.07,17.367,0.032,1.367,0.076967526
3597,3,296.22613,-14.77627,15.99,0.04,17.338,0.032,1.348,0.051224994
3605,3,296.24943,-14.79197,15.98,0.06,17.327,0.031,1.347,0.067535176
3613,3,296.31548,-14.66301,16.27,0.05,17.486,0.033,1.216,0.059908263
3621,3,296.1739,-14.92962,16.06,0.05,17.362,0.032,1.302,0.059363288
3623,3,296.18308,-14.82892,16.11,0.05,17.601,0.039,1.491,0.063411355
3625,3,296.25169,-14.77651,16.25,0.05,17.517,0.036,1.267,0.061611687
3626,3,296.13577,-14.73894,16.12,0.05,17.497,0.035,1.377,0.061032778
3632,3,296.22333,-14.79894,15.93,0.08,17.436,0.034,1.506,0.086925255
3639,3,296.18267,-14.86585,15.93,0.05,17.396,0.033,1.466,0.059908263
3643,3,296.30791,-14.84977,16.04,0.03,17.418,0.033,1.378,0.044598206
3645,3,296.16045,-14.78416,15.95,0.05,17.327,0.031,1.377,0.058830264
3649,3,296.10986,-14.72491,16.16,0.06,17.377,0.03,1.217,0.067082039
3657,3,296.16186,-14.85839,16.03,0.07,17.426,0.034,1.396,0.077820306
3665,3,296.13139,-14.70107,16.25,0.06,17.463,0.032,1.213,0.068
3676,3,296.28611,-14.92115,15.99,0.04,17.386,0.032,1.396,0.051224994
3677,3,296.21548,-14.83459,15.96,0.04,17.326,0.031,1.366,0.050606324
3681,3,296.28482,-14.78666,16.11,0.05,17.355,0.031,1.245,0.058830264
3685,3,296.293,-14.86285,15.93,0.04,17.431,0.033,1.501,0.051855569
3694,3,296.27098,-14.78687,16.07,0.06,17.372,0.032,1.302,0.068
3702,3,296.18545,-14.82982,16.09,0.04,17.528,0.036,1.438,0.053814496
3709,3,296.2348,-14.75042,15.93,0.07,17.226,0.029,1.296,0.075769387
3711,3,296.39563,-14.62742,16.26,0.14,17.477,0.033,1.217,0.143836713
3719,3,296.38001,-14.81922,16.04,0.05,17.404,0.028,1.364,0.057306195
3724,3,296.21748,-14.73901,16.05,0.05,17.408,0.033,1.358,0.059908263
3733,3,296.17833,-14.84342,15.99,0.05,17.358,0.032,1.368,0.059363288
3735,3,296.1896,-14.7997,16.02,0.07,17.369,0.032,1.349,0.076967526
3737,3,296.07271,-14.85657,16.15,0.07,17.547,0.042,1.397,0.081633327
3739,3,296.16801,-14.84227,16.34,0.05,17.722,0.042,1.382,0.065299311
3750,3,296.20918,-14.70182,16.08,0.06,17.375,0.03,1.295,0.067082039
3767,3,296.19598,-14.83562,16.02,0.05,17.453,0.034,1.433,0.060464866
3769,3,296.24211,-14.75359,16.22,0.06,17.428,0.033,1.208,0.068476273
3772,3,296.38142,-14.72788,16.26,0.06,17.516,0.03,1.256,0.067082039
3782,3,296.179,-14.88167,16.1,0.06,17.517,0.036,1.417,0.069971423
3785,3,296.26494,-14.80828,16.16,0.04,17.518,0.036,1.358,0.053814496
3791,3,296.31528,-14.84249,16.07,0.04,17.352,0.031,1.282,0.050606324
3792,3,296.25562,-14.79498,16.1,0.05,17.317,0.031,1.217,0.058830264
3795,3,296.32718,-14.80459,15.85,0.04,17.231,0.024,1.381,0.046647615
3798,3,296.30306,-14.92395,16.05,0.06,17.552,0.036,1.502,0.069971423
3801,3,296.22966,-14.82247,16.18,0.05,17.644,0.04,1.464,0.064031242
3803,3,296.16045,-14.85114,15.97,0.02,17.335,0.031,1.365,0.036891733
3811,3,296.37474,-14.76264,16.22,0.06,17.504,0.03,1.284,0.067082039
3812,3,296.2516,-14.93109,16.14,0.03,17.573,0.037,1.433,0.047634021
3819,3,296.22426,-14.79527,16.04,0.07,17.375,0.032,1.335,0.076967526
3831,3,296.12747,-14.73369,16.11,0.06,17.563,0.037,1.453,0.070491134
3844,3,296.18294,-14.8417,16.05,0.09,17.344,0.031,1.294,0.095189285
3847,3,296.28494,-14.85092,15.93,0.06,17.257,0.029,1.327,0.066640828
3854,3,296.15395,-14.85235,16.28,0.07,17.523,0.036,1.243,0.078714675
3855,3,296.42599,-14.84063,16.01,0.04,17.342,0.026,1.332,0.047707442
3859,3,296.15501,-14.70443,16.26,0.05,17.617,0.037,1.357,0.062201286
3860,3,296.28541,-14.86483,16.22,0.04,17.668,0.04,1.448,0.056568542
3865,3,296.25552,-14.76187,16.15,0.06,17.528,0.036,1.378,0.069971423
3876,3,296.27959,-14.81588,16.22,0.05,17.565,0.037,1.345,0.062201286
3879,3,296.24954,-14.8365,16.18,0.05,17.561,0.037,1.381,0.062201286
3886,3,296.34203,-14.8222,16.14,0.04,17.481,0.029,1.341,0.049406477
3889,3,296.3414,-14.81744,16.22,0.05,17.62,0.032,1.4,0.059363288
3897,3,296.18528,-14.74756,16.27,0.05,17.622,0.039,1.352,0.063411355
3898,3,296.28313,-14.8049,16.09,0.07,17.327,0.031,1.237,0.076557168
3910,3,296.1504,-14.95849,16.05,0.05,17.379,0.032,1.329,0.059363288
3914,3,296.40923,-14.78431,16.11,0.07,17.537,0.03,1.427,0.076157731
3915,3,296.28586,-14.91176,16.07,0.03,17.441,0.033,1.371,0.044598206
3916,3,296.17834,-14.86181,16.14,0.03,17.517,0.036,1.377,0.046861498
3922,3,296.27104,-14.84014,15.99,0.03,17.45,0.034,1.46,0.045343136
3927,3,296.23744,-14.78146,16.12,0.06,17.365,0.032,1.245,0.068
3933,3,296.29324,-14.80497,16.06,0.03,17.395,0.032,1.335,0.043863424
3934,3,296.30633,-14.79541,16.21,0.04,17.443,0.034,1.233,0.052497619
3947,3,296.40044,-14.8268,16.16,0.06,17.446,0.028,1.286,0.066211781
3948,3,296.21194,-14.84984,16.43,0.04,17.612,0.039,1.182,0.055865911
3962,3,296.42784,-14.8629,16.49,0.06,17.763,0.036,1.273,0.069971423
3965,3,296.11758,-14.80525,16.26,0.1,17.64,0.04,1.38,0.107703296
3968,3,296.25613,-14.83089,16.08,0.03,17.403,0.033,1.323,0.044598206
3970,3,296.1635,-14.73266,16.12,0.07,17.497,0.035,1.377,0.078262379
3971,3,296.17536,-14.72337,16.11,0.04,17.392,0.031,1.282,0.050606324
3973,3,296.29099,-14.836,16.06,0.03,17.487,0.035,1.427,0.046097722
3976,3,296.14437,-14.93116,16.14,0.07,17.52,0.036,1.38,0.078714675
3985,3,296.18526,-14.77954,16.2,0.06,17.536,0.036,1.336,0.069971423
3993,3,296.15734,-14.86393,16.1,0.06,17.318,0.031,1.218,0.067535176
4000,3,296.19157,-14.89288,16.22,0.06,17.543,0.037,1.323,0.070491134
4001,3,296.35604,-14.76391,16.21,0.03,17.555,0.031,1.345,0.043139309
4006,3,296.23555,-14.8039,16.11,0.03,17.468,0.034,1.358,0.045343136
4012,3,296.14288,-14.8234,16.12,0.05,17.388,0.033,1.268,0.059908263
4019,3,296.24991,-14.80711,16.12,0.06,17.441,0.034,1.321,0.068963759
4028,3,296.21751,-14.79737,16.32,0.07,17.524,0.037,1.204,0.079177017
4035,3,296.17548,-14.85691,16.16,0.05,17.48,0.035,1.32,0.061032778
4041,3,296.35121,-14.72731,16.3,0.04,17.489,0.029,1.189,0.049406477
4045,3,296.15369,-14.67177,16.34,0.04,17.523,0.034,1.183,0.052497619
4050,3,296.15959,-14.91735,16.09,0.04,17.512,0.036,1.422,0.053814496
4051,3,296.24736,-14.76493,16.13,0.05,17.385,0.032,1.255,0.059363288
4057,3,296.36443,-14.73894,16.56,0.04,17.783,0.037,1.223,0.054488531
4062,3,296.39803,-14.79171,16.26,0.06,17.468,0.029,1.208,0.066640828
4069,3,296.242,-14.77972,16.28,0.04,17.579,0.038,1.299,0.055172457
4071,3,296.28253,-14.86894,16.19,0.05,17.482,0.034,1.292,0.060464866
4076,3,296.12042,-14.74852,16.39,0.05,17.55,0.037,1.16,0.062201286
4079,3,296.25845,-14.82429,16.09,0.04,17.362,0.032,1.272,0.051224994
4087,3,296.22791,-14.92882,16.26,0.05,17.586,0.038,1.326,0.062801274
4092,3,296.33002,-14.75884,16.27,0.05,17.632,0.033,1.362,0.059908263
4096,3,296.22429,-14.81208,16.22,0.05,17.551,0.037,1.331,0.062201286
4099,3,296.19884,-14.83217,16,0.06,17.305,0.031,1.305,0.067535176
4103,3,296.29508,-14.82678,16.14,0.04,17.579,0.037,1.439,0.054488531
4104,3,296.30476,-14.91971,16.15,0.05,17.393,0.032,1.243,0.059363288
4106,3,296.34921,-14.68093,16.35,0.06,17.532,0.035,1.182,0.06946222
4119,3,296.25533,-14.92045,16.03,0.04,17.404,0.033,1.374,0.051855569
4124,3,296.24206,-14.82271,16.04,0.05,17.413,0.033,1.373,0.059908263
4137,3,296.20391,-14.77903,16.14,0.05,17.407,0.033,1.267,0.059908263
4138,3,296.27955,-14.71407,16.21,0.05,17.613,0.036,1.403,0.061611687
4140,3,296.28303,-14.79553,16.27,0.04,17.78,0.044,1.51,0.059464275
4142,3,296.20974,-14.7588,16.06,0.03,17.292,0.03,1.232,0.042426407
4147,3,296.27517,-14.65322,16.28,0.05,17.484,0.033,1.204,0.059908263
4151,3,296.16174,-14.8097,16.08,0.04,17.383,0.032,1.303,0.051224994
4160,3,296.24564,-14.78542,15.99,0.04,17.321,0.031,1.331,0.050606324
4164,3,296.38586,-14.82327,16.23,0.05,17.507,0.03,1.277,0.058309519
4171,3,296.2103,-14.74718,16.25,0.06,17.437,0.034,1.187,0.068963759
4172,3,296.20342,-14.81974,16.19,0.05,17.568,0.038,1.378,0.062801274
4174,3,296.32192,-14.64839,16.29,0.07,17.483,0.033,1.193,0.07738863
4176,3,296.25359,-14.70056,16.12,0.05,17.511,0.034,1.391,0.060464866
4178,3,296.21501,-14.94434,16.23,0.07,17.461,0.034,1.231,0.077820306
4190,3,296.27123,-14.82168,16.11,0.07,17.474,0.035,1.364,0.078262379
4192,3,296.30979,-14.8204,16.11,0.04,17.514,0.035,1.404,0.053150729
4196,3,296.12274,-14.87258,16.23,0.07,17.531,0.037,1.301,0.079177017
4200,3,296.39879,-14.87402,16.02,0.07,17.304,0.026,1.284,0.074672619
4201,3,296.22187,-14.82761,16.08,0.07,17.388,0.033,1.308,0.07738863
4231,3,296.39228,-14.8909,16.09,0.08,17.492,0.029,1.402,0.085094066
4234,3,296.30087,-14.81719,16.11,0.04,17.398,0.032,1.288,0.051224994
4239,3,296.25129,-14.85639,16.24,0.08,17.765,0.044,1.525,0.091301698
4243,3,296.27403,-14.91851,16.19,0.03,17.595,0.038,1.405,0.048414874
4249,3,296.21254,-14.734,16.57,0.06,17.967,0.052,1.397,0.079397733
4251,3,296.07957,-14.78688,16.26,0.03,17.674,0.046,1.414,0.054918121
4275,3,296.17046,-14.85892,16.35,0.05,17.8,0.045,1.45,0.06726812
4284,3,296.13421,-14.70899,15.93,0.05,17.268,0.028,1.338,0.057306195
4285,3,296.33151,-14.69754,16.25,0.07,17.652,0.039,1.402,0.080131143
4288,3,296.24772,-14.72303,16.32,0.06,17.624,0.037,1.304,0.070491134
4289,3,296.32617,-14.66617,16.28,0.07,17.581,0.035,1.301,0.078262379
4293,3,296.38848,-14.85707,16.28,0.05,17.709,0.035,1.429,0.061032778
4295,3,296.28499,-14.77743,16.44,0.09,17.954,0.051,1.514,0.103445638
4301,3,296.32001,-14.8205,16.44,0.05,17.646,0.033,1.206,0.059908263
4304,3,296.19283,-14.81293,16.59,0.16,18.07,0.057,1.48,0.169849934
4309,3,296.36608,-14.81582,16.23,0.07,17.44,0.028,1.21,0.075392307
4310,3,296.26745,-14.77293,16.11,0.05,17.477,0.035,1.367,0.061032778
4313,3,296.23578,-14.82224,16.17,0.05,17.493,0.035,1.323,0.061032778
4319,3,296.4093,-14.85973,16.31,0.05,17.523,0.03,1.213,0.058309519
4324,3,296.33015,-14.77267,16.38,0.06,17.689,0.034,1.309,0.068963759
4325,3,296.26014,-14.88334,16.17,0.04,17.63,0.039,1.46,0.055865911
4327,3,296.24618,-14.79579,16.3,0.05,17.605,0.038,1.305,0.062801274
4329,3,296.22754,-14.77825,16.42,0.04,17.747,0.043,1.327,0.058728187
4331,3,296.2183,-14.85016,16.17,0.06,17.567,0.038,1.397,0.071021124
4335,3,296.29043,-14.77454,16.21,0.04,17.627,0.039,1.417,0.055865911
4342,3,296.1612,-14.80636,16.04,0.04,17.467,0.035,1.427,0.053150729
4345,3,296.24245,-14.77645,16.25,0.05,17.471,0.034,1.221,0.060464866
4351,3,296.36368,-14.71105,16.5,0.04,17.774,0.043,1.274,0.058728187
4358,3,296.23264,-14.81016,16.17,0.04,17.408,0.033,1.238,0.051855569
4368,3,296.18064,-14.81944,16.21,0.04,17.53,0.036,1.32,0.053814496
4369,3,296.24426,-14.8957,16.24,0.04,17.515,0.036,1.275,0.053814496
4372,3,296.21212,-14.69861,16.43,0.05,17.622,0.037,1.192,0.062201286
4376,3,296.26063,-14.87531,16.18,0.03,17.664,0.04,1.484,0.05
4396,3,296.17714,-14.65235,16.32,0.16,17.605,0.036,1.285,0.164
4408,3,296.19479,-14.81386,16.15,0.06,17.419,0.033,1.269,0.068476273
4413,3,296.18338,-14.78925,16.34,0.03,17.578,0.038,1.238,0.048414874
4420,3,296.04996,-14.71962,16.43,0.09,17.599,0.04,1.169,0.098488578
4423,3,296.17801,-14.79446,16.16,0.05,17.59,0.038,1.43,0.062801274
4424,3,296.17975,-14.86769,16.18,0.04,17.387,0.033,1.207,0.051855569
4427,3,296.08637,-14.83208,16.38,0.08,17.582,0.043,1.202,0.090824006
4432,3,296.19252,-14.80168,16.24,0.04,17.662,0.041,1.422,0.057280014
4437,3,296.18769,-14.70065,16.51,0.06,17.792,0.042,1.282,0.073239334
4442,3,296.22889,-14.79448,16.32,0.05,17.677,0.041,1.357,0.064660653
4446,3,296.1063,-14.76726,16.31,0.06,17.616,0.039,1.306,0.071561163
4450,3,296.37119,-14.75672,16.33,0.06,17.633,0.033,1.303,0.068476273
4454,3,296.19902,-14.80943,16.42,0.08,17.875,0.048,1.455,0.09329523
4455,3,296.17579,-14.80207,16.36,0.04,17.773,0.044,1.413,0.059464275
4458,3,296.22771,-14.83974,16.17,0.06,17.614,0.039,1.444,0.071561163
4459,3,296.24779,-14.90707,16.15,0.06,17.504,0.035,1.354,0.06946222
4470,3,296.26206,-14.66354,16.25,0.06,17.544,0.034,1.294,0.068963759
4473,3,296.16672,-14.70399,16.37,0.05,17.724,0.04,1.354,0.064031242
4480,3,296.22189,-14.73733,16.39,0.04,17.633,0.04,1.243,0.056568542
4506,3,296.16319,-14.77681,16.18,0.08,17.481,0.035,1.301,0.087321246
4507,3,296.22608,-14.86363,16.31,0.06,17.673,0.041,1.363,0.072670489
4512,3,296.18295,-14.86496,16.3,0.05,17.559,0.037,1.259,0.062201286
4517,3,296.26217,-14.66231,16.46,0.06,17.712,0.039,1.252,0.071561163
4518,3,296.26666,-14.7359,16.38,0.04,17.617,0.039,1.237,0.055865911
4519,3,296.41589,-14.85699,16.31,0.04,17.569,0.031,1.259,0.050606324
4521,3,296.26759,-14.77743,16.23,0.05,17.472,0.034,1.242,0.060464866
4528,3,296.13756,-14.85062,16.3,0.07,17.606,0.039,1.306,0.080131143
4531,3,296.20637,-14.89324,16.31,0.05,17.568,0.037,1.258,0.062201286
4549,3,296.23332,-14.808,16.14,0.03,17.538,0.037,1.398,0.047634021
4552,3,296.25922,-14.83298,16.03,0.06,17.482,0.035,1.452,0.06946222
