ID,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk
4657,296.12102,-14.90798,17.345,0.031,16.351,0.024,0.994,0.039204592
4682,296.25677,-14.76392,17.451,0.034,16.415,0.026,1.036,0.042801869
4685,296.35817,-14.72465,17.399,0.028,16.427,0.025,0.972,0.037536649
4689,296.10125,-14.73816,17.584,0.038,16.497,0.028,1.087,0.047201695
4723,296.12584,-14.7477,17.417,0.033,16.382,0.025,1.035,0.041400483
4727,296.14102,-14.8926,17.587,0.038,16.438,0.026,1.149,0.046043458
4747,296.21522,-14.8194,17.493,0.036,16.478,0.027,1.015,0.045
4755,296.25433,-14.81685,17.623,0.039,16.492,0.027,1.131,0.047434165
4773,296.21131,-14.83594,17.544,0.037,16.47,0.027,1.074,0.04580393
4802,296.3895,-14.8943,17.436,0.028,16.428,0.024,1.008,0.036878178
4821,296.24152,-14.84233,17.463,0.035,16.477,0.027,0.986,0.044204072
4878,296.13523,-14.83811,17.57,0.038,16.486,0.027,1.084,0.046615448
4897,296.21889,-14.79887,17.586,0.039,16.467,0.027,1.119,0.047434165
4905,296.23987,-14.80439,17.36,0.032,16.282,0.023,1.078,0.039408121
4906,296.21306,-14.84115,17.554,0.037,16.495,0.028,1.059,0.046400431
4953,296.15769,-14.68287,17.42,0.031,16.412,0.023,1.008,0.038600518
4961,296.18743,-14.71755,17.671,0.038,16.491,0.024,1.18,0.04494441
5012,296.1823,-14.81576,17.583,0.038,16.426,0.026,1.157,0.046043458
5062,296.19838,-14.82137,17.533,0.037,16.492,0.028,1.041,0.046400431
5402,296.27429,-14.81299,17.39,0.032,16.409,0.026,0.981,0.041231056
5473,296.26542,-14.92487,17.427,0.033,16.302,0.023,1.125,0.040224371
5800,296.36793,-14.71295,17.585,0.036,16.497,0.024,1.088,0.043266615
9461,296.26534,-14.92518,17.427,0.033,16.302,0.023,1.125,0.040224371
401,296.18805,-14.87223,16.39,0.016,15.114,0.01,1.276,0.018867962
516,296.26234,-14.88244,16.354,0.015,14.905,0.008,1.449,0.017
519,296.2132,-14.68089,16.359,0.014,15.128,0.009,1.231,0.016643317
532,296.26034,-14.81802,15.896,0.011,14.593,0.007,1.303,0.013038405
546,296.23884,-14.85754,16.51,0.017,14.684,0.007,1.826,0.018384776
575,296.2236,-14.77464,16.439,0.016,15.332,0.011,1.107,0.019416488
585,296.22323,-14.76663,16.279,0.014,14.57,0.007,1.709,0.015652476
587,296.21816,-14.88028,16.28,0.014,15.263,0.011,1.017,0.017804494
591,296.21048,-14.82961,15.855,0.011,14.739,0.007,1.116,0.013038405
614,296.21836,-14.80107,15.657,0.01,14.436,0.006,1.221,0.011661904
653,296.28798,-14.80231,16.181,0.013,14.866,0.008,1.315,0.015264338
658,296.23241,-14.83929,16.379,0.016,14.815,0.008,1.564,0.017888544
664,296.22425,-14.79784,16.34,0.015,14.929,0.008,1.411,0.017
689,296.20466,-14.83086,16.57,0.018,14.859,0.008,1.711,0.019697716
711,296.2468,-14.80972,15.502,0.009,14.433,0.006,1.069,0.010816654
712,296.17491,-14.66868,15.722,0.009,14.547,0.006,1.175,0.010816654
724,296.2146,-14.78556,16.522,0.017,14.937,0.009,1.585,0.019235384
740,296.36385,-14.75976,16.528,0.015,14.986,0.008,1.542,0.017
757,296.24367,-14.77066,16.23,0.014,14.942,0.009,1.288,0.016643317
762,296.32317,-14.71666,16.709,0.018,15.536,0.012,1.173,0.021633308
794,296.32658,-14.64138,16.649,0.017,15.114,0.009,1.535,0.019235384
796,296.1795,-14.75292,16.663,0.019,15.234,0.01,1.429,0.021470911
802,296.20485,-14.81808,15.735,0.01,14.643,0.007,1.092,0.012206556
809,296.23,-14.82608,15.807,0.011,14.733,0.007,1.074,0.013038405
849,296.27878,-14.8589,16.683,0.019,15.117,0.01,1.566,0.021470911
862,296.33898,-14.88075,16.424,0.014,15.038,0.009,1.386,0.016643317
864,296.21039,-14.84612,16.682,0.019,15.182,0.01,1.5,0.021470911
869,296.22183,-14.73857,16.516,0.017,14.98,0.009,1.536,0.019235384
874,296.22015,-14.74114,16.463,0.016,14.998,0.009,1.465,0.01835756
875,296.23703,-14.71064,15.956,0.011,14.727,0.007,1.229,0.013038405
881,296.25135,-14.80162,16.056,0.012,14.921,0.008,1.135,0.014422205
891,296.16923,-14.88418,15.852,0.011,14.782,0.008,1.07,0.013601471
924,296.30954,-14.80203,16.85,0.021,15.504,0.013,1.346,0.024698178
955,296.21253,-14.77143,15.96,0.012,14.883,0.008,1.077,0.014422205
963,296.19794,-14.80249,16.637,0.019,15.129,0.01,1.508,0.021470911
967,296.37589,-14.7309,16.148,0.012,15.027,0.009,1.121,0.015
988,296.28573,-14.74072,16.67,0.019,15.091,0.01,1.579,0.021470911
992,296.29455,-14.80926,16.634,0.018,15.141,0.01,1.493,0.02059126
997,296.24718,-14.76697,15.951,0.011,14.791,0.008,1.16,0.013601471
1011,296.22524,-14.83635,16.077,0.013,14.93,0.009,1.147,0.015811388
1023,296.23234,-14.82881,16.173,0.013,14.999,0.009,1.174,0.015811388
1029,296.18832,-14.82665,16.024,0.012,14.895,0.008,1.129,0.014422205
1108,296.22812,-14.70658,16.202,0.013,15.025,0.008,1.177,0.015264338
1116,296.1632,-14.89449,16.753,0.02,15.436,0.012,1.317,0.023323808
1146,296.34366,-14.83446,16.105,0.012,15.053,0.009,1.052,0.015
1181,296.13549,-14.82316,16.682,0.019,15.297,0.011,1.385,0.021954498
1185,296.17284,-14.92291,16.532,0.017,15.261,0.011,1.271,0.020248457
1198,296.24073,-14.80141,16.678,0.019,15.413,0.012,1.265,0.022472205
1201,296.18698,-14.72459,16.618,0.018,15.283,0.011,1.335,0.021095023
1225,296.27309,-14.75142,16.666,0.019,15.559,0.014,1.107,0.023600847
1258,296.2693,-14.66631,16.822,0.02,15.432,0.011,1.39,0.022825424
1283,296.25833,-14.7883,16.874,0.022,15.529,0.013,1.345,0.025553865
1321,296.22862,-14.84876,16.084,0.013,15.058,0.009,1.026,0.015811388
1356,296.26468,-14.89052,16.813,0.021,15.449,0.012,1.364,0.024186773
1358,296.21194,-14.81824,16.262,0.014,15.158,0.01,1.104,0.017204651
1368,296.30632,-14.834,16.229,0.014,15.179,0.01,1.05,0.017204651
1391,296.30253,-14.81798,16.428,0.016,15.322,0.011,1.106,0.019416488
1395,296.24101,-14.77739,16.226,0.014,15.193,0.01,1.033,0.017204651
1404,296.21878,-14.7686,16.127,0.013,15.076,0.009,1.051,0.015811388
1412,296.23849,-14.70108,16.428,0.015,15.216,0.009,1.212,0.017492856
1434,296.15109,-14.72699,16.872,0.022,15.486,0.013,1.386,0.025553865
1462,296.24308,-14.77248,16.251,0.014,15.244,0.011,1.007,0.017804494
1471,296.07491,-14.84209,16.455,0.018,15.42,0.012,1.035,0.021633308
1472,296.20508,-14.76021,16.691,0.019,15.4,0.012,1.291,0.022472205
1489,296.21283,-14.85234,16.418,0.016,15.354,0.011,1.064,0.019416488
1507,296.21492,-14.78258,16.309,0.015,15.27,0.011,1.039,0.018601075
1539,296.26614,-14.71331,16.336,0.014,15.291,0.01,1.045,0.017204651
1564,296.33714,-14.85053,16.924,0.02,15.693,0.014,1.231,0.024413111
1567,296.08204,-14.68316,16.805,0.021,15.57,0.012,1.235,0.024186773
1613,296.11269,-14.71458,16.424,0.015,15.338,0.01,1.086,0.018027756
1617,296.32446,-14.77275,16.258,0.013,15.23,0.01,1.028,0.016401219
1632,296.23207,-14.73831,16.307,0.015,15.281,0.011,1.026,0.018601075
1656,296.25885,-14.73187,16.394,0.015,15.385,0.012,1.009,0.019209373
1657,296.21692,-14.91228,16.887,0.022,15.694,0.015,1.193,0.026627054
1694,296.27841,-14.81583,16.474,0.016,15.443,0.012,1.031,0.02
1696,296.11556,-14.66874,16.502,0.016,15.389,0.011,1.113,0.019416488
1700,296.29217,-14.7022,16.511,0.016,15.387,0.011,1.124,0.019416488
1710,296.24927,-14.78061,16.446,0.016,15.385,0.012,1.061,0.02
1733,296.22199,-14.8048,16.733,0.02,15.582,0.013,1.151,0.023853721
1745,296.18616,-14.77872,16.722,0.02,15.543,0.013,1.179,0.023853721
1753,296.22903,-14.82614,16.74,0.02,15.577,0.013,1.163,0.023853721
1767,296.26519,-14.8072,16.639,0.018,15.527,0.013,1.112,0.022203603
1780,296.26459,-14.8014,16.552,0.017,15.438,0.012,1.114,0.020808652
1789,296.21529,-14.71405,16.625,0.017,15.45,0.011,1.175,0.020248457
1809,296.21488,-14.85652,16.603,0.018,15.564,0.013,1.039,0.022203603
1821,296.22579,-14.75585,16.835,0.021,15.577,0.013,1.258,0.024698178
1825,296.23516,-14.68571,16.955,0.022,15.748,0.014,1.207,0.02607681
1891,296.18006,-14.75084,16.759,0.02,15.653,0.014,1.106,0.024413111
1904,296.23619,-14.74899,16.486,0.017,15.479,0.013,1.007,0.021400935
1975,296.1975,-14.80579,16.857,0.022,15.728,0.015,1.129,0.026627054
2011,296.28623,-14.8457,16.697,0.019,15.694,0.015,1.003,0.024207437
2035,296.25525,-14.82573,16.736,0.02,15.634,0.014,1.102,0.024413111
2070,296.11861,-14.89873,16.894,0.022,15.732,0.015,1.162,0.026627054
2158,296.2802,-14.79321,16.758,0.02,15.683,0.015,1.075,0.025
2170,296.25236,-14.72211,16.863,0.02,15.751,0.014,1.112,0.024413111
2212,296.37616,-14.89172,16.676,0.017,15.618,0.013,1.058,0.021400935
2218,296.32042,-14.73451,16.67,0.017,15.633,0.013,1.037,0.021400935
2223,296.20492,-14.87109,16.935,0.023,15.807,0.016,1.128,0.028017851
2281,296.36695,-14.76946,16.664,0.016,15.661,0.013,1.003,0.020615528
2335,296.21028,-14.69644,16.949,0.022,15.919,0.016,1.03,0.027202941
2355,296.20381,-14.84045,16.926,0.023,15.763,0.016,1.163,0.028017851
2369,296.23058,-14.79112,17,0.024,15.858,0.017,1.142,0.029410882
2389,296.23435,-14.81578,16.896,0.022,15.907,0.017,0.989,0.027802878
2392,296.17582,-14.78603,16.743,0.02,15.71,0.015,1.033,0.025
2402,296.211,-14.78745,16.859,0.022,15.79,0.016,1.069,0.027202941
2411,296.23316,-14.81074,16.571,0.018,15.554,0.013,1.017,0.022203603
2429,296.13838,-14.667,16.884,0.021,15.706,0.013,1.178,0.024698178
2432,296.20622,-14.75639,16.932,0.023,15.711,0.015,1.221,0.02745906
2493,296.24707,-14.80513,16.608,0.018,15.571,0.013,1.037,0.022203603
2496,296.25229,-14.88108,16.845,0.021,15.809,0.016,1.036,0.026400758
2533,296.10087,-14.82853,16.716,0.02,15.64,0.014,1.076,0.024413111
2603,296.19197,-14.80892,16.949,0.023,15.924,0.018,1.025,0.029206164
2631,296.15771,-14.71008,16.897,0.021,15.92,0.016,0.977,0.026400758
2640,296.19217,-14.8428,16.961,0.024,15.913,0.017,1.048,0.029410882
2696,296.32137,-14.9304,16.853,0.019,15.817,0.015,1.036,0.024207437
2710,296.26017,-14.86705,16.758,0.02,15.779,0.016,0.979,0.025612497
2755,296.23431,-14.78164,16.947,0.023,15.89,0.017,1.057,0.028600699
2767,296.21459,-14.83727,16.857,0.022,15.767,0.016,1.09,0.027202941
2821,296.28711,-14.92032,16.908,0.022,15.896,0.017,1.012,0.027802878
2846,296.33734,-14.66405,16.917,0.021,15.877,0.015,1.04,0.025806976
2914,296.33807,-14.73511,16.963,0.02,15.94,0.017,1.023,0.026248809
2925,296.09382,-14.75937,16.902,0.022,15.883,0.017,1.019,0.027802878
2987,296.23047,-14.80678,16.964,0.023,15.887,0.017,1.077,0.028600699
3087,296.24445,-14.84601,16.9,0.022,15.928,0.017,0.972,0.027802878
9035,296.18029,-14.75072,16.759,0.02,15.653,0.014,1.106,0.024413111
77,296.25895,-14.88794,16.231,0.014,14.278,0.006,1.953,0.015231546
188,296.2509,-14.76778,15.313,0.008,14.119,0.005,1.194,0.009433981
210,296.14173,-14.77325,15.021,0.007,13.87,0.004,1.151,0.008062258
248,296.20426,-14.74264,15.048,0.007,13.874,0.004,1.174,0.008062258
346,296.26704,-14.76307,14.804,0.006,13.662,0.004,1.142,0.007211103
464,296.24456,-14.8692,15.244,0.007,14.119,0.005,1.125,0.008602325
537,296.36573,-14.89167,15.562,0.008,14.318,0.005,1.244,0.009433981
