ID,CMD2region,RA,Dec,k36mag,e36mag,Jmag,eJmag,jMINUSthreesix,ERRORjMINUSthreesix
6264,1,296.33596,-14.73686,16.95,0.04,17.655,0.033,0.705,0.051855569
6274,1,296.15145,-14.87963,16.76,0.04,17.069,0.026,0.309,0.047707442
6278,1,296.11649,-14.69724,16.84,0.05,17.54,0.034,0.7,0.060464866
6281,1,296.3852,-14.90613,16.68,0.04,17.053,0.021,0.373,0.045177428
6286,1,296.18884,-14.77209,16.61,0.05,17.364,0.032,0.754,0.059363288
6295,1,296.11583,-14.86127,16.62,0.06,17.388,0.033,0.768,0.068476273
6298,1,296.2172,-14.74462,16.81,0.05,17.176,0.028,0.366,0.057306195
6299,1,296.26956,-14.88491,16.73,0.05,17.472,0.034,0.742,0.060464866
6300,1,296.18455,-14.88051,16.87,0.05,16.904,0.022,0.034,0.054626001
6302,1,296.3262,-14.84952,16.54,0.05,17.064,0.022,0.524,0.054626001
6307,1,296.40061,-14.83731,16.53,0.09,17.139,0.023,0.609,0.092892411
6325,1,296.10981,-14.73949,16.81,0.05,17.524,0.036,0.714,0.061611687
6331,1,296.40687,-14.73261,17,0.08,17.629,0.032,0.629,0.086162637
6334,1,296.12633,-14.89835,16.74,0.04,17.229,0.029,0.489,0.049406477
6335,1,296.31902,-14.72723,16.6,0.05,17.041,0.021,0.441,0.054230987
6336,1,296.251,-14.86648,16.82,0.08,17.442,0.034,0.622,0.086925255
6338,1,296.30342,-14.80098,16.59,0.05,17.31,0.03,0.72,0.058309519
6351,1,296.10723,-14.8488,16.78,0.09,17.335,0.031,0.555,0.095189285
6352,1,296.41754,-14.75294,16.94,0.03,17.449,0.028,0.509,0.041036569
6364,1,296.06869,-14.85089,16.68,0.08,17.403,0.037,0.723,0.088141931
6367,1,296.21364,-14.88883,16.89,0.05,17.211,0.028,0.321,0.057306195
6381,1,296.28377,-14.93599,16.72,0.05,17.013,0.024,0.293,0.055461698
6386,1,296.07892,-14.76174,16.84,0.05,17.508,0.04,0.668,0.064031242
6393,1,296.11673,-14.89728,16.96,0.06,17.742,0.043,0.782,0.073817342
6398,1,296.36551,-14.86563,16.6,0.05,17.183,0.023,0.583,0.055036352
6408,1,296.24833,-14.88398,16.87,0.06,17.64,0.039,0.77,0.071561163
6410,1,296.37022,-14.79784,16.69,0.05,17.397,0.027,0.707,0.056824291
6415,1,296.26365,-14.6576,16.99,0.05,17.399,0.031,0.409,0.058830264
6416,1,296.05344,-14.77786,16.87,0.07,17.308,0.034,0.438,0.077820306
6418,1,296.14096,-14.91828,16.74,0.06,17.124,0.026,0.384,0.065391131
6422,1,296.08337,-14.68095,16.74,0.05,17.409,0.034,0.669,0.060464866
6428,1,296.28241,-14.67937,16.72,0.06,17.293,0.028,0.573,0.066211781
6438,1,296.05512,-14.72976,16.87,0.07,17.451,0.038,0.581,0.079649231
6465,1,296.3069,-14.72899,16.77,0.06,17.323,0.03,0.553,0.067082039
6469,1,296.22613,-14.85276,16.77,0.05,17.392,0.033,0.622,0.059908263
6477,1,296.31468,-14.93351,16.69,0.07,16.996,0.024,0.306,0.074
6489,1,296.17566,-14.81748,17.12,0.06,17.352,0.032,0.232,0.068
6491,1,296.34951,-14.81667,16.83,0.06,17.32,0.026,0.49,0.065391131
6497,1,296.11217,-14.76839,16.8,0.05,17.258,0.029,0.458,0.057801384
6512,1,296.06207,-14.78976,17.09,0.06,17.137,0.03,0.047,0.067082039
6515,1,296.13567,-14.81091,16.95,0.12,17.183,0.028,0.233,0.123223374
6521,1,296.39873,-14.66361,16.98,0.07,17.488,0.033,0.508,0.07738863
6526,1,296.42271,-14.84308,16.9,0.1,17.548,0.031,0.648,0.104694795
6530,1,296.0871,-14.91784,16.82,0.05,17.44,0.038,0.62,0.062801274
6543,1,296.12637,-14.89453,16.68,0.07,17.255,0.029,0.575,0.075769387
6552,1,296.15839,-14.8806,16.9,0.05,17.443,0.034,0.543,0.060464866
6563,1,296.2245,-14.90898,16.82,0.05,17,0.024,0.18,0.055461698
6568,1,296.2125,-14.85342,16.68,0.06,17.482,0.035,0.802,0.06946222
6573,1,296.41222,-14.86238,16.52,0.06,17.211,0.024,0.691,0.064621978
6574,1,296.14011,-14.9101,16.77,0.06,17.44,0.034,0.67,0.068963759
6580,1,296.05957,-14.67654,16.6,0.07,17.184,0.028,0.584,0.075392307
6583,1,296.30303,-14.68418,16.71,0.07,17.437,0.032,0.727,0.076967526
6585,1,296.4175,-14.72114,16.82,0.07,17.433,0.028,0.613,0.075392307
6600,1,296.19368,-14.90518,16.78,0.05,17.514,0.036,0.734,0.061611687
6603,1,296.04695,-14.73768,16.83,0.1,17.128,0.03,0.298,0.104403065
6615,1,296.20312,-14.74836,17.14,0.07,17.478,0.035,0.338,0.078262379
6628,1,296.06073,-14.80311,16.95,0.04,17.558,0.042,0.608,0.058
6631,1,296.23086,-14.86364,16.73,0.05,17.241,0.029,0.511,0.057801384
6635,1,296.2881,-14.65189,16.83,0.06,17.535,0.034,0.705,0.068963759
6644,1,296.29205,-14.69166,16.83,0.06,17.526,0.034,0.696,0.068963759
6653,1,296.21323,-14.82224,16.57,0.09,16.659,0.019,0.089,0.091983694
6659,1,296.11879,-14.75395,16.8,0.07,17.428,0.033,0.628,0.07738863
6663,1,296.22844,-14.80244,16.78,0.05,17.467,0.035,0.687,0.061032778
6697,1,296.14103,-14.89757,16.74,0.08,17.198,0.028,0.458,0.08475848
6705,1,296.31855,-14.76529,16.81,0.04,17.091,0.022,0.281,0.045650849
6710,1,296.12124,-14.84824,16.79,0.05,17.318,0.031,0.528,0.058830264
6711,1,296.32141,-14.69671,16.85,0.04,17.505,0.033,0.655,0.051855569
6712,1,296.12536,-14.73188,16.87,0.07,17.502,0.035,0.632,0.078262379
6718,1,296.35303,-14.6844,16.83,0.04,17.575,0.036,0.745,0.053814496
6736,1,296.36239,-14.74291,16.84,0.05,17.417,0.028,0.577,0.057306195
6739,1,296.39755,-14.69813,16.81,0.05,17.553,0.035,0.743,0.061032778
6743,1,296.16073,-14.66028,16.77,0.07,17.416,0.031,0.646,0.076557168
6746,1,296.42162,-14.88781,16.96,0.08,17.519,0.03,0.559,0.085440037
6747,1,296.31634,-14.80013,16.91,0.04,17.429,0.028,0.519,0.048826222
6769,1,296.0939,-14.69667,16.9,0.08,17.377,0.03,0.477,0.085440037
6771,1,296.36455,-14.65929,16.73,0.07,17.411,0.032,0.681,0.076967526
6776,1,296.36588,-14.76685,16.81,0.05,17.449,0.028,0.639,0.057306195
6807,1,296.06628,-14.73565,16.77,0.05,17.385,0.036,0.615,0.061611687
6809,1,296.15621,-14.66856,16.99,0.04,17.604,0.036,0.614,0.053814496
6811,1,296.28171,-14.85831,16.92,0.04,17.313,0.03,0.393,0.05
6820,1,296.38052,-14.64177,16.98,0.05,17.455,0.033,0.475,0.059908263
6823,1,296.146,-14.76765,16.86,0.08,17.382,0.032,0.522,0.086162637
6826,1,296.39844,-14.68713,16.61,0.08,17.397,0.031,0.787,0.08579627
6830,1,296.10078,-14.87031,16.84,0.07,17.393,0.033,0.553,0.07738863
6840,1,296.30338,-14.88149,16.8,0.05,17.538,0.036,0.738,0.061611687
6843,1,296.15142,-14.84579,16.79,0.06,17.181,0.028,0.391,0.066211781
6849,1,296.33268,-14.85665,16.69,0.06,17.305,0.026,0.615,0.065391131
6850,1,296.09641,-14.75975,17.04,0.06,17.445,0.034,0.405,0.068963759
6856,1,296.41736,-14.88307,16.84,0.06,17.407,0.028,0.567,0.066211781
6865,1,296.17094,-14.89916,16.72,0.06,17.197,0.028,0.477,0.066211781
6877,1,296.30863,-14.70508,16.86,0.04,17.491,0.033,0.631,0.051855569
6882,1,296.11823,-14.80989,16.82,0.07,17.332,0.031,0.512,0.076557168
6891,1,296.27571,-14.86383,16.87,0.03,17.511,0.035,0.641,0.046097722
6893,1,296.12144,-14.84096,16.87,0.04,17.296,0.03,0.426,0.05
6894,1,296.18373,-14.88201,16.45,0.04,17.117,0.026,0.667,0.047707442
6898,1,296.2145,-14.893,16.53,0.05,17.281,0.03,0.751,0.058309519
6907,1,296.17456,-14.74002,17.01,0.03,17.394,0.032,0.384,0.043863424
6920,1,296.39115,-14.79222,16.64,0.1,17.207,0.024,0.567,0.102839681
6945,1,296.29105,-14.8246,16.83,0.05,17.286,0.03,0.456,0.058309519
6948,1,296.18608,-14.70831,16.76,0.05,17.253,0.027,0.493,0.056824291
6949,1,296.18944,-14.68848,16.83,0.07,17.451,0.032,0.621,0.076967526
6953,1,296.18366,-14.74992,16.95,0.05,17.54,0.036,0.59,0.061611687
6957,1,296.26413,-14.70133,16.85,0.05,17.541,0.034,0.691,0.060464866
6958,1,296.32452,-14.70816,16.81,0.05,17.418,0.032,0.608,0.059363288
6964,1,296.14617,-14.91192,16.9,0.05,17.53,0.036,0.63,0.061611687
6974,1,296.14798,-14.68998,16.84,0.09,17.191,0.026,0.351,0.093680307
6996,1,296.12275,-14.89264,16.67,0.05,17.333,0.031,0.663,0.058830264
7000,1,296.23091,-14.70629,16.96,0.05,17.644,0.038,0.684,0.062801274
7003,1,296.2853,-14.70918,16.93,0.04,17.65,0.037,0.72,0.054488531
7004,1,296.34517,-14.89477,16.78,0.04,17.324,0.026,0.544,0.047707442
7016,1,296.15506,-14.81105,16.96,0.07,17.643,0.04,0.683,0.080622577
7024,1,296.28475,-14.94252,16.62,0.06,17.107,0.026,0.487,0.065391131
7044,1,296.11603,-14.75895,16.93,0.07,17.27,0.03,0.34,0.076157731
7047,1,296.1511,-14.75911,16.97,0.04,17.348,0.031,0.378,0.050606324
7058,1,296.29849,-14.76985,16.83,0.04,17.457,0.034,0.627,0.052497619
7062,1,296.07692,-14.78789,16.94,0.05,17.637,0.045,0.697,0.06726812
7065,1,296.3816,-14.68902,17.05,0.06,17.804,0.044,0.754,0.074404301
7067,1,296.11275,-14.69557,16.99,0.12,17.491,0.033,0.501,0.124454811
7069,1,296.37945,-14.90456,16.9,0.05,17.498,0.03,0.598,0.058309519
7070,1,296.08398,-14.79286,16.97,0.07,17.356,0.036,0.386,0.078714675
7072,1,296.32013,-14.82297,16.9,0.06,17.413,0.028,0.513,0.066211781
7075,1,296.25637,-14.88229,17.05,0.06,17.637,0.039,0.587,0.071561163
7089,1,296.37967,-14.86789,16.75,0.06,17.199,0.024,0.449,0.064621978
7122,1,296.3829,-14.90984,16.79,0.03,17.481,0.029,0.691,0.041725292
7131,1,296.18472,-14.80859,16.97,0.07,17.354,0.032,0.384,0.076967526
7151,1,296.42272,-14.79864,17,0.07,17.509,0.03,0.509,0.076157731
7169,1,296.21485,-14.76474,17.09,0.08,17.717,0.042,0.627,0.090354856
7178,1,296.37921,-14.79032,16.9,0.08,17.496,0.029,0.596,0.085094066
7186,1,296.34857,-14.76851,17.08,0.09,17.468,0.029,0.388,0.094556861
7195,1,296.13074,-14.84329,16.91,0.05,17.57,0.038,0.66,0.062801274
7197,1,296.1791,-14.90712,16.84,0.06,17.243,0.029,0.403,0.066640828
7199,1,296.15792,-14.96047,16.93,0.07,17.648,0.039,0.718,0.080131143
7216,1,296.27116,-14.86249,16.86,0.05,17.459,0.034,0.599,0.060464866
7224,1,296.30157,-14.89197,16.8,0.04,17.47,0.034,0.67,0.052497619
7235,1,296.27334,-14.92988,16.63,0.09,17.003,0.024,0.373,0.093145048
7237,1,296.20022,-14.86941,16.87,0.05,17.58,0.038,0.71,0.062801274
7247,1,296.36023,-14.8807,17.01,0.05,17.629,0.033,0.619,0.059908263
7256,1,296.08865,-14.83487,16.99,0.06,17.672,0.046,0.682,0.075604233
7268,1,296.16038,-14.88937,16.83,0.05,17.301,0.03,0.471,0.058309519
7269,1,296.28412,-14.89697,16.88,0.06,17.613,0.038,0.733,0.071021124
7275,1,296.29495,-14.81257,16.7,0.04,17.392,0.032,0.692,0.051224994
7282,1,296.15934,-14.83952,17.04,0.06,17.474,0.035,0.434,0.06946222
7299,1,296.10706,-14.93467,16.84,0.04,17.271,0.03,0.431,0.05
7304,1,296.17362,-14.74644,16.89,0.06,17.32,0.031,0.43,0.067535176
7306,1,296.35131,-14.69103,16.95,0.06,17.606,0.037,0.656,0.070491134
7312,1,296.10676,-14.91797,16.91,0.04,17.574,0.038,0.664,0.055172457
7316,1,296.0574,-14.88223,17.05,0.07,17.51,0.04,0.46,0.080622577
7333,1,296.16731,-14.81947,16.81,0.04,17.383,0.032,0.573,0.051224994
7337,1,296.04653,-14.77141,16.99,0.05,17.408,0.037,0.418,0.062201286
7340,1,296.31425,-14.67358,16.98,0.04,17.532,0.034,0.552,0.052497619
7341,1,296.14923,-14.70518,16.98,0.05,17.612,0.036,0.632,0.061611687
7351,1,296.36047,-14.69304,16.79,0.05,17.441,0.032,0.651,0.059363288
7386,1,296.25017,-14.7578,16.95,0.04,17.436,0.033,0.486,0.051855569
7403,1,296.41455,-14.84255,16.74,0.07,17.263,0.025,0.523,0.074330344
7418,1,296.11,-14.89862,16.86,0.04,17.178,0.028,0.318,0.048826222
7423,1,296.39857,-14.91226,17.03,0.04,17.471,0.029,0.441,0.049406477
7434,1,296.26304,-14.73326,17.09,0.05,17.613,0.038,0.523,0.062801274
7449,1,296.22057,-14.64896,17.07,0.07,17.637,0.037,0.567,0.079177017
7489,1,296.28673,-14.82231,17.14,0.04,17.66,0.04,0.52,0.056568542
7491,1,296.11314,-14.91022,16.85,0.06,17.226,0.029,0.376,0.066640828
7503,1,296.26985,-14.91841,16.75,0.04,17.513,0.035,0.763,0.053150729
7504,1,296.10131,-14.67676,16.97,0.08,17.529,0.034,0.559,0.086925255
7514,1,296.386,-14.62367,17.04,0.1,17.591,0.036,0.551,0.106282642
7521,1,296.41953,-14.76699,17.09,0.11,17.496,0.029,0.406,0.113758516
7526,1,296.35387,-14.67279,17.08,0.06,17.448,0.033,0.368,0.068476273
7535,1,296.28451,-14.90821,16.87,0.06,17.66,0.04,0.79,0.072111026
7539,1,296.13098,-14.79531,16.96,0.05,17.322,0.031,0.362,0.058830264
7546,1,296.40562,-14.91824,16.75,0.07,17.54,0.031,0.79,0.076557168
7556,1,296.18471,-14.80625,16.94,0.07,17.404,0.033,0.464,0.07738863
7564,1,296.10366,-14.8638,16.99,0.07,17.499,0.036,0.509,0.078714675
7568,1,296.41207,-14.86636,16.9,0.05,17.574,0.031,0.674,0.058830264
7580,1,296.37348,-14.74345,16.69,0.06,17.401,0.027,0.711,0.065795137
7581,1,296.2352,-14.84271,16.96,0.07,17.65,0.04,0.69,0.080622577
7593,1,296.28075,-14.84672,16.92,0.05,17.705,0.041,0.785,0.064660653
7594,1,296.3359,-14.70104,17.08,0.05,17.606,0.037,0.526,0.062201286
7595,1,296.08369,-14.88307,17.07,0.05,17.801,0.051,0.731,0.071421285
7598,1,296.25409,-14.74604,17.07,0.05,17.751,0.043,0.681,0.065946948
7612,1,296.19924,-14.90373,16.84,0.06,17.453,0.034,0.613,0.068963759
7613,1,296.31286,-14.9313,16.98,0.05,17.719,0.042,0.739,0.065299311
7623,1,296.1008,-14.69335,16.93,0.06,17.523,0.034,0.593,0.068963759
7624,1,296.11801,-14.80588,17.01,0.08,17.74,0.043,0.73,0.090824006
7630,1,296.374,-14.65401,17.13,0.11,17.898,0.047,0.768,0.119620232
7643,1,296.20785,-14.9177,16.96,0.08,17.507,0.036,0.547,0.087726849
7649,1,296.25145,-14.81414,17.02,0.07,17.761,0.044,0.741,0.082680106
7655,1,296.24386,-14.80925,16.97,0.05,17.485,0.035,0.515,0.061032778
7662,1,296.26435,-14.87422,16.84,0.06,17.363,0.032,0.523,0.068
7680,1,296.26117,-14.80445,17.07,0.05,17.417,0.033,0.347,0.059908263
7699,1,296.12474,-14.9666,17,0.05,17.579,0.037,0.579,0.062201286
7701,1,296.10515,-14.77423,16.97,0.06,17.721,0.042,0.751,0.073239334
7708,1,296.066,-14.87521,17.11,0.1,17.462,0.039,0.352,0.107335921
7711,1,296.42493,-14.88884,17.08,0.06,17.81,0.037,0.73,0.070491134
7714,1,296.26984,-14.64655,17.07,0.06,17.607,0.036,0.537,0.069971423
7718,1,296.15281,-14.94333,16.74,0.05,17.34,0.031,0.6,0.058830264
7719,1,296.10506,-14.86628,17,0.1,17.625,0.039,0.625,0.107335921
7723,1,296.2216,-14.80773,17.11,0.06,17.696,0.042,0.586,0.073239334
7728,1,296.10878,-14.90741,16.98,0.06,17.302,0.03,0.322,0.067082039
7739,1,296.35432,-14.93061,17.01,0.05,17.686,0.034,0.676,0.060464866
7766,1,296.39061,-14.81061,16.99,0.04,17.646,0.033,0.656,0.051855569
7767,1,296.32526,-14.82867,16.95,0.07,17.668,0.034,0.718,0.077820306
7776,1,296.14472,-14.88819,16.98,0.06,17.504,0.036,0.524,0.069971423
7790,1,296.2765,-14.85112,16.87,0.04,17.639,0.039,0.769,0.055865911
7801,1,296.09277,-14.73544,16.95,0.05,17.482,0.035,0.532,0.061032778
7804,1,296.18234,-14.92559,16.95,0.07,17.481,0.035,0.531,0.078262379
7809,1,296.20854,-14.85139,17.05,0.09,17.821,0.046,0.771,0.10107423
7829,1,296.14639,-14.73202,17.09,0.06,17.815,0.045,0.725,0.075
7832,1,296.33255,-14.93164,17.12,0.07,17.863,0.039,0.743,0.080131143
7833,1,296.18398,-14.72387,16.94,0.06,17.434,0.032,0.494,0.068
7834,1,296.09442,-14.92716,16.95,0.05,17.562,0.037,0.612,0.062201286
7837,1,296.09739,-14.67848,17.01,0.07,17.79,0.042,0.78,0.081633327
7838,1,296.20269,-14.91229,16.9,0.05,17.504,0.036,0.604,0.061611687
7843,1,296.17557,-14.78946,17,0.06,17.57,0.038,0.57,0.071021124
7845,1,296.10763,-14.83194,16.88,0.03,17.392,0.033,0.512,0.044598206
7852,1,296.36333,-14.70722,17.03,0.06,17.579,0.036,0.549,0.069971423
7864,1,296.34077,-14.858,17,0.06,17.748,0.036,0.748,0.069971423
7870,1,296.24792,-14.88252,17.05,0.05,17.812,0.045,0.762,0.06726812
7872,1,296.38722,-14.75351,16.97,0.07,17.702,0.034,0.732,0.077820306
7882,1,296.06972,-14.72058,16.86,0.06,17.45,0.035,0.59,0.06946222
7888,1,296.20827,-14.69249,17.06,0.04,17.462,0.032,0.402,0.051224994
7889,1,296.43757,-14.86581,17.04,0.12,17.674,0.034,0.634,0.124723695
7890,1,296.19574,-14.74899,17.08,0.03,17.469,0.034,0.389,0.045343136
7897,1,296.11717,-14.94588,17.02,0.07,17.512,0.036,0.492,0.078714675
7899,1,296.11053,-14.8742,16.9,0.06,17.345,0.032,0.445,0.068
7908,1,296.06723,-14.72153,17.06,0.11,17.792,0.046,0.732,0.119230868
7915,1,296.17693,-14.66509,17.09,0.07,17.575,0.035,0.485,0.078262379
7919,1,296.26059,-14.93005,17.15,0.04,17.59,0.038,0.44,0.055172457
7948,1,296.39755,-14.76802,17.05,0.06,17.807,0.037,0.757,0.070491134
7951,1,296.27604,-14.91254,16.89,0.06,17.125,0.026,0.235,0.065391131
7957,1,296.34985,-14.76945,17.04,0.05,17.705,0.035,0.665,0.061032778
7958,1,296.39521,-14.86648,17.01,0.05,17.525,0.03,0.515,0.058309519
7967,1,296.1235,-14.88582,17.13,0.08,17.451,0.034,0.321,0.086925255
7968,1,296.39155,-14.73921,17.02,0.06,17.397,0.027,0.377,0.065795137
7974,1,296.40109,-14.76335,16.88,0.05,17.628,0.032,0.748,0.059363288
7986,1,296.32376,-14.86431,17.08,0.06,17.689,0.034,0.609,0.068963759
8003,1,296.09905,-14.84655,17.04,0.09,17.394,0.033,0.354,0.095859272
8023,1,296.20987,-14.79785,17.06,0.07,17.739,0.044,0.679,0.082680106
8030,1,296.13608,-14.69974,16.96,0.06,17.66,0.038,0.7,0.071021124
8041,1,296.11659,-14.79551,17,0.07,17.45,0.034,0.45,0.077820306
8050,1,296.13279,-14.78892,17.1,0.04,17.871,0.048,0.771,0.062481997
8063,1,296.31068,-14.83882,16.92,0.03,17.483,0.034,0.563,0.045343136
8084,1,296.25009,-14.88247,16.96,0.05,17.492,0.035,0.532,0.061032778
8103,1,296.41262,-14.78897,17.06,0.08,17.484,0.029,0.424,0.085094066
8115,1,296.30111,-14.67518,16.87,0.06,17.496,0.033,0.626,0.068476273
8126,1,296.37885,-14.75407,17.11,0.07,17.716,0.035,0.606,0.078262379
8142,1,296.26142,-14.79826,16.89,0.05,17.67,0.04,0.78,0.064031242
8156,1,296.05304,-14.75874,16.92,0.08,17.283,0.034,0.363,0.086925255
8172,1,296.25724,-14.88646,17.14,0.03,17.91,0.049,0.77,0.05745433
8180,1,296.10387,-14.71285,17.05,0.06,17.574,0.035,0.524,0.06946222
8182,1,296.06801,-14.88433,17.08,0.04,17.52,0.041,0.44,0.057280014
8185,1,296.07393,-14.86148,16.93,0.05,17.451,0.039,0.521,0.063411355
8211,1,296.3345,-14.73555,17,0.04,17.628,0.033,0.628,0.051855569
8214,1,296.17578,-14.80752,17.05,0.04,17.645,0.04,0.595,0.056568542
8237,1,296.25895,-14.69637,17.1,0.05,17.781,0.042,0.681,0.065299311
8238,1,296.23834,-14.88053,17.01,0.06,17.591,0.038,0.581,0.071021124
8255,1,296.22794,-14.83539,16.96,0.05,17.609,0.039,0.649,0.063411355
8256,1,296.07445,-14.70855,17.14,0.06,17.794,0.046,0.654,0.075604233
8262,1,296.40573,-14.90568,16.97,0.03,17.472,0.029,0.502,0.041725292
8271,1,296.29664,-14.7423,16.92,0.05,17.631,0.039,0.711,0.063411355
8292,1,296.25904,-14.64625,17.08,0.05,17.83,0.043,0.75,0.065946948
8295,1,296.09431,-14.87497,17.12,0.06,17.258,0.029,0.138,0.066640828
8325,1,296.21588,-14.80024,16.89,0.09,17.509,0.036,0.619,0.096932967
8330,1,296.39388,-14.84073,16.93,0.05,17.526,0.03,0.596,0.058309519
8338,1,296.38921,-14.87162,16.98,0.04,17.654,0.033,0.674,0.051855569
8350,1,296.0979,-14.91585,17.12,0.05,17.841,0.047,0.721,0.068622154
8362,1,296.32497,-14.88497,17.09,0.04,17.493,0.03,0.403,0.05
8364,1,296.1295,-14.94055,16.89,0.06,17.248,0.029,0.358,0.066640828
8373,1,296.19846,-14.87955,16.88,0.04,17.597,0.038,0.717,0.055172457
8382,1,296.39721,-14.88478,17.15,0.07,17.781,0.037,0.631,0.079177017
8405,1,296.2441,-14.69173,17.11,0.04,17.817,0.043,0.707,0.058728187
8412,1,296.18094,-14.89013,16.94,0.04,17.451,0.034,0.511,0.052497619
8415,1,296.11755,-14.8623,17.12,0.05,17.862,0.048,0.742,0.069310894
8432,1,296.1068,-14.73479,17.05,0.03,17.577,0.037,0.527,0.047634021
8443,1,296.19825,-14.91648,16.98,0.04,17.455,0.034,0.475,0.052497619
8470,1,296.36401,-14.67959,17.14,0.05,17.7,0.04,0.56,0.064031242
8474,1,296.20435,-14.79072,17.14,0.04,17.882,0.049,0.742,0.063253458
8543,1,296.30783,-14.74255,17.08,0.06,17.699,0.041,0.619,0.072670489
8580,1,296.05942,-14.71329,17.12,0.08,17.76,0.045,0.64,0.091787799
8602,1,296.25614,-14.89997,17,0.07,17.783,0.044,0.783,0.082680106
8605,1,296.09249,-14.88144,17.06,0.07,17.501,0.036,0.441,0.078714675
8606,1,296.11277,-14.94371,16.99,0.05,17.513,0.036,0.523,0.061611687
8607,1,296.26971,-14.7544,17.08,0.06,17.778,0.044,0.698,0.074404301
8611,1,296.41069,-14.8386,17.06,0.06,17.777,0.036,0.717,0.069971423
8612,1,296.07931,-14.92539,17.11,0.05,17.834,0.052,0.724,0.072138755
8657,1,296.32762,-14.88093,16.97,0.05,17.547,0.031,0.577,0.058830264
8679,1,296.3646,-14.6893,17.13,0.04,17.728,0.041,0.598,0.057280014
8684,1,296.31837,-14.73103,17.04,0.07,17.816,0.038,0.776,0.079649231
8690,1,296.29972,-14.89009,17.11,0.04,17.82,0.045,0.71,0.060207973
8757,1,296.21348,-14.90511,16.93,0.06,17.525,0.036,0.595,0.069971423
8760,1,296.13887,-14.82268,17.09,0.05,17.553,0.037,0.463,0.062201286
8763,1,296.35972,-14.89997,17.09,0.07,17.72,0.035,0.63,0.078262379
8802,1,296.37851,-14.91957,17.02,0.04,17.497,0.03,0.477,0.05
8806,1,296.16997,-14.89868,17.09,0.05,17.677,0.041,0.587,0.064660653
8812,1,296.35647,-14.86418,17.15,0.07,17.557,0.031,0.407,0.076557168
8818,1,296.22567,-14.64953,17.09,0.07,17.743,0.04,0.653,0.080622577
8852,1,296.39292,-14.72506,17.02,0.05,17.411,0.028,0.391,0.057306195
8880,1,296.3747,-14.76716,17.09,0.05,17.671,0.034,0.581,0.060464866
8884,1,296.43324,-14.86938,16.97,0.09,17.455,0.029,0.485,0.094556861
8913,1,296.34734,-14.78889,17.04,0.07,17.618,0.032,0.578,0.076967526
8925,1,296.38902,-14.64807,17.15,0.04,17.568,0.036,0.418,0.053814496
8940,1,296.22228,-14.82304,17.13,0.04,17.899,0.049,0.769,0.063253458
8962,1,296.07133,-14.81755,16.98,0.06,17.475,0.04,0.495,0.072111026
8966,1,296.20113,-14.66429,17.08,0.07,17.85,0.044,0.77,0.082680106
8973,1,296.21625,-14.65487,17.04,0.07,17.715,0.039,0.675,0.080131143
9024,1,296.37273,-14.7956,17.06,0.05,17.497,0.029,0.437,0.057801384
9040,1,296.13434,-14.86393,17.11,0.06,17.617,0.039,0.507,0.071561163
9090,1,296.07663,-14.69061,17.02,0.05,17.46,0.035,0.44,0.061032778
9118,1,296.10774,-14.88943,16.94,0.09,17.665,0.04,0.725,0.098488578
9120,1,296.40711,-14.86729,17.15,0.08,17.689,0.034,0.539,0.086925255
9134,1,296.30217,-14.83738,17,0.05,17.606,0.038,0.606,0.062801274
9166,1,296.1562,-14.83178,17.14,0.07,17.836,0.047,0.696,0.084314886
9173,1,296.37603,-14.83777,16.41,0.04,16.898,0.019,0.488,0.04428318
9237,1,296.10462,-14.9104,17.09,0.06,17.599,0.038,0.509,0.071021124
9267,1,296.25209,-14.76233,17.03,0.19,16.256,0.014,-0.774,0.190515091
9356,1,296.13292,-14.76322,17.14,0.04,17.499,0.035,0.359,0.053150729
9369,1,296.36958,-14.81004,17.14,0.05,17.903,0.04,0.763,0.064031242
9393,1,296.38322,-14.73547,16.99,0.1,17.627,0.033,0.637,0.105304321
9397,1,296.16548,-14.91932,17.11,0.05,17.729,0.042,0.619,0.065299311
9494,1,296.37631,-14.83772,16.41,0.04,16.898,0.019,0.488,0.04428318
9532,1,296.28899,-14.92731,17.07,0.06,17.551,0.036,0.481,0.069971423
9562,1,296.372,-14.85813,17.09,0.06,17.708,0.035,0.618,0.06946222
9577,1,296.13272,-14.91234,17.11,0.06,17.614,0.039,0.504,0.071561163
9691,1,296.31,-14.9356,16.95,0.06,17.711,0.041,0.761,0.072670489
9768,1,296.28379,-14.87717,17.06,0.05,17.758,0.043,0.698,0.065946948
9800,1,296.3635,-14.82569,17.08,0.05,17.829,0.038,0.749,0.062801274
9862,1,296.39347,-14.73873,17.01,0.05,17.486,0.029,0.476,0.057801384
9889,1,296.05365,-14.80516,17.15,0.06,17.642,0.045,0.492,0.075
9934,1,296.41618,-14.81584,17.15,0.09,17.705,0.034,0.555,0.096208108
10011,1,296.10987,-14.88007,17.13,0.04,17.829,0.046,0.699,0.060959003
10029,1,296.25957,-14.77517,17.03,0.05,17.722,0.042,0.692,0.065299311
10207,1,296.15255,-14.77527,17.15,0.06,17.568,0.037,0.418,0.070491134
10300,1,296.10245,-14.86261,17.13,0.06,17.656,0.04,0.526,0.072111026
10578,1,296.08349,-14.93739,17.06,0.09,17.718,0.048,0.658,0.102
10584,1,296.04878,-14.73664,17.14,0.06,17.121,0.03,-0.019,0.067082039
10882,1,296.04416,-14.76048,17.07,0.05,17.79,0.05,0.72,0.070710678
