ID,CMD1region,RA,Dec,Jmag,eJmag,Kmag,eKmag,jMINUSk,ERRORjMINUSk
5614,1,296.13635,-14.76683,16.481,0.016,16.311,0.024,0.17,0.02884441
5619,1,296.33478,-14.79205,17.176,0.023,16.801,0.033,0.375,0.040224371
5646,1,296.25948,-14.67847,17.054,0.023,16.656,0.028,0.398,0.036235342
5674,1,296.35297,-14.87489,17.068,0.022,16.695,0.031,0.373,0.038013156
5678,1,296.40182,-14.63159,17.197,0.026,16.808,0.031,0.389,0.040459857
5679,1,296.37319,-14.69995,17.131,0.025,16.635,0.027,0.496,0.036796739
5684,1,296.26037,-14.84228,17.176,0.027,16.788,0.035,0.388,0.044204072
5703,1,296.29329,-14.76652,17.53,0.036,17.056,0.049,0.474,0.06080296
5714,1,296.34492,-14.6621,17.24,0.028,16.923,0.034,0.317,0.044045431
5728,1,296.0631,-14.67294,17.023,0.025,16.55,0.025,0.473,0.035355339
5731,1,296.23604,-14.72589,17.162,0.027,16.849,0.037,0.313,0.04580393
5752,1,296.1248,-14.68709,17.154,0.025,16.697,0.029,0.457,0.038288379
5757,1,296.14243,-14.88117,17.1,0.026,16.831,0.036,0.269,0.044407207
5758,1,296.208,-14.69617,17.337,0.029,16.81,0.032,0.527,0.043185646
5765,1,296.35326,-14.86627,17.002,0.021,16.599,0.028,0.403,0.035
5775,1,296.39267,-14.72573,17.112,0.022,16.657,0.03,0.455,0.03720215
5795,1,296.35889,-14.74131,17.409,0.028,16.917,0.037,0.492,0.046400431
5796,1,296.07825,-14.90231,17.773,0.05,17.3,0.052,0.473,0.072138755
5798,1,296.15344,-14.66375,17,0.022,16.699,0.029,0.301,0.036400549
5812,1,296.1862,-14.91445,17.176,0.027,16.8,0.035,0.376,0.044204072
5818,1,296.2262,-14.64707,17.348,0.029,16.856,0.033,0.492,0.043931765
5824,1,296.28919,-14.84376,17.171,0.027,16.808,0.035,0.363,0.044204072
5831,1,296.12215,-14.67899,17.195,0.026,16.775,0.031,0.42,0.040459857
5833,1,296.22968,-14.86339,17.187,0.028,16.791,0.035,0.396,0.04482187
5837,1,296.11703,-14.9025,16.97,0.024,16.81,0.036,0.16,0.043266615
5841,1,296.37277,-14.8285,17.215,0.024,16.748,0.032,0.467,0.04
5844,1,296.36762,-14.71954,17.119,0.022,16.843,0.035,0.276,0.041340053
5849,1,296.28368,-14.85097,17.206,0.028,17.008,0.042,0.198,0.050477718
5855,1,296.31336,-14.80698,17.161,0.027,16.665,0.034,0.496,0.043416587
5893,1,296.25978,-14.92949,17.201,0.028,16.749,0.034,0.452,0.044045431
5896,1,296.31155,-14.78431,16.994,0.024,16.899,0.043,0.095,0.049244289
5915,1,296.31426,-14.73905,17.339,0.031,16.929,0.057,0.41,0.064884513
5919,1,296.38456,-14.90756,17.336,0.026,16.807,0.033,0.529,0.042011903
5926,1,296.33075,-14.83012,17.338,0.026,16.867,0.035,0.471,0.043600459
5942,1,296.16778,-14.70344,17.317,0.029,16.881,0.034,0.436,0.044687806
5946,1,296.27755,-14.93558,17.31,0.03,16.9,0.052,0.41,0.060033324
5957,1,296.13491,-14.95497,17.079,0.026,16.755,0.037,0.324,0.045221676
5961,1,296.28663,-14.87331,17.156,0.027,16.859,0.037,0.297,0.04580393
5968,1,296.06185,-14.82624,17.222,0.032,16.71,0.032,0.512,0.045254834
5969,1,296.33091,-14.771,17.029,0.021,16.492,0.026,0.537,0.03342155
5970,1,296.09846,-14.90997,17.265,0.03,17.151,0.048,0.114,0.056603887
5984,1,296.3168,-14.63415,17.212,0.026,16.811,0.032,0.401,0.041231056
5986,1,296.41717,-14.91381,17.024,0.021,16.615,0.029,0.409,0.035805028
5991,1,296.14491,-14.80748,17.172,0.028,16.898,0.039,0.274,0.048010416
6005,1,296.15748,-14.78389,17.132,0.027,16.695,0.032,0.437,0.041868843
6009,1,296.3389,-14.67186,17.156,0.026,16.818,0.031,0.338,0.040459857
6014,1,296.16183,-14.83846,17.038,0.025,16.786,0.035,0.252,0.043011626
6024,1,296.20425,-14.75761,17.052,0.025,17.109,0.046,-0.057,0.05235456
6025,1,296.18859,-14.84441,17.278,0.03,16.823,0.036,0.455,0.046861498
6051,1,296.03685,-14.68782,17.186,0.028,16.787,0.031,0.399,0.041773197
6059,1,296.33586,-14.64207,17.094,0.025,16.619,0.026,0.475,0.036069378
6072,1,296.21912,-14.7359,17.361,0.032,16.944,0.04,0.417,0.051224994
6084,1,296.39997,-14.65354,16.971,0.022,16.667,0.027,0.304,0.03482815
6088,1,296.25129,-14.89158,17.156,0.027,16.813,0.036,0.343,0.045
6099,1,296.31609,-14.82853,17.276,0.029,17.046,0.045,0.23,0.053535035
6100,1,296.39999,-14.68006,17.144,0.025,16.79,0.03,0.354,0.039051248
6104,1,296.08688,-14.83784,17.192,0.032,16.957,0.04,0.235,0.051224994
6106,1,296.36564,-14.80521,17.246,0.025,16.866,0.035,0.38,0.043011626
6113,1,296.13988,-14.80554,17.346,0.031,16.921,0.039,0.425,0.049819675
6114,1,296.2014,-14.77088,17.277,0.03,16.906,0.039,0.371,0.049203658
6115,1,296.12393,-14.82582,17.249,0.029,16.832,0.037,0.417,0.047010637
6125,1,296.1021,-14.82631,17.334,0.031,16.859,0.038,0.475,0.049040799
6126,1,296.03264,-14.74268,17.072,0.029,16.642,0.031,0.43,0.042449971
6128,1,296.3751,-14.64095,17.321,0.029,16.914,0.034,0.407,0.044687806
6129,1,296.11396,-14.75174,17.042,0.025,16.6,0.03,0.442,0.039051248
6134,1,296.41645,-14.82818,17.041,0.021,16.674,0.03,0.367,0.036619667
6140,1,296.17065,-14.95222,16.952,0.023,16.674,0.034,0.278,0.041048752
6142,1,296.30853,-14.91375,17.344,0.031,17.105,0.046,0.239,0.055470713
6161,1,296.34777,-14.69189,17.086,0.024,16.765,0.03,0.321,0.038418745
6171,1,296.13163,-14.7515,17.295,0.03,17.012,0.042,0.283,0.051613952
6172,1,296.26327,-14.81725,17.324,0.031,16.878,0.038,0.446,0.049040799
6173,1,296.30621,-14.67793,17.269,0.028,16.756,0.03,0.513,0.041036569
6175,1,296.22168,-14.89801,17.261,0.029,16.778,0.035,0.483,0.045453273
6180,1,296.10006,-14.71754,17.219,0.027,16.847,0.033,0.372,0.042638011
6185,1,296.09259,-14.76814,17.184,0.028,16.77,0.034,0.414,0.044045431
6188,1,296.26106,-14.94584,16.43,0.016,15.997,0.02,0.433,0.025612497
6198,1,296.08063,-14.90604,17.246,0.033,16.811,0.035,0.435,0.048104054
6213,1,296.35355,-14.92914,17.24,0.025,16.888,0.036,0.352,0.043829214
6215,1,296.24264,-14.8921,17.579,0.038,17.142,0.047,0.437,0.060440053
6216,1,296.08134,-14.90622,17.223,0.032,16.75,0.033,0.473,0.04596738
6221,1,296.10028,-14.68884,17.158,0.025,16.704,0.029,0.454,0.038288379
6239,1,296.42019,-14.75055,17.149,0.023,16.781,0.033,0.368,0.040224371
6242,1,296.30567,-14.68834,17.328,0.029,16.991,0.037,0.337,0.047010637
6246,1,296.20312,-14.86035,17.234,0.029,16.722,0.033,0.512,0.043931765
6250,1,296.17616,-14.80921,17.325,0.031,17.128,0.047,0.197,0.056302753
6255,1,296.17864,-14.79157,17.411,0.033,17.004,0.042,0.407,0.053413481
6274,1,296.15145,-14.87963,17.069,0.026,16.738,0.034,0.331,0.042801869
6281,1,296.3852,-14.90613,17.053,0.021,16.75,0.032,0.303,0.038275318
6298,1,296.2172,-14.74462,17.176,0.028,16.804,0.035,0.372,0.04482187
6299,1,296.26956,-14.88491,17.472,0.034,16.978,0.041,0.494,0.053263496
6300,1,296.18455,-14.88051,16.904,0.022,16.931,0.04,-0.027,0.045650849
6302,1,296.3262,-14.84952,17.064,0.022,16.75,0.032,0.314,0.038832976
6307,1,296.40061,-14.83731,17.139,0.023,16.771,0.032,0.368,0.039408121
6334,1,296.12633,-14.89835,17.229,0.029,16.768,0.034,0.461,0.044687806
6335,1,296.31902,-14.72723,17.041,0.021,16.741,0.032,0.3,0.038275318
6336,1,296.251,-14.86648,17.442,0.034,16.925,0.04,0.517,0.052497619
6338,1,296.30342,-14.80098,17.31,0.03,16.798,0.038,0.512,0.048414874
6351,1,296.10723,-14.8488,17.335,0.031,16.858,0.037,0.477,0.048270074
6352,1,296.41754,-14.75294,17.449,0.028,17.049,0.041,0.4,0.049648766
6367,1,296.21364,-14.88883,17.211,0.028,16.937,0.04,0.274,0.048826222
6381,1,296.28377,-14.93599,17.013,0.024,16.964,0.041,0.049,0.047507894
6398,1,296.36551,-14.86563,17.183,0.023,16.837,0.034,0.346,0.041048752
6415,1,296.26365,-14.6576,17.399,0.031,17.076,0.039,0.323,0.049819675
6416,1,296.05344,-14.77786,17.308,0.034,16.807,0.036,0.501,0.049517674
6418,1,296.14096,-14.91828,17.124,0.026,16.901,0.039,0.223,0.046872167
6438,1,296.05512,-14.72976,17.451,0.038,17.254,0.059,0.197,0.070178344
6465,1,296.3069,-14.72899,17.323,0.03,17.178,0.067,0.145,0.073409809
6469,1,296.22613,-14.85276,17.392,0.033,16.993,0.041,0.399,0.052630789
6477,1,296.31468,-14.93351,16.996,0.024,16.935,0.04,0.061,0.046647615
6489,1,296.17566,-14.81748,17.352,0.032,17.013,0.042,0.339,0.052801515
6491,1,296.34951,-14.81667,17.32,0.026,16.934,0.037,0.386,0.045221676
6497,1,296.11217,-14.76839,17.258,0.029,16.861,0.038,0.397,0.047801674
6512,1,296.06207,-14.78976,17.137,0.03,16.83,0.038,0.307,0.048414874
6515,1,296.13567,-14.81091,17.183,0.028,16.941,0.04,0.242,0.048826222
6521,1,296.39873,-14.66361,17.488,0.033,17.006,0.036,0.482,0.048836462
6530,1,296.0871,-14.91784,17.44,0.038,16.939,0.039,0.501,0.054451814
6543,1,296.12637,-14.89453,17.255,0.029,16.924,0.039,0.331,0.048600412
6563,1,296.2245,-14.90898,17,0.024,17.035,0.043,-0.035,0.049244289
6573,1,296.41222,-14.86238,17.211,0.024,16.747,0.032,0.464,0.04
6580,1,296.05957,-14.67654,17.184,0.028,16.674,0.028,0.51,0.03959798
6585,1,296.4175,-14.72114,17.433,0.028,16.976,0.039,0.457,0.048010416
6603,1,296.04695,-14.73768,17.128,0.03,16.797,0.04,0.331,0.05
6615,1,296.20312,-14.74836,17.478,0.035,17.167,0.048,0.311,0.059405387
6631,1,296.23086,-14.86364,17.241,0.029,16.915,0.039,0.326,0.048600412
6644,1,296.29205,-14.69166,17.526,0.034,17.076,0.039,0.45,0.051739733
6653,1,296.21323,-14.82224,16.659,0.019,16.855,0.037,-0.196,0.041593269
6663,1,296.22844,-14.80244,17.467,0.035,17.193,0.05,0.274,0.061032778
6697,1,296.14103,-14.89757,17.198,0.028,16.847,0.037,0.351,0.046400431
6705,1,296.31855,-14.76529,17.091,0.022,16.862,0.035,0.229,0.041340053
6710,1,296.12124,-14.84824,17.318,0.031,16.892,0.038,0.426,0.049040799
6716,1,296.05962,-14.73554,17.487,0.039,17.276,0.061,0.211,0.072401657
6736,1,296.36239,-14.74291,17.417,0.028,17.018,0.04,0.399,0.048826222
6746,1,296.42162,-14.88781,17.519,0.03,17.062,0.041,0.457,0.050803543
6747,1,296.31634,-14.80013,17.429,0.028,16.966,0.038,0.463,0.047201695
6769,1,296.0939,-14.69667,17.377,0.03,17.061,0.039,0.316,0.049203658
6771,1,296.36455,-14.65929,17.411,0.032,16.938,0.034,0.473,0.04669047
6807,1,296.06628,-14.73565,17.385,0.036,17.13,0.063,0.255,0.07256032
6811,1,296.28171,-14.85831,17.313,0.03,17,0.042,0.313,0.051613952
6820,1,296.38052,-14.64177,17.455,0.033,17.177,0.042,0.278,0.053413481
6823,1,296.146,-14.76765,17.382,0.032,16.997,0.042,0.385,0.052801515
6830,1,296.10078,-14.87031,17.393,0.033,16.975,0.041,0.418,0.052630789
6840,1,296.30338,-14.88149,17.538,0.036,17.233,0.05,0.305,0.061611687
6843,1,296.15142,-14.84579,17.181,0.028,16.859,0.037,0.322,0.046400431
6849,1,296.33268,-14.85665,17.305,0.026,16.787,0.033,0.518,0.042011903
6850,1,296.09641,-14.75975,17.445,0.034,17.023,0.042,0.422,0.054037024
6856,1,296.41736,-14.88307,17.407,0.028,16.964,0.038,0.443,0.047201695
6865,1,296.17094,-14.89916,17.197,0.028,16.792,0.035,0.405,0.04482187
6882,1,296.11823,-14.80989,17.332,0.031,16.962,0.041,0.37,0.051400389
6893,1,296.12144,-14.84096,17.296,0.03,17.047,0.043,0.249,0.052430907
6894,1,296.18373,-14.88201,17.117,0.026,16.613,0.031,0.504,0.040459857
6907,1,296.17456,-14.74002,17.394,0.032,17.025,0.043,0.369,0.053600373
6920,1,296.39115,-14.79222,17.207,0.024,16.865,0.035,0.342,0.04243819
6945,1,296.29105,-14.8246,17.286,0.03,17.038,0.043,0.248,0.052430907
6948,1,296.18608,-14.70831,17.253,0.027,16.979,0.036,0.274,0.045
6949,1,296.18944,-14.68848,17.451,0.032,16.942,0.035,0.509,0.047423623
6953,1,296.18366,-14.74992,17.54,0.036,17.152,0.047,0.388,0.05920304
6974,1,296.14798,-14.68998,17.191,0.026,17.042,0.038,0.149,0.046043458
6996,1,296.12275,-14.89264,17.333,0.031,16.846,0.037,0.487,0.048270074
7004,1,296.34517,-14.89477,17.324,0.026,16.839,0.034,0.485,0.042801869
7016,1,296.15506,-14.81105,17.643,0.04,17.188,0.049,0.455,0.063253458
7024,1,296.28475,-14.94252,17.107,0.026,16.946,0.04,0.161,0.047707442
7044,1,296.11603,-14.75895,17.27,0.03,16.958,0.041,0.312,0.050803543
7047,1,296.1511,-14.75911,17.348,0.031,17.087,0.045,0.261,0.054644304
7058,1,296.29849,-14.76985,17.457,0.034,17.175,0.053,0.282,0.062968246
7067,1,296.11275,-14.69557,17.491,0.033,16.985,0.037,0.506,0.049578221
7069,1,296.37945,-14.90456,17.498,0.03,17.048,0.041,0.45,0.050803543
7070,1,296.08398,-14.79286,17.356,0.036,17.002,0.045,0.354,0.057628118
7072,1,296.32013,-14.82297,17.413,0.028,17.085,0.042,0.328,0.050477718
7089,1,296.37967,-14.86789,17.199,0.024,16.906,0.036,0.293,0.043266615
7131,1,296.18472,-14.80859,17.354,0.032,17.048,0.044,0.306,0.054405882
7135,1,296.43178,-14.87937,17.549,0.031,17.121,0.043,0.428,0.053009433
7151,1,296.42272,-14.79864,17.509,0.03,17.195,0.046,0.314,0.054918121
7178,1,296.37921,-14.79032,17.496,0.029,17.07,0.042,0.426,0.051039201
7186,1,296.34857,-14.76851,17.468,0.029,17.126,0.044,0.342,0.052697249
7197,1,296.1791,-14.90712,17.243,0.029,16.968,0.041,0.275,0.050219518
7216,1,296.27116,-14.86249,17.459,0.034,17.009,0.042,0.45,0.054037024
7224,1,296.30157,-14.89197,17.47,0.034,17.072,0.044,0.398,0.055605755
7235,1,296.27334,-14.92988,17.003,0.024,16.465,0.027,0.538,0.036124784
7255,1,296.14987,-14.82141,17.552,0.037,17.264,0.052,0.288,0.06382006
7268,1,296.16038,-14.88937,17.301,0.03,16.974,0.041,0.327,0.050803543
7269,1,296.28412,-14.89697,17.613,0.038,17.133,0.046,0.48,0.059665736
7275,1,296.29495,-14.81257,17.392,0.032,16.984,0.042,0.408,0.052801515
7282,1,296.15934,-14.83952,17.474,0.035,17.186,0.049,0.288,0.060216277
7299,1,296.10706,-14.93467,17.271,0.03,16.822,0.036,0.449,0.046861498
7304,1,296.17362,-14.74644,17.32,0.031,16.854,0.037,0.466,0.048270074
7316,1,296.0574,-14.88223,17.51,0.04,17.12,0.044,0.39,0.059464275
7333,1,296.16731,-14.81947,17.383,0.032,17.015,0.042,0.368,0.052801515
7337,1,296.04653,-14.77141,17.408,0.037,17.067,0.044,0.341,0.057489129
7340,1,296.31425,-14.67358,17.532,0.034,17.079,0.039,0.453,0.051739733
7386,1,296.25017,-14.7578,17.436,0.033,17.148,0.048,0.288,0.058249464
7403,1,296.41455,-14.84255,17.263,0.025,16.976,0.038,0.287,0.045486262
7418,1,296.11,-14.89862,17.178,0.028,16.977,0.041,0.201,0.049648766
7423,1,296.39857,-14.91226,17.471,0.029,17.223,0.047,0.248,0.055226805
7449,1,296.22057,-14.64896,17.637,0.037,17.183,0.043,0.454,0.056727418
7489,1,296.28673,-14.82231,17.66,0.04,17.299,0.055,0.361,0.068007353
7491,1,296.11314,-14.91022,17.226,0.029,16.841,0.037,0.385,0.047010637
7521,1,296.41953,-14.76699,17.496,0.029,17.174,0.045,0.322,0.053535035
7526,1,296.35387,-14.67279,17.448,0.033,17.117,0.04,0.331,0.051855569
7539,1,296.13098,-14.79531,17.322,0.031,17.058,0.044,0.264,0.053823787
7546,1,296.40562,-14.91824,17.54,0.031,17.05,0.041,0.49,0.051400389
7556,1,296.18471,-14.80625,17.404,0.033,17.113,0.046,0.291,0.056612719
7564,1,296.10366,-14.8638,17.499,0.036,17.182,0.049,0.317,0.06080296
7593,1,296.28075,-14.84672,17.705,0.041,17.24,0.051,0.465,0.065436993
7594,1,296.3359,-14.70104,17.606,0.037,17.185,0.042,0.421,0.055973208
7612,1,296.19924,-14.90373,17.453,0.034,17.192,0.05,0.261,0.060464866
7613,1,296.31286,-14.9313,17.719,0.042,17.24,0.052,0.479,0.0668431
7643,1,296.20785,-14.9177,17.507,0.036,17.137,0.048,0.37,0.06
7655,1,296.24386,-14.80925,17.485,0.035,17.339,0.056,0.146,0.066037868
7662,1,296.26435,-14.87422,17.363,0.032,16.983,0.041,0.38,0.052009614
7680,1,296.26117,-14.80445,17.417,0.033,17.27,0.052,0.147,0.061587336
7699,1,296.12474,-14.9666,17.579,0.037,17.13,0.052,0.449,0.06382006
7708,1,296.066,-14.87521,17.462,0.039,17.096,0.044,0.366,0.058796258
7714,1,296.26984,-14.64655,17.607,0.036,17.157,0.042,0.45,0.055317267
7719,1,296.10506,-14.86628,17.625,0.039,17.315,0.055,0.31,0.067424031
7723,1,296.2216,-14.80773,17.696,0.042,17.345,0.056,0.351,0.07
7728,1,296.10878,-14.90741,17.302,0.03,16.996,0.042,0.306,0.051613952
7739,1,296.35432,-14.93061,17.686,0.034,17.275,0.05,0.411,0.060464866
7771,1,296.21634,-14.76981,17.579,0.038,17.279,0.053,0.3,0.065215029
7776,1,296.14472,-14.88819,17.504,0.036,17.137,0.047,0.367,0.05920304
7804,1,296.18234,-14.92559,17.481,0.035,17.157,0.048,0.324,0.059405387
7833,1,296.18398,-14.72387,17.434,0.032,17.062,0.039,0.372,0.050447993
7834,1,296.09442,-14.92716,17.562,0.037,17.119,0.047,0.443,0.059816386
7838,1,296.20269,-14.91229,17.504,0.036,17.257,0.052,0.247,0.063245553
7843,1,296.17557,-14.78946,17.57,0.038,17.306,0.054,0.264,0.066030296
7845,1,296.10763,-14.83194,17.392,0.033,16.926,0.039,0.466,0.051088159
7852,1,296.36333,-14.70722,17.579,0.036,17.109,0.04,0.47,0.053814496
7864,1,296.34077,-14.858,17.748,0.036,17.312,0.051,0.436,0.062425956
7876,1,296.11305,-14.95833,17.644,0.039,17.176,0.053,0.468,0.065802736
7888,1,296.20827,-14.69249,17.462,0.032,17.031,0.038,0.431,0.049678969
7889,1,296.43757,-14.86581,17.674,0.034,17.295,0.05,0.379,0.060464866
7890,1,296.19574,-14.74899,17.469,0.034,17.12,0.046,0.349,0.057201399
7897,1,296.11717,-14.94588,17.512,0.036,17.021,0.047,0.491,0.05920304
7899,1,296.11053,-14.8742,17.345,0.032,17.059,0.044,0.286,0.054405882
7915,1,296.17693,-14.66509,17.575,0.035,17.171,0.043,0.404,0.055443665
7951,1,296.27604,-14.91254,17.125,0.026,16.867,0.037,0.258,0.045221676
7958,1,296.39521,-14.86648,17.525,0.03,17.268,0.049,0.257,0.05745433
7967,1,296.1235,-14.88582,17.451,0.034,17.288,0.053,0.163,0.062968246
7968,1,296.39155,-14.73921,17.397,0.027,16.93,0.037,0.467,0.04580393
7977,1,296.2507,-14.75814,17.134,0.026,17.244,0.052,-0.11,0.058137767
8003,1,296.09905,-14.84655,17.394,0.033,17.058,0.044,0.336,0.055
8041,1,296.11659,-14.79551,17.45,0.034,17.298,0.054,0.152,0.063812225
8063,1,296.31068,-14.83882,17.483,0.034,17.052,0.044,0.431,0.055605755
8084,1,296.25009,-14.88247,17.492,0.035,17.189,0.049,0.303,0.060216277
8103,1,296.41262,-14.78897,17.484,0.029,17.017,0.04,0.467,0.049406477
8126,1,296.37885,-14.75407,17.716,0.035,17.288,0.05,0.428,0.061032778
8142,1,296.26142,-14.79826,17.67,0.04,17.24,0.051,0.43,0.064815122
8156,1,296.05304,-14.75874,17.283,0.034,17.011,0.044,0.272,0.055605755
8167,1,296.33075,-14.65041,17.615,0.037,17.224,0.044,0.391,0.057489129
8180,1,296.10387,-14.71285,17.574,0.035,17.118,0.041,0.456,0.053907328
8182,1,296.06801,-14.88433,17.52,0.041,17.149,0.045,0.371,0.060876925
8185,1,296.07393,-14.86148,17.451,0.039,16.95,0.039,0.501,0.055154329
8214,1,296.17578,-14.80752,17.645,0.04,17.314,0.055,0.331,0.068007353
8227,1,296.05122,-14.71873,17.731,0.044,17.34,0.049,0.391,0.065855903
8255,1,296.22794,-14.83539,17.609,0.039,17.197,0.05,0.412,0.063411355
8262,1,296.40573,-14.90568,17.472,0.029,17.125,0.044,0.347,0.052697249
8271,1,296.29664,-14.7423,17.631,0.039,17.278,0.064,0.353,0.074946648
8288,1,296.24045,-14.79322,17.46,0.034,17.147,0.047,0.313,0.05800862
8295,1,296.09431,-14.87497,17.258,0.029,17.049,0.044,0.209,0.052697249
8315,1,296.14009,-14.70623,17.187,0.026,17.276,0.047,-0.089,0.053712196
8330,1,296.39388,-14.84073,17.526,0.03,17.074,0.042,0.452,0.051613952
8338,1,296.38921,-14.87162,17.654,0.033,17.197,0.046,0.457,0.056612719
8362,1,296.32497,-14.88497,17.493,0.03,17.17,0.045,0.323,0.054083269
8364,1,296.1295,-14.94055,17.248,0.029,16.768,0.038,0.48,0.047801674
8373,1,296.19846,-14.87955,17.597,0.038,17.121,0.047,0.476,0.060440053
8377,1,296.33776,-14.81188,17.755,0.036,17.313,0.051,0.442,0.062425956
8388,1,296.08577,-14.94067,17.354,0.035,16.849,0.035,0.505,0.049497475
8412,1,296.18094,-14.89013,17.451,0.034,17.067,0.044,0.384,0.055605755
8439,1,296.14578,-14.84074,17.562,0.037,17.157,0.048,0.405,0.06060528
8443,1,296.19825,-14.91648,17.455,0.034,17.126,0.046,0.329,0.057201399
8457,1,296.25733,-14.79117,17.63,0.039,17.34,0.056,0.29,0.068242216
8470,1,296.36401,-14.67959,17.7,0.04,17.356,0.049,0.344,0.063253458
8503,1,296.15188,-14.70597,17.674,0.038,17.225,0.045,0.449,0.058898217
8543,1,296.30783,-14.74255,17.699,0.041,17.242,0.068,0.457,0.07940403
8556,1,296.23336,-14.68129,17.609,0.036,17.32,0.048,0.289,0.06
8565,1,296.14022,-14.7243,16.217,0.013,15.863,0.015,0.354,0.019849433
8605,1,296.09249,-14.88144,17.501,0.036,17.11,0.046,0.391,0.058412327
8606,1,296.11277,-14.94371,17.513,0.036,17.124,0.047,0.389,0.05920304
8657,1,296.32762,-14.88093,17.547,0.031,17.102,0.043,0.445,0.053009433
8679,1,296.3646,-14.6893,17.728,0.041,17.311,0.047,0.417,0.062369865
8717,1,296.10331,-14.91544,17.574,0.038,17.284,0.054,0.29,0.066030296
8735,1,296.05878,-14.86134,17.618,0.044,17.206,0.048,0.412,0.065115282
8757,1,296.21348,-14.90511,17.525,0.036,17.049,0.044,0.476,0.056850682
8760,1,296.13887,-14.82268,17.553,0.037,17.117,0.046,0.436,0.059033889
8783,1,296.09543,-14.73033,17.556,0.037,17.126,0.047,0.43,0.059816386
8802,1,296.37851,-14.91957,17.497,0.03,17.204,0.047,0.293,0.055758407
8812,1,296.35647,-14.86418,17.557,0.031,17.308,0.051,0.249,0.059682493
8852,1,296.39292,-14.72506,17.411,0.028,17.13,0.044,0.281,0.052153619
8880,1,296.3747,-14.76716,17.671,0.034,17.289,0.05,0.382,0.060464866
8884,1,296.43324,-14.86938,17.455,0.029,17.033,0.04,0.422,0.049406477
8913,1,296.34734,-14.78889,17.618,0.032,17.162,0.045,0.456,0.055217751
8925,1,296.38902,-14.64807,17.568,0.036,17.148,0.041,0.42,0.054561891
8962,1,296.07133,-14.81755,17.475,0.04,17.046,0.046,0.429,0.060959003
8973,1,296.21625,-14.65487,17.715,0.039,17.266,0.046,0.449,0.060307545
9024,1,296.37273,-14.7956,17.497,0.029,17.176,0.046,0.321,0.054378304
9031,1,296.28604,-14.88347,17.507,0.035,17.351,0.056,0.156,0.066037868
9040,1,296.13434,-14.86393,17.617,0.039,17.194,0.049,0.423,0.062625873
9058,1,296.23026,-14.69126,17.756,0.041,17.34,0.049,0.416,0.063890531
9088,1,296.38505,-14.74128,17.711,0.035,17.279,0.05,0.432,0.061032778
9090,1,296.07663,-14.69061,17.46,0.035,17.083,0.04,0.377,0.053150729
9120,1,296.40711,-14.86729,17.689,0.034,17.295,0.05,0.394,0.060464866
9134,1,296.30217,-14.83738,17.606,0.038,17.235,0.051,0.371,0.063600314
9163,1,296.35552,-14.77393,17.599,0.032,17.193,0.046,0.406,0.056035703
9173,1,296.37603,-14.83777,16.898,0.019,16.515,0.026,0.383,0.032202484
9174,1,296.08951,-14.81256,17.77,0.05,17.323,0.059,0.447,0.077336925
9177,1,296.34624,-14.76975,17.679,0.034,17.318,0.052,0.361,0.062128898
9186,1,296.13124,-14.72347,17.652,0.038,17.263,0.046,0.389,0.059665736
9237,1,296.10462,-14.9104,17.599,0.038,17.184,0.049,0.415,0.062008064
9333,1,296.38583,-14.83798,17.575,0.031,17.302,0.051,0.273,0.059682493
9356,1,296.13292,-14.76322,17.499,0.035,17.304,0.054,0.195,0.064350602
9362,1,296.32269,-14.92768,17.604,0.032,17.295,0.051,0.309,0.060207973
9384,1,296.13663,-14.76674,16.481,0.016,16.311,0.024,0.17,0.02884441
9393,1,296.38322,-14.73547,17.627,0.033,17.225,0.048,0.402,0.058249464
9397,1,296.16548,-14.91932,17.729,0.042,17.286,0.053,0.443,0.06762396
9465,1,296.33451,-14.79938,17.745,0.036,17.333,0.052,0.412,0.063245553
9494,1,296.37631,-14.83772,16.898,0.019,16.515,0.026,0.383,0.032202484
9527,1,296.04319,-14.70547,17.715,0.043,17.358,0.05,0.357,0.065946948
9532,1,296.28899,-14.92731,17.551,0.036,17.335,0.056,0.216,0.066573268
9577,1,296.13272,-14.91234,17.614,0.039,17.168,0.048,0.446,0.061846584
9627,1,296.14664,-14.90426,17.695,0.041,17.257,0.052,0.438,0.066219333
9759,1,296.39392,-14.78275,17.667,0.034,17.286,0.05,0.381,0.060464866
9862,1,296.39347,-14.73873,17.486,0.029,17.138,0.044,0.348,0.052697249
10051,1,296.12728,-14.74577,17.709,0.042,17.296,0.054,0.413,0.068410526
10207,1,296.15255,-14.77527,17.568,0.037,17.232,0.051,0.336,0.063007936
10233,1,296.05049,-14.71308,17.74,0.044,17.32,0.048,0.42,0.065115282
10440,1,296.10884,-14.71425,17.789,0.042,17.356,0.05,0.433,0.065299311
10584,1,296.04878,-14.73664,17.121,0.03,17.125,0.053,-0.004,0.06090156
12200,1,296.06794,-14.85508,17.641,0.045,17.223,0.049,0.418,0.06652819
12291,1,296.40507,-14.81922,17.729,0.035,17.296,0.05,0.433,0.061032778
12462,1,296.18403,-14.88195,17.117,0.026,16.613,0.031,0.504,0.040459857
14634,1,296.17018,-14.89428,17.725,0.043,17.358,0.057,0.367,0.07140028
19919,1,296.11949,-14.7044,16.849,0.02,16.388,0.022,0.461,0.029732137
20614,1,296.03912,-14.70941,16.927,0.023,16.385,0.022,0.542,0.031827661
